,Pearson correlation,Gene,Slide,Method
NAA20,0.561264597046266,NAA20,CID4535,Hist2ST
SAMHD1,0.510052058363097,SAMHD1,CID4535,Hist2ST
SLPI,0.04632144134139522,SLPI,CID4535,Hist2ST
SLC2A10,0.6093660022827455,SLC2A10,CID4535,Hist2ST
SULF2,0.4726755065080266,SULF2,CID4535,Hist2ST
PREX1,0.6594794160040945,PREX1,CID4535,Hist2ST
ZNFX1,0.4374537859627023,ZNFX1,CID4535,Hist2ST
PFDN4,0.35421660534598476,PFDN4,CID4535,Hist2ST
BMP7,0.05695192409356457,BMP7,CID4535,Hist2ST
LAMA5,0.6338083472621618,LAMA5,CID4535,Hist2ST
EEF1A2,0.2470481155582921,EEF1A2,CID4535,Hist2ST
HELZ2,0.4848497285584182,HELZ2,CID4535,Hist2ST
STMN3,0.6767738645634309,STMN3,CID4535,Hist2ST
CXADR,0.20790526790230301,CXADR,CID4535,Hist2ST
ADAMTS1,0.1749113835788353,ADAMTS1,CID4535,Hist2ST
CCT8,0.525402339433342,CCT8,CID4535,Hist2ST
MIS18A,0.14262182877000928,MIS18A,CID4535,Hist2ST
MX1,0.5923267364820589,MX1,CID4535,Hist2ST
TFF3,0.3074669998216814,TFF3,CID4535,Hist2ST
TRPM2,0.19179384733241728,TRPM2,CID4535,Hist2ST
SUMO3,0.5428680694531614,SUMO3,CID4535,Hist2ST
PTTG1IP,0.6073662721807108,PTTG1IP,CID4535,Hist2ST
FAM207A,0.2215497502514575,FAM207A,CID4535,Hist2ST
SPATC1L,0.1585932511790157,SPATC1L,CID4535,Hist2ST
TBX1,0.4920639840152347,TBX1,CID4535,Hist2ST
IGLC7,0.17167928112860664,IGLC7,CID4535,Hist2ST
MMP11,0.4309708832360744,MMP11,CID4535,Hist2ST
CHEK2,0.12611080836797028,CHEK2,CID4535,Hist2ST
XBP1,0.7793936412792358,XBP1,CID4535,Hist2ST
SEC14L2,0.5474013697299175,SEC14L2,CID4535,Hist2ST
APOL6,0.5481497663232938,APOL6,CID4535,Hist2ST
APOL3,0.42951162146860955,APOL3,CID4535,Hist2ST
APOL1,0.5316146536157286,APOL1,CID4535,Hist2ST
C1QTNF6,0.17111993473392778,C1QTNF6,CID4535,Hist2ST
ADSL,0.3557354980075696,ADSL,CID4535,Hist2ST
RBX1,0.618748017614618,RBX1,CID4535,Hist2ST
LSM3,0.3243966752506139,LSM3,CID4535,Hist2ST
TOP2B,0.3660511475931713,TOP2B,CID4535,Hist2ST
EXOSC7,0.2526219918802594,EXOSC7,CID4535,Hist2ST
LTF,0.08840527885548186,LTF,CID4535,Hist2ST
GNL3,0.4145011563184921,GNL3,CID4535,Hist2ST
PDHB,0.28555564003761225,PDHB,CID4535,Hist2ST
THOC7,0.30905035381079166,THOC7,CID4535,Hist2ST
PSMD6,0.2627676846309348,PSMD6,CID4535,Hist2ST
COL8A1,0.36603868960357266,COL8A1,CID4535,Hist2ST
CMSS1,0.3140052246302714,CMSS1,CID4535,Hist2ST
NIT2,0.419597983233645,NIT2,CID4535,Hist2ST
ATG3,0.36903598341571087,ATG3,CID4535,Hist2ST
COX17,0.6720937126539673,COX17,CID4535,Hist2ST
FSTL1,0.4864661861766014,FSTL1,CID4535,Hist2ST
DTX3L,0.5432876731859195,DTX3L,CID4535,Hist2ST
PARP14,0.5826073791259216,PARP14,CID4535,Hist2ST
PDIA5,0.19506881683386074,PDIA5,CID4535,Hist2ST
CHCHD6,0.23548168585670154,CHCHD6,CID4535,Hist2ST
PLSCR1,0.37838995299178135,PLSCR1,CID4535,Hist2ST
HPS3,0.2578010892512573,HPS3,CID4535,Hist2ST
CP,0.07818688450829185,CP,CID4535,Hist2ST
PFN2,0.5252566825730489,PFN2,CID4535,Hist2ST
SIAH2,0.5974487576203868,SIAH2,CID4535,Hist2ST
RARRES1,0.1817656407570043,RARRES1,CID4535,Hist2ST
TRIM59,0.07812313605721735,TRIM59,CID4535,Hist2ST
SPTSSB,0.38157141277838086,SPTSSB,CID4535,Hist2ST
TNFSF10,0.739098515731627,TNFSF10,CID4535,Hist2ST
ECT2,0.32212995815517603,ECT2,CID4535,Hist2ST
DNAJC19,0.44727723230530864,DNAJC19,CID4535,Hist2ST
MCCC1,0.22531875369862409,MCCC1,CID4535,Hist2ST
MAGEF1,0.4734009368916861,MAGEF1,CID4535,Hist2ST
RFC4,0.2479346113583689,RFC4,CID4535,Hist2ST
APOD,0.3595340888093688,APOD,CID4535,Hist2ST
QDPR,0.14193022749223733,QDPR,CID4535,Hist2ST
LAP3,0.5948914974956917,LAP3,CID4535,Hist2ST
UGDH,0.683758036027225,UGDH,CID4535,Hist2ST
SMIM14,0.7344492020643598,SMIM14,CID4535,Hist2ST
JCHAIN,0.5444752576856393,JCHAIN,CID4535,Hist2ST
CXCL9,0.5019362893718384,CXCL9,CID4535,Hist2ST
CXCL10,0.41319853286894964,CXCL10,CID4535,Hist2ST
CXCL13,0.2478285575521895,CXCL13,CID4535,Hist2ST
SPP1,0.13984536937347597,SPP1,CID4535,Hist2ST
PPP3CA,0.29155117731293223,PPP3CA,CID4535,Hist2ST
PPA2,0.3096769954482981,PPA2,CID4535,Hist2ST
NPNT,0.21185502888955898,NPNT,CID4535,Hist2ST
EXOSC9,0.2905031880580125,EXOSC9,CID4535,Hist2ST
NDUFC1,0.6251649322740938,NDUFC1,CID4535,Hist2ST
ELMOD2,0.46899196825499284,ELMOD2,CID4535,Hist2ST
TBC1D9,0.7397239477513047,TBC1D9,CID4535,Hist2ST
FBXW7,0.2392472869243078,FBXW7,CID4535,Hist2ST
PLEKHG4B,0.21895664086141223,PLEKHG4B,CID4535,Hist2ST
CMBL,0.6372632198754142,CMBL,CID4535,Hist2ST
ZNF622,0.3457668718839622,ZNF622,CID4535,Hist2ST
DROSHA,0.39141447850782896,DROSHA,CID4535,Hist2ST
BRIX1,0.3387874985179229,BRIX1,CID4535,Hist2ST
DNAJC21,0.3798599696014117,DNAJC21,CID4535,Hist2ST
NUP155,0.4880619178577817,NUP155,CID4535,Hist2ST
IL6ST,0.7599850295593239,IL6ST,CID4535,Hist2ST
CCNB1,0.36151326201656525,CCNB1,CID4535,Hist2ST
NSA2,0.5973889439529471,NSA2,CID4535,Hist2ST
ZFYVE16,0.3929074534664624,ZFYVE16,CID4535,Hist2ST
CCNH,0.31229008830269056,CCNH,CID4535,Hist2ST
NR2F1,0.1350214742100345,NR2F1,CID4535,Hist2ST
HSD17B4,0.4944924406484498,HSD17B4,CID4535,Hist2ST
LMNB1,0.2753614653021228,LMNB1,CID4535,Hist2ST
GDF9,0.09659484766954657,GDF9,CID4535,Hist2ST
CXCL14,0.25060540675603865,CXCL14,CID4535,Hist2ST
CXXC5,0.6781657046921712,CXXC5,CID4535,Hist2ST
PTTG1,0.2638622032450991,PTTG1,CID4535,Hist2ST
STC2,0.6808819134750331,STC2,CID4535,Hist2ST
FGFR4,0.05981302919062938,FGFR4,CID4535,Hist2ST
SCGB3A1,0.030033429793667615,SCGB3A1,CID4535,Hist2ST
PSMG4,0.3743912167704182,PSMG4,CID4535,Hist2ST
ECI2,0.3183587877391091,ECI2,CID4535,Hist2ST
MCUR1,0.377197147312872,MCUR1,CID4535,Hist2ST
HIST1H2BD,0.5873724059045083,HIST1H2BD,CID4535,Hist2ST
HLA-F,0.5096468580358329,HLA-F,CID4535,Hist2ST
ZNRD1,0.3309587274288182,ZNRD1,CID4535,Hist2ST
HSPA1A,0.7327267893438236,HSPA1A,CID4535,Hist2ST
HLA-DRB5,0.6144443218492123,HLA-DRB5,CID4535,Hist2ST
HLA-DQA1,0.5286551721833704,HLA-DQA1,CID4535,Hist2ST
TAP1,0.6580858806185754,TAP1,CID4535,Hist2ST
PSMB9,0.5382725189562461,PSMB9,CID4535,Hist2ST
HLA-DPA1,0.7160043739639131,HLA-DPA1,CID4535,Hist2ST
VPS52,0.3997714695714728,VPS52,CID4535,Hist2ST
MDFI,0.11292806518584841,MDFI,CID4535,Hist2ST
PTK7,0.1717514014555551,PTK7,CID4535,Hist2ST
TFAP2B,0.03845253678942813,TFAP2B,CID4535,Hist2ST
COL12A1,0.4041768191123045,COL12A1,CID4535,Hist2ST
MYO6,0.5068511166912452,MYO6,CID4535,Hist2ST
SYNCRIP,0.5888418671223445,SYNCRIP,CID4535,Hist2ST
RARS2,0.2314532910583603,RARS2,CID4535,Hist2ST
CD24,0.7013538745532151,CD24,CID4535,Hist2ST
GTF3C6,0.46853540029146734,GTF3C6,CID4535,Hist2ST
HDAC2,0.4432773298914182,HDAC2,CID4535,Hist2ST
COL10A1,0.2658638003356816,COL10A1,CID4535,Hist2ST
MAN1A1,0.6745367938769967,MAN1A1,CID4535,Hist2ST
HSF2,0.16264557182432648,HSF2,CID4535,Hist2ST
SERINC1,0.691314266564575,SERINC1,CID4535,Hist2ST
SMPDL3A,0.2038649034651642,SMPDL3A,CID4535,Hist2ST
HDDC2,0.4046625915213841,HDDC2,CID4535,Hist2ST
CENPW,0.216723137835654,CENPW,CID4535,Hist2ST
PTPRK,0.45725666149123745,PTPRK,CID4535,Hist2ST
MED23,0.30054399750895305,MED23,CID4535,Hist2ST
ENPP1,0.512878927345102,ENPP1,CID4535,Hist2ST
STX7,0.36025316573252264,STX7,CID4535,Hist2ST
SLC18B1,0.07633807272370025,SLC18B1,CID4535,Hist2ST
MAP7,0.2885331520701491,MAP7,CID4535,Hist2ST
ARFGEF3,0.49713581653619887,ARFGEF3,CID4535,Hist2ST
HEBP2,0.6213186856315087,HEBP2,CID4535,Hist2ST
REPS1,0.25982575152858595,REPS1,CID4535,Hist2ST
HECA,0.2548939742036498,HECA,CID4535,Hist2ST
CITED2,0.3119247714816263,CITED2,CID4535,Hist2ST
VTA1,0.36408863806892805,VTA1,CID4535,Hist2ST
ADGRG6,0.051851219644914834,ADGRG6,CID4535,Hist2ST
HIVEP2,0.23092402261806583,HIVEP2,CID4535,Hist2ST
AIG1,0.4868087762046561,AIG1,CID4535,Hist2ST
PEX3,0.1975490798272824,PEX3,CID4535,Hist2ST
FUCA2,0.29977936927608323,FUCA2,CID4535,Hist2ST
LTV1,0.22350109486624348,LTV1,CID4535,Hist2ST
SF3B5,0.5454967110141072,SF3B5,CID4535,Hist2ST
SASH1,0.18065666407991235,SASH1,CID4535,Hist2ST
MTHFD1L,0.09921074854568993,MTHFD1L,CID4535,Hist2ST
FNDC1,0.3626247601433674,FNDC1,CID4535,Hist2ST
PDCD2,0.45714871501822557,PDCD2,CID4535,Hist2ST
LFNG,0.5620229800742822,LFNG,CID4535,Hist2ST
GLCCI1,0.24579745925966257,GLCCI1,CID4535,Hist2ST
PHF14,0.28441736717900956,PHF14,CID4535,Hist2ST
TSPAN13,0.7156143349865612,TSPAN13,CID4535,Hist2ST
AGR2,0.7693799638615034,AGR2,CID4535,Hist2ST
GPNMB,0.5247618726372952,GPNMB,CID4535,Hist2ST
TRIL,0.17907620910696825,TRIL,CID4535,Hist2ST
SFRP4,0.45548785457430063,SFRP4,CID4535,Hist2ST
H2AFV,0.6037982416780978,H2AFV,CID4535,Hist2ST
UPP1,0.22211983485388131,UPP1,CID4535,Hist2ST
BAZ1B,0.4352253730200443,BAZ1B,CID4535,Hist2ST
CD36,0.2359549655712601,CD36,CID4535,Hist2ST
SEMA3C,0.695269526180639,SEMA3C,CID4535,Hist2ST
COL1A2,0.7268173046537972,COL1A2,CID4535,Hist2ST
TRIP6,0.172615901352362,TRIP6,CID4535,Hist2ST
ACHE,0.11273341708517201,ACHE,CID4535,Hist2ST
SERPINE1,0.27177588064191693,SERPINE1,CID4535,Hist2ST
NUP205,0.3242908278278419,NUP205,CID4535,Hist2ST
PARP12,0.46809296546484297,PARP12,CID4535,Hist2ST
SSBP1,0.47255593782298344,SSBP1,CID4535,Hist2ST
TRBC2,0.49465348749627847,TRBC2,CID4535,Hist2ST
PIP,0.24537454591967828,PIP,CID4535,Hist2ST
CNTNAP2,0.18533316599247354,CNTNAP2,CID4535,Hist2ST
EZH2,0.22604052388595056,EZH2,CID4535,Hist2ST
NUB1,0.39816390545877667,NUB1,CID4535,Hist2ST
PCM1,0.6555478630267279,PCM1,CID4535,Hist2ST
KIF13B,0.37560827505402133,KIF13B,CID4535,Hist2ST
ERLIN2,0.6542521267001692,ERLIN2,CID4535,Hist2ST
BRF2,0.44957851397332754,BRF2,CID4535,Hist2ST
ADGRA2,0.1652026886729443,ADGRA2,CID4535,Hist2ST
RAB11FIP1,0.6854822876782591,RAB11FIP1,CID4535,Hist2ST
EIF4EBP1,0.4583886231218911,EIF4EBP1,CID4535,Hist2ST
ASH2L,0.43766341761963434,ASH2L,CID4535,Hist2ST
LSM1,0.5570252772759502,LSM1,CID4535,Hist2ST
PLPP5,0.6087203079452752,PLPP5,CID4535,Hist2ST
DDHD2,0.47871648790111493,DDHD2,CID4535,Hist2ST
FGFR1,0.3759184253418608,FGFR1,CID4535,Hist2ST
TM2D2,0.5022219229871512,TM2D2,CID4535,Hist2ST
HOOK3,0.3108515052738487,HOOK3,CID4535,Hist2ST
CEBPD,0.5156493312300313,CEBPD,CID4535,Hist2ST
ATP6V1H,0.5470192704202603,ATP6V1H,CID4535,Hist2ST
GGH,0.2625624173119918,GGH,CID4535,Hist2ST
RDH10,0.27809622978976956,RDH10,CID4535,Hist2ST
E2F5,0.2379085960697874,E2F5,CID4535,Hist2ST
WWP1,0.7063115429200348,WWP1,CID4535,Hist2ST
RMDN1,0.36181447630105684,RMDN1,CID4535,Hist2ST
CPNE3,0.624795659646191,CPNE3,CID4535,Hist2ST
INTS8,0.3959402478327521,INTS8,CID4535,Hist2ST
TSPYL5,0.38710745478903513,TSPYL5,CID4535,Hist2ST
EIF3E,0.6923623819100473,EIF3E,CID4535,Hist2ST
ENY2,0.5148196305320893,ENY2,CID4535,Hist2ST
TRPS1,0.691744210698203,TRPS1,CID4535,Hist2ST
RAD21,0.6277475959147637,RAD21,CID4535,Hist2ST
ATAD2,0.29882510986645555,ATAD2,CID4535,Hist2ST
FBXO32,0.2805999554570571,FBXO32,CID4535,Hist2ST
TATDN1,0.26023864697761556,TATDN1,CID4535,Hist2ST
NSMCE2,0.3599823485683608,NSMCE2,CID4535,Hist2ST
ASAP1,0.19604808562090092,ASAP1,CID4535,Hist2ST
NDRG1,0.6769303948297678,NDRG1,CID4535,Hist2ST
PSCA,0.15416827708002448,PSCA,CID4535,Hist2ST
GLI4,0.22808371110892375,GLI4,CID4535,Hist2ST
TOP1MT,0.34766279194846006,TOP1MT,CID4535,Hist2ST
EPPK1,0.1993898151650514,EPPK1,CID4535,Hist2ST
OPLAH,0.3130504687025064,OPLAH,CID4535,Hist2ST
SLC39A4,0.1414815744874815,SLC39A4,CID4535,Hist2ST
LRRC24,0.07446060567450197,LRRC24,CID4535,Hist2ST
VLDLR,0.032998295473721836,VLDLR,CID4535,Hist2ST
PLGRKT,0.4449538563292149,PLGRKT,CID4535,Hist2ST
NDUFB6,0.5747886201952647,NDUFB6,CID4535,Hist2ST
CCL19,0.3828331925202311,CCL19,CID4535,Hist2ST
CCL21,0.28835693139571206,CCL21,CID4535,Hist2ST
DCAF10,0.447738433921825,DCAF10,CID4535,Hist2ST
GCNT1,0.18072771043272168,GCNT1,CID4535,Hist2ST
TLE1,0.14803197224594353,TLE1,CID4535,Hist2ST
SPIN1,0.5229663595879306,SPIN1,CID4535,Hist2ST
ASPN,0.19274829224785142,ASPN,CID4535,Hist2ST
WNK2,0.16040174706499832,WNK2,CID4535,Hist2ST
FBP1,0.5863625372563709,FBP1,CID4535,Hist2ST
TGFBR1,0.23670780034628125,TGFBR1,CID4535,Hist2ST
ERP44,0.3883640350990332,ERP44,CID4535,Hist2ST
TEX10,0.18952812244472708,TEX10,CID4535,Hist2ST
TNC,0.31196724436996764,TNC,CID4535,Hist2ST
PSMD5,0.27557735500867947,PSMD5,CID4535,Hist2ST
PHF19,0.21759319777315514,PHF19,CID4535,Hist2ST
STOM,0.6132826143951463,STOM,CID4535,Hist2ST
PRRX2,0.163545401944841,PRRX2,CID4535,Hist2ST
NUP214,0.32723525067664827,NUP214,CID4535,Hist2ST
PTGDS,0.46372276340946067,PTGDS,CID4535,Hist2ST
OFD1,0.3571530557198921,OFD1,CID4535,Hist2ST
SMS,0.5173171851870596,SMS,CID4535,Hist2ST
CYBB,0.30691477113033894,CYBB,CID4535,Hist2ST
ITM2A,0.2411825654652576,ITM2A,CID4535,Hist2ST
SH3BGRL,0.645395314384315,SH3BGRL,CID4535,Hist2ST
BEX3,0.47733158188977104,BEX3,CID4535,Hist2ST
PHF6,0.35271706008945497,PHF6,CID4535,Hist2ST
