,Pearson correlation,Gene,Slide,Method
FN1,-0.011262113128028784,FN1,1142243F,Hist2ST
SP110,-0.0020672653172603903,SP110,1142243F,Hist2ST
EFHD1,0.04724241643300767,EFHD1,1142243F,Hist2ST
GPCPD1,0.0377198983184712,GPCPD1,1142243F,Hist2ST
NAA20,0.05619993418454402,NAA20,1142243F,Hist2ST
SAMHD1,-0.029298708581993543,SAMHD1,1142243F,Hist2ST
SLPI,-0.027665171266579195,SLPI,1142243F,Hist2ST
SLC2A10,-0.018092824964087973,SLC2A10,1142243F,Hist2ST
SULF2,0.00328302616616721,SULF2,1142243F,Hist2ST
PREX1,0.019694071563808688,PREX1,1142243F,Hist2ST
ZNFX1,-0.0018973241204105046,ZNFX1,1142243F,Hist2ST
PFDN4,0.07909832161904964,PFDN4,1142243F,Hist2ST
BMP7,0.0647985513819814,BMP7,1142243F,Hist2ST
LAMA5,-0.01205144001334505,LAMA5,1142243F,Hist2ST
EEF1A2,-0.018803386999181396,EEF1A2,1142243F,Hist2ST
HELZ2,0.008115292025877817,HELZ2,1142243F,Hist2ST
STMN3,0.017118165153313124,STMN3,1142243F,Hist2ST
CXADR,-0.03947968725065927,CXADR,1142243F,Hist2ST
ADAMTS1,-0.049040558043074584,ADAMTS1,1142243F,Hist2ST
CCT8,0.06458396576074026,CCT8,1142243F,Hist2ST
MIS18A,0.021661896417847028,MIS18A,1142243F,Hist2ST
MX1,-0.0667766079821692,MX1,1142243F,Hist2ST
TFF3,0.007744393046127137,TFF3,1142243F,Hist2ST
TRPM2,0.014638658589772856,TRPM2,1142243F,Hist2ST
SUMO3,0.01573347123958898,SUMO3,1142243F,Hist2ST
PTTG1IP,0.004827197304345474,PTTG1IP,1142243F,Hist2ST
FAM207A,0.0431284788924098,FAM207A,1142243F,Hist2ST
SPATC1L,0.023154225161492733,SPATC1L,1142243F,Hist2ST
TBX1,0.053095655662066275,TBX1,1142243F,Hist2ST
IGLC7,0.08023530382713545,IGLC7,1142243F,Hist2ST
MMP11,0.032022976114353036,MMP11,1142243F,Hist2ST
CHEK2,0.05411673527091043,CHEK2,1142243F,Hist2ST
XBP1,0.06685005370591679,XBP1,1142243F,Hist2ST
SEC14L2,-0.005087773992428596,SEC14L2,1142243F,Hist2ST
APOL6,0.04301114575188762,APOL6,1142243F,Hist2ST
APOL3,0.037284840111775394,APOL3,1142243F,Hist2ST
APOL1,0.016403817947471606,APOL1,1142243F,Hist2ST
C1QTNF6,0.006593819702440206,C1QTNF6,1142243F,Hist2ST
ADSL,0.045141289317962296,ADSL,1142243F,Hist2ST
RBX1,0.05350107384975941,RBX1,1142243F,Hist2ST
LSM3,0.059753436767550086,LSM3,1142243F,Hist2ST
TOP2B,0.014638969644692926,TOP2B,1142243F,Hist2ST
EXOSC7,0.029134181668814214,EXOSC7,1142243F,Hist2ST
LTF,-0.09314788516654834,LTF,1142243F,Hist2ST
GNL3,0.028656538882675088,GNL3,1142243F,Hist2ST
PDHB,0.007054841498687744,PDHB,1142243F,Hist2ST
THOC7,0.02342586403353102,THOC7,1142243F,Hist2ST
PSMD6,0.037603704766556265,PSMD6,1142243F,Hist2ST
COL8A1,0.06170012626075222,COL8A1,1142243F,Hist2ST
CMSS1,0.05024291977595837,CMSS1,1142243F,Hist2ST
NIT2,0.02728448451334645,NIT2,1142243F,Hist2ST
ATG3,0.06635354268999713,ATG3,1142243F,Hist2ST
COX17,0.11381564506836853,COX17,1142243F,Hist2ST
FSTL1,-0.02916004297950313,FSTL1,1142243F,Hist2ST
DTX3L,0.012289867157972055,DTX3L,1142243F,Hist2ST
PARP14,-0.0021453668956469274,PARP14,1142243F,Hist2ST
PDIA5,0.013724741887385306,PDIA5,1142243F,Hist2ST
CHCHD6,0.04419184310001812,CHCHD6,1142243F,Hist2ST
PLSCR1,-0.0365672819123349,PLSCR1,1142243F,Hist2ST
HPS3,-0.006225714966452175,HPS3,1142243F,Hist2ST
CP,-0.0132211620105715,CP,1142243F,Hist2ST
PFN2,0.03488261667485598,PFN2,1142243F,Hist2ST
SIAH2,0.028585296052611384,SIAH2,1142243F,Hist2ST
RARRES1,0.04623267353581789,RARRES1,1142243F,Hist2ST
TRIM59,0.004196464752868334,TRIM59,1142243F,Hist2ST
SPTSSB,0.005863244534039987,SPTSSB,1142243F,Hist2ST
TNFSF10,-0.03320607972299919,TNFSF10,1142243F,Hist2ST
ECT2,0.07119756133215352,ECT2,1142243F,Hist2ST
DNAJC19,0.06420321329106113,DNAJC19,1142243F,Hist2ST
MCCC1,0.07445471593751438,MCCC1,1142243F,Hist2ST
MAGEF1,0.11706561658727502,MAGEF1,1142243F,Hist2ST
RFC4,0.041754719207001606,RFC4,1142243F,Hist2ST
APOD,-0.04536520494854845,APOD,1142243F,Hist2ST
QDPR,0.014149152070147216,QDPR,1142243F,Hist2ST
LAP3,0.05875603649152157,LAP3,1142243F,Hist2ST
UGDH,0.038538597735245546,UGDH,1142243F,Hist2ST
SMIM14,0.04105688698500626,SMIM14,1142243F,Hist2ST
JCHAIN,0.08171024575601815,JCHAIN,1142243F,Hist2ST
CXCL9,0.08354357062667286,CXCL9,1142243F,Hist2ST
CXCL10,0.03788605944960695,CXCL10,1142243F,Hist2ST
CXCL13,0.008646175343207047,CXCL13,1142243F,Hist2ST
SPP1,-0.11557007101915534,SPP1,1142243F,Hist2ST
PPP3CA,-0.013994459443813174,PPP3CA,1142243F,Hist2ST
PPA2,0.02124968886644693,PPA2,1142243F,Hist2ST
NPNT,-0.007960430082042816,NPNT,1142243F,Hist2ST
EXOSC9,0.03156411978017042,EXOSC9,1142243F,Hist2ST
NDUFC1,0.04948381621305894,NDUFC1,1142243F,Hist2ST
ELMOD2,0.016547934516702636,ELMOD2,1142243F,Hist2ST
TBC1D9,0.013963654675493053,TBC1D9,1142243F,Hist2ST
FBXW7,0.01315717135165885,FBXW7,1142243F,Hist2ST
PLEKHG4B,0.02471214159140868,PLEKHG4B,1142243F,Hist2ST
CMBL,0.006160990801265779,CMBL,1142243F,Hist2ST
ZNF622,0.06258039920801142,ZNF622,1142243F,Hist2ST
DROSHA,0.046424573066647316,DROSHA,1142243F,Hist2ST
BRIX1,0.03931934288196122,BRIX1,1142243F,Hist2ST
DNAJC21,0.007395870842433712,DNAJC21,1142243F,Hist2ST
NUP155,0.01779501588567963,NUP155,1142243F,Hist2ST
IL6ST,0.01689605651201042,IL6ST,1142243F,Hist2ST
CCNB1,0.04657112494724116,CCNB1,1142243F,Hist2ST
NSA2,0.07882613328212947,NSA2,1142243F,Hist2ST
ZFYVE16,0.03378724349776351,ZFYVE16,1142243F,Hist2ST
CCNH,0.0014974701560375898,CCNH,1142243F,Hist2ST
NR2F1,0.008704877947193932,NR2F1,1142243F,Hist2ST
HSD17B4,0.02959238719600644,HSD17B4,1142243F,Hist2ST
LMNB1,0.05715088819613515,LMNB1,1142243F,Hist2ST
GDF9,0.013593424444497975,GDF9,1142243F,Hist2ST
CXCL14,0.027124292054018496,CXCL14,1142243F,Hist2ST
CXXC5,0.03833855514851246,CXXC5,1142243F,Hist2ST
PTTG1,0.0440949862221083,PTTG1,1142243F,Hist2ST
STC2,-0.004731425030518856,STC2,1142243F,Hist2ST
FGFR4,0.020167404896151618,FGFR4,1142243F,Hist2ST
SCGB3A1,0.13895327718159345,SCGB3A1,1142243F,Hist2ST
PSMG4,0.0028548191618514877,PSMG4,1142243F,Hist2ST
ECI2,0.06432116080681158,ECI2,1142243F,Hist2ST
MCUR1,0.024702072706457873,MCUR1,1142243F,Hist2ST
HIST1H2BD,-0.01601929715202962,HIST1H2BD,1142243F,Hist2ST
HLA-F,0.02339768824199573,HLA-F,1142243F,Hist2ST
ZNRD1,0.03721642076881147,ZNRD1,1142243F,Hist2ST
HSPA1A,0.008144771934159842,HSPA1A,1142243F,Hist2ST
HLA-DRB5,-0.014703399200176956,HLA-DRB5,1142243F,Hist2ST
HLA-DQA1,0.09260920818998175,HLA-DQA1,1142243F,Hist2ST
TAP1,0.04351253403135568,TAP1,1142243F,Hist2ST
PSMB9,0.06283561169994441,PSMB9,1142243F,Hist2ST
HLA-DPA1,0.09416051667209042,HLA-DPA1,1142243F,Hist2ST
VPS52,0.02540779891189418,VPS52,1142243F,Hist2ST
MDFI,0.08941030641999052,MDFI,1142243F,Hist2ST
PTK7,0.03803457296110886,PTK7,1142243F,Hist2ST
TFAP2B,0.005334716214926984,TFAP2B,1142243F,Hist2ST
COL12A1,0.032382031237148404,COL12A1,1142243F,Hist2ST
MYO6,0.013884514016327126,MYO6,1142243F,Hist2ST
SYNCRIP,0.032835626095399015,SYNCRIP,1142243F,Hist2ST
RARS2,0.03306645561413845,RARS2,1142243F,Hist2ST
CD24,-0.2096690435589459,CD24,1142243F,Hist2ST
GTF3C6,0.07588674284749344,GTF3C6,1142243F,Hist2ST
HDAC2,0.0473232924625988,HDAC2,1142243F,Hist2ST
COL10A1,0.03879444977968189,COL10A1,1142243F,Hist2ST
MAN1A1,0.03225307844006073,MAN1A1,1142243F,Hist2ST
HSF2,0.027714008123684058,HSF2,1142243F,Hist2ST
SERINC1,0.01389463210951721,SERINC1,1142243F,Hist2ST
SMPDL3A,0.01515539503183647,SMPDL3A,1142243F,Hist2ST
HDDC2,0.06656348113366123,HDDC2,1142243F,Hist2ST
CENPW,0.07577841781166027,CENPW,1142243F,Hist2ST
PTPRK,0.019282966949439626,PTPRK,1142243F,Hist2ST
MED23,0.027402137431059105,MED23,1142243F,Hist2ST
ENPP1,0.0451196258533641,ENPP1,1142243F,Hist2ST
STX7,0.027006710618589187,STX7,1142243F,Hist2ST
SLC18B1,0.008841773768672841,SLC18B1,1142243F,Hist2ST
MAP7,0.03272932128194747,MAP7,1142243F,Hist2ST
ARFGEF3,-0.0022131310312732133,ARFGEF3,1142243F,Hist2ST
HEBP2,-0.004627616719512751,HEBP2,1142243F,Hist2ST
REPS1,0.05546250288233175,REPS1,1142243F,Hist2ST
HECA,0.031619746803512414,HECA,1142243F,Hist2ST
CITED2,0.008849890687645703,CITED2,1142243F,Hist2ST
VTA1,0.0368134793244721,VTA1,1142243F,Hist2ST
ADGRG6,0.0246863810409598,ADGRG6,1142243F,Hist2ST
HIVEP2,-0.011933348147917668,HIVEP2,1142243F,Hist2ST
AIG1,0.020855070521677226,AIG1,1142243F,Hist2ST
PEX3,0.013271619686342783,PEX3,1142243F,Hist2ST
FUCA2,0.00196707561971986,FUCA2,1142243F,Hist2ST
LTV1,0.010931227587031696,LTV1,1142243F,Hist2ST
SF3B5,0.053378714486078754,SF3B5,1142243F,Hist2ST
SASH1,0.016993620712448317,SASH1,1142243F,Hist2ST
MTHFD1L,0.023582006914101825,MTHFD1L,1142243F,Hist2ST
FNDC1,-0.07828468213078989,FNDC1,1142243F,Hist2ST
PDCD2,0.054003837470747273,PDCD2,1142243F,Hist2ST
LFNG,0.017733837853578512,LFNG,1142243F,Hist2ST
GLCCI1,0.020354108890718137,GLCCI1,1142243F,Hist2ST
PHF14,-0.007255474041779748,PHF14,1142243F,Hist2ST
TSPAN13,0.05655651364591578,TSPAN13,1142243F,Hist2ST
AGR2,0.017849078614332232,AGR2,1142243F,Hist2ST
GPNMB,0.04799257147478794,GPNMB,1142243F,Hist2ST
TRIL,0.0067925929544390105,TRIL,1142243F,Hist2ST
SFRP4,0.08028014251242517,SFRP4,1142243F,Hist2ST
H2AFV,0.05527759834018765,H2AFV,1142243F,Hist2ST
UPP1,-4.197818095282371e-05,UPP1,1142243F,Hist2ST
BAZ1B,-0.046206549494986246,BAZ1B,1142243F,Hist2ST
CD36,0.03821008189914599,CD36,1142243F,Hist2ST
SEMA3C,0.07209280980061937,SEMA3C,1142243F,Hist2ST
COL1A2,0.01517439503091437,COL1A2,1142243F,Hist2ST
TRIP6,0.04697727248748915,TRIP6,1142243F,Hist2ST
ACHE,-0.020627881895227913,ACHE,1142243F,Hist2ST
SERPINE1,-0.046687371248645256,SERPINE1,1142243F,Hist2ST
NUP205,0.024370990637404943,NUP205,1142243F,Hist2ST
PARP12,0.0060044264492994425,PARP12,1142243F,Hist2ST
SSBP1,0.0439378233957534,SSBP1,1142243F,Hist2ST
TRBC2,0.07617972029796792,TRBC2,1142243F,Hist2ST
PIP,0.0015330300292029342,PIP,1142243F,Hist2ST
CNTNAP2,0.015177890713537099,CNTNAP2,1142243F,Hist2ST
EZH2,0.04573703902912433,EZH2,1142243F,Hist2ST
NUB1,0.029844896986858493,NUB1,1142243F,Hist2ST
PCM1,0.05070406077175006,PCM1,1142243F,Hist2ST
KIF13B,0.020473933830949403,KIF13B,1142243F,Hist2ST
ERLIN2,0.03329776919560693,ERLIN2,1142243F,Hist2ST
BRF2,0.011853710568327333,BRF2,1142243F,Hist2ST
ADGRA2,0.006923845355016281,ADGRA2,1142243F,Hist2ST
RAB11FIP1,-0.02233885379530081,RAB11FIP1,1142243F,Hist2ST
EIF4EBP1,0.02740849563161779,EIF4EBP1,1142243F,Hist2ST
ASH2L,0.055946396685549966,ASH2L,1142243F,Hist2ST
LSM1,0.03275453305681341,LSM1,1142243F,Hist2ST
PLPP5,0.034858150356491764,PLPP5,1142243F,Hist2ST
DDHD2,0.03822390580883536,DDHD2,1142243F,Hist2ST
FGFR1,0.08362304977969234,FGFR1,1142243F,Hist2ST
TM2D2,0.01613893362672013,TM2D2,1142243F,Hist2ST
HOOK3,-0.025066280949969273,HOOK3,1142243F,Hist2ST
CEBPD,-0.018272451939132586,CEBPD,1142243F,Hist2ST
ATP6V1H,0.04928386043844839,ATP6V1H,1142243F,Hist2ST
GGH,0.06892449567159674,GGH,1142243F,Hist2ST
RDH10,0.038569211280630684,RDH10,1142243F,Hist2ST
E2F5,0.030255930225444143,E2F5,1142243F,Hist2ST
WWP1,-0.0037626999318242788,WWP1,1142243F,Hist2ST
RMDN1,0.018895244310951485,RMDN1,1142243F,Hist2ST
CPNE3,-0.02254097145527572,CPNE3,1142243F,Hist2ST
INTS8,0.021314206337965234,INTS8,1142243F,Hist2ST
TSPYL5,-0.025173694038654437,TSPYL5,1142243F,Hist2ST
EIF3E,0.0011528657857857953,EIF3E,1142243F,Hist2ST
ENY2,0.02951294347584823,ENY2,1142243F,Hist2ST
TRPS1,-0.003563391954156292,TRPS1,1142243F,Hist2ST
RAD21,-0.09330395555412921,RAD21,1142243F,Hist2ST
ATAD2,0.03784622426644686,ATAD2,1142243F,Hist2ST
FBXO32,-0.021051285749409936,FBXO32,1142243F,Hist2ST
TATDN1,0.013483268865094782,TATDN1,1142243F,Hist2ST
NSMCE2,0.012299095759502542,NSMCE2,1142243F,Hist2ST
ASAP1,-0.008354959095521804,ASAP1,1142243F,Hist2ST
NDRG1,-0.08825911168754805,NDRG1,1142243F,Hist2ST
PSCA,0.009127525342219688,PSCA,1142243F,Hist2ST
GLI4,0.01288616243904294,GLI4,1142243F,Hist2ST
TOP1MT,0.0056857139153314775,TOP1MT,1142243F,Hist2ST
EPPK1,-0.02514433875709285,EPPK1,1142243F,Hist2ST
OPLAH,-0.013327279149067143,OPLAH,1142243F,Hist2ST
SLC39A4,0.002245234242466549,SLC39A4,1142243F,Hist2ST
LRRC24,-0.012476865300305232,LRRC24,1142243F,Hist2ST
VLDLR,0.002253324616418603,VLDLR,1142243F,Hist2ST
PLGRKT,0.012039882653925372,PLGRKT,1142243F,Hist2ST
NDUFB6,0.03286623327544263,NDUFB6,1142243F,Hist2ST
CCL19,0.03808297207977523,CCL19,1142243F,Hist2ST
CCL21,0.031605067889204586,CCL21,1142243F,Hist2ST
DCAF10,-0.021205402234266504,DCAF10,1142243F,Hist2ST
GCNT1,-0.04218859213200172,GCNT1,1142243F,Hist2ST
TLE1,-0.024221115567052948,TLE1,1142243F,Hist2ST
SPIN1,0.009769194367098718,SPIN1,1142243F,Hist2ST
ASPN,0.03569217792547483,ASPN,1142243F,Hist2ST
WNK2,0.01983871487944796,WNK2,1142243F,Hist2ST
FBP1,0.019686914759153393,FBP1,1142243F,Hist2ST
TGFBR1,0.03691324552540616,TGFBR1,1142243F,Hist2ST
ERP44,0.024744206679761835,ERP44,1142243F,Hist2ST
TEX10,-0.005566887158527116,TEX10,1142243F,Hist2ST
TNC,-0.02306095350960196,TNC,1142243F,Hist2ST
PSMD5,-0.002371517395927671,PSMD5,1142243F,Hist2ST
PHF19,0.04029480224579902,PHF19,1142243F,Hist2ST
STOM,0.011980316907795961,STOM,1142243F,Hist2ST
PRRX2,-0.012938423728588453,PRRX2,1142243F,Hist2ST
NUP214,0.04902663832153391,NUP214,1142243F,Hist2ST
PTGDS,0.03971053197689099,PTGDS,1142243F,Hist2ST
OFD1,0.017447749114803065,OFD1,1142243F,Hist2ST
SMS,0.02192936632010615,SMS,1142243F,Hist2ST
CYBB,0.004540954852221792,CYBB,1142243F,Hist2ST
ITM2A,0.02061538279896459,ITM2A,1142243F,Hist2ST
SH3BGRL,0.0736684500302818,SH3BGRL,1142243F,Hist2ST
BEX3,0.08606548433565553,BEX3,1142243F,Hist2ST
PHF6,0.038901196591467846,PHF6,1142243F,Hist2ST
