,Pearson correlation,Gene,Slide,Method
NAA20,0.4068697811462575,NAA20,CID44971,Hist2ST
SAMHD1,0.36492938827188776,SAMHD1,CID44971,Hist2ST
SLPI,0.06460113279671167,SLPI,CID44971,Hist2ST
SLC2A10,0.03635559137316584,SLC2A10,CID44971,Hist2ST
SULF2,0.4136695125888958,SULF2,CID44971,Hist2ST
PREX1,0.25929477396632933,PREX1,CID44971,Hist2ST
ZNFX1,0.26191677911299527,ZNFX1,CID44971,Hist2ST
PFDN4,0.3629033088725791,PFDN4,CID44971,Hist2ST
BMP7,0.20949448999806738,BMP7,CID44971,Hist2ST
LAMA5,0.18018852013330686,LAMA5,CID44971,Hist2ST
EEF1A2,0.025754059034513523,EEF1A2,CID44971,Hist2ST
HELZ2,0.21756477098545215,HELZ2,CID44971,Hist2ST
STMN3,0.22759796292364434,STMN3,CID44971,Hist2ST
CXADR,0.26184997363600304,CXADR,CID44971,Hist2ST
ADAMTS1,0.2295382743131533,ADAMTS1,CID44971,Hist2ST
CCT8,0.5496022454329209,CCT8,CID44971,Hist2ST
MIS18A,0.23093485112689519,MIS18A,CID44971,Hist2ST
MX1,0.4095455702874359,MX1,CID44971,Hist2ST
TFF3,0.23395641732044958,TFF3,CID44971,Hist2ST
TRPM2,0.1768278232642413,TRPM2,CID44971,Hist2ST
SUMO3,0.47387596293132617,SUMO3,CID44971,Hist2ST
PTTG1IP,0.5660720241143713,PTTG1IP,CID44971,Hist2ST
FAM207A,0.37490791216875885,FAM207A,CID44971,Hist2ST
SPATC1L,0.2818206629958793,SPATC1L,CID44971,Hist2ST
TBX1,0.24375003566393058,TBX1,CID44971,Hist2ST
IGLC7,0.020936086714565316,IGLC7,CID44971,Hist2ST
MMP11,0.325150359442129,MMP11,CID44971,Hist2ST
CHEK2,0.22652966209415912,CHEK2,CID44971,Hist2ST
XBP1,0.24579921113394562,XBP1,CID44971,Hist2ST
SEC14L2,0.09798568568910042,SEC14L2,CID44971,Hist2ST
APOL6,0.35626512662182014,APOL6,CID44971,Hist2ST
APOL3,0.29391013549988004,APOL3,CID44971,Hist2ST
APOL1,0.361471038319221,APOL1,CID44971,Hist2ST
C1QTNF6,0.17163377958978285,C1QTNF6,CID44971,Hist2ST
ADSL,0.2827652504586923,ADSL,CID44971,Hist2ST
RBX1,0.47129966738225854,RBX1,CID44971,Hist2ST
LSM3,0.4845735310501554,LSM3,CID44971,Hist2ST
TOP2B,0.5286016920045448,TOP2B,CID44971,Hist2ST
EXOSC7,0.40838068803052374,EXOSC7,CID44971,Hist2ST
LTF,0.3125331836545627,LTF,CID44971,Hist2ST
GNL3,0.47441131819590165,GNL3,CID44971,Hist2ST
PDHB,0.41554051601346975,PDHB,CID44971,Hist2ST
THOC7,0.4359424462705165,THOC7,CID44971,Hist2ST
PSMD6,0.3849870789238719,PSMD6,CID44971,Hist2ST
COL8A1,0.23197034258949656,COL8A1,CID44971,Hist2ST
CMSS1,0.3750725614693068,CMSS1,CID44971,Hist2ST
NIT2,0.45182717410244133,NIT2,CID44971,Hist2ST
ATG3,0.35360026010476936,ATG3,CID44971,Hist2ST
COX17,0.5205382706867159,COX17,CID44971,Hist2ST
FSTL1,0.35277919924490053,FSTL1,CID44971,Hist2ST
DTX3L,0.2933471218915506,DTX3L,CID44971,Hist2ST
PARP14,0.4011246391980769,PARP14,CID44971,Hist2ST
PDIA5,0.21525124995130038,PDIA5,CID44971,Hist2ST
CHCHD6,0.24236776751719513,CHCHD6,CID44971,Hist2ST
PLSCR1,0.31537450853951426,PLSCR1,CID44971,Hist2ST
HPS3,0.24385058828654846,HPS3,CID44971,Hist2ST
CP,0.036306877971076075,CP,CID44971,Hist2ST
PFN2,0.550752228146887,PFN2,CID44971,Hist2ST
SIAH2,0.20069247185657083,SIAH2,CID44971,Hist2ST
RARRES1,0.3229915050236272,RARRES1,CID44971,Hist2ST
TRIM59,0.08446819094597796,TRIM59,CID44971,Hist2ST
SPTSSB,0.048978188930669034,SPTSSB,CID44971,Hist2ST
TNFSF10,0.2089010496490793,TNFSF10,CID44971,Hist2ST
ECT2,0.285234570931982,ECT2,CID44971,Hist2ST
DNAJC19,0.29156272774231085,DNAJC19,CID44971,Hist2ST
MCCC1,0.28561939872244657,MCCC1,CID44971,Hist2ST
MAGEF1,0.16071177946190315,MAGEF1,CID44971,Hist2ST
RFC4,0.2327817622853426,RFC4,CID44971,Hist2ST
APOD,0.440517973204422,APOD,CID44971,Hist2ST
QDPR,0.18295185722993929,QDPR,CID44971,Hist2ST
LAP3,0.5028583654815846,LAP3,CID44971,Hist2ST
UGDH,0.29167681182582417,UGDH,CID44971,Hist2ST
SMIM14,0.28954585593177357,SMIM14,CID44971,Hist2ST
JCHAIN,0.2727981480426591,JCHAIN,CID44971,Hist2ST
CXCL9,0.5433986216306027,CXCL9,CID44971,Hist2ST
CXCL10,0.4887905884067306,CXCL10,CID44971,Hist2ST
CXCL13,0.3632260730431356,CXCL13,CID44971,Hist2ST
SPP1,0.2008796942983304,SPP1,CID44971,Hist2ST
PPP3CA,0.3150506318040451,PPP3CA,CID44971,Hist2ST
PPA2,0.42538648493094966,PPA2,CID44971,Hist2ST
NPNT,0.2660656307817268,NPNT,CID44971,Hist2ST
EXOSC9,0.20366761152191143,EXOSC9,CID44971,Hist2ST
NDUFC1,0.5279926241761267,NDUFC1,CID44971,Hist2ST
ELMOD2,0.26869922066661445,ELMOD2,CID44971,Hist2ST
TBC1D9,0.11257508253849605,TBC1D9,CID44971,Hist2ST
FBXW7,0.2270527430161014,FBXW7,CID44971,Hist2ST
PLEKHG4B,0.29416855195955,PLEKHG4B,CID44971,Hist2ST
CMBL,0.11003836363383408,CMBL,CID44971,Hist2ST
ZNF622,0.2538037728355449,ZNF622,CID44971,Hist2ST
DROSHA,0.3114553514397991,DROSHA,CID44971,Hist2ST
BRIX1,0.3509662733003901,BRIX1,CID44971,Hist2ST
DNAJC21,0.23122417962919026,DNAJC21,CID44971,Hist2ST
NUP155,0.3957443774973627,NUP155,CID44971,Hist2ST
IL6ST,0.24963168637656014,IL6ST,CID44971,Hist2ST
CCNB1,0.3665588727088038,CCNB1,CID44971,Hist2ST
NSA2,0.2511870103289987,NSA2,CID44971,Hist2ST
ZFYVE16,0.14374891491755787,ZFYVE16,CID44971,Hist2ST
CCNH,0.166412993803408,CCNH,CID44971,Hist2ST
NR2F1,0.019982531019411047,NR2F1,CID44971,Hist2ST
HSD17B4,0.2989402449043868,HSD17B4,CID44971,Hist2ST
LMNB1,0.31554811808278177,LMNB1,CID44971,Hist2ST
GDF9,0.0589150716126202,GDF9,CID44971,Hist2ST
CXCL14,0.41157770892054873,CXCL14,CID44971,Hist2ST
CXXC5,0.09233161119756823,CXXC5,CID44971,Hist2ST
PTTG1,0.36083505334720267,PTTG1,CID44971,Hist2ST
STC2,-0.06300041036496987,STC2,CID44971,Hist2ST
FGFR4,0.07576386844361237,FGFR4,CID44971,Hist2ST
SCGB3A1,-0.025500674520025954,SCGB3A1,CID44971,Hist2ST
PSMG4,0.3627396315211597,PSMG4,CID44971,Hist2ST
ECI2,0.10211115839387107,ECI2,CID44971,Hist2ST
MCUR1,0.3875950014855199,MCUR1,CID44971,Hist2ST
HIST1H2BD,0.18474326538106928,HIST1H2BD,CID44971,Hist2ST
HLA-F,0.51655545695069,HLA-F,CID44971,Hist2ST
ZNRD1,0.2642904176679977,ZNRD1,CID44971,Hist2ST
HSPA1A,0.6056936110282323,HSPA1A,CID44971,Hist2ST
HLA-DRB5,0.5732336067136852,HLA-DRB5,CID44971,Hist2ST
HLA-DQA1,0.5449692253731451,HLA-DQA1,CID44971,Hist2ST
TAP1,0.5716553074811025,TAP1,CID44971,Hist2ST
PSMB9,0.5198526255094665,PSMB9,CID44971,Hist2ST
HLA-DPA1,0.6609127223890552,HLA-DPA1,CID44971,Hist2ST
VPS52,0.22304924895361194,VPS52,CID44971,Hist2ST
MDFI,0.043226219405479015,MDFI,CID44971,Hist2ST
PTK7,0.5062348014558512,PTK7,CID44971,Hist2ST
TFAP2B,0.11695645511253243,TFAP2B,CID44971,Hist2ST
COL12A1,0.19939606284948494,COL12A1,CID44971,Hist2ST
MYO6,0.4113025774527237,MYO6,CID44971,Hist2ST
SYNCRIP,0.5363680402074233,SYNCRIP,CID44971,Hist2ST
RARS2,0.2669712755699346,RARS2,CID44971,Hist2ST
CD24,0.7374522648074042,CD24,CID44971,Hist2ST
GTF3C6,0.5144615380490852,GTF3C6,CID44971,Hist2ST
HDAC2,0.554439727130773,HDAC2,CID44971,Hist2ST
COL10A1,0.03963954080996225,COL10A1,CID44971,Hist2ST
MAN1A1,0.32280148606366843,MAN1A1,CID44971,Hist2ST
HSF2,0.3179222361000205,HSF2,CID44971,Hist2ST
SERINC1,0.37298428107549564,SERINC1,CID44971,Hist2ST
SMPDL3A,0.27940086074731457,SMPDL3A,CID44971,Hist2ST
HDDC2,0.49278072212912816,HDDC2,CID44971,Hist2ST
CENPW,0.5707904537820215,CENPW,CID44971,Hist2ST
PTPRK,0.3326938613325297,PTPRK,CID44971,Hist2ST
MED23,0.17921712081067853,MED23,CID44971,Hist2ST
ENPP1,0.011534564755409107,ENPP1,CID44971,Hist2ST
STX7,0.2489818056704651,STX7,CID44971,Hist2ST
SLC18B1,0.24393689470320154,SLC18B1,CID44971,Hist2ST
MAP7,0.29550746354483653,MAP7,CID44971,Hist2ST
ARFGEF3,0.009669916461996183,ARFGEF3,CID44971,Hist2ST
HEBP2,0.583618422430668,HEBP2,CID44971,Hist2ST
REPS1,0.33042394288084465,REPS1,CID44971,Hist2ST
HECA,0.2931121928118973,HECA,CID44971,Hist2ST
CITED2,0.2673347796602424,CITED2,CID44971,Hist2ST
VTA1,0.38411986573123796,VTA1,CID44971,Hist2ST
ADGRG6,0.37395139414589085,ADGRG6,CID44971,Hist2ST
HIVEP2,0.27135824658790075,HIVEP2,CID44971,Hist2ST
AIG1,0.30100417764549403,AIG1,CID44971,Hist2ST
PEX3,0.22258421197571843,PEX3,CID44971,Hist2ST
FUCA2,0.3915553503300167,FUCA2,CID44971,Hist2ST
LTV1,0.3316582007537387,LTV1,CID44971,Hist2ST
SF3B5,0.5564237074701852,SF3B5,CID44971,Hist2ST
SASH1,0.26025456137969943,SASH1,CID44971,Hist2ST
MTHFD1L,0.27705434491095565,MTHFD1L,CID44971,Hist2ST
FNDC1,0.2363275475680327,FNDC1,CID44971,Hist2ST
PDCD2,0.35000339350735943,PDCD2,CID44971,Hist2ST
LFNG,0.21237320853678526,LFNG,CID44971,Hist2ST
GLCCI1,0.1316027208578355,GLCCI1,CID44971,Hist2ST
PHF14,0.17124879518241531,PHF14,CID44971,Hist2ST
TSPAN13,0.2546272866164658,TSPAN13,CID44971,Hist2ST
AGR2,0.16941249128228786,AGR2,CID44971,Hist2ST
GPNMB,0.48096627805567305,GPNMB,CID44971,Hist2ST
TRIL,0.08384980505631494,TRIL,CID44971,Hist2ST
SFRP4,0.2164525675987594,SFRP4,CID44971,Hist2ST
H2AFV,0.3738215500816578,H2AFV,CID44971,Hist2ST
UPP1,0.229508763375364,UPP1,CID44971,Hist2ST
BAZ1B,0.41334986964877096,BAZ1B,CID44971,Hist2ST
CD36,0.17537019768329032,CD36,CID44971,Hist2ST
SEMA3C,0.23685509428255994,SEMA3C,CID44971,Hist2ST
COL1A2,0.6070823355191158,COL1A2,CID44971,Hist2ST
TRIP6,0.39905556037032053,TRIP6,CID44971,Hist2ST
ACHE,0.08730343491502782,ACHE,CID44971,Hist2ST
SERPINE1,0.3723673072889441,SERPINE1,CID44971,Hist2ST
NUP205,0.48674781608576556,NUP205,CID44971,Hist2ST
PARP12,0.42287072382524615,PARP12,CID44971,Hist2ST
SSBP1,0.6146785430287676,SSBP1,CID44971,Hist2ST
TRBC2,0.5320587677994209,TRBC2,CID44971,Hist2ST
PIP,0.18751918685487365,PIP,CID44971,Hist2ST
CNTNAP2,0.06866755833227925,CNTNAP2,CID44971,Hist2ST
EZH2,0.4087497186316382,EZH2,CID44971,Hist2ST
NUB1,0.41339815216908316,NUB1,CID44971,Hist2ST
PCM1,0.22061403709452665,PCM1,CID44971,Hist2ST
KIF13B,0.06958982574737507,KIF13B,CID44971,Hist2ST
ERLIN2,0.21042562607551446,ERLIN2,CID44971,Hist2ST
BRF2,0.08712299041588889,BRF2,CID44971,Hist2ST
ADGRA2,0.1297003581338089,ADGRA2,CID44971,Hist2ST
RAB11FIP1,0.10995297235745503,RAB11FIP1,CID44971,Hist2ST
EIF4EBP1,0.4289212490060348,EIF4EBP1,CID44971,Hist2ST
ASH2L,0.1918110152642349,ASH2L,CID44971,Hist2ST
LSM1,0.32841218021357876,LSM1,CID44971,Hist2ST
PLPP5,0.16243006227984197,PLPP5,CID44971,Hist2ST
DDHD2,0.17838890321057818,DDHD2,CID44971,Hist2ST
FGFR1,0.23618844213835738,FGFR1,CID44971,Hist2ST
TM2D2,0.15612340688806847,TM2D2,CID44971,Hist2ST
HOOK3,0.2859526337448874,HOOK3,CID44971,Hist2ST
CEBPD,0.40074358313550573,CEBPD,CID44971,Hist2ST
ATP6V1H,0.38061376585577067,ATP6V1H,CID44971,Hist2ST
GGH,0.3329877126858059,GGH,CID44971,Hist2ST
RDH10,0.19491802972702524,RDH10,CID44971,Hist2ST
E2F5,0.39683067699732905,E2F5,CID44971,Hist2ST
WWP1,0.21533002842046164,WWP1,CID44971,Hist2ST
RMDN1,0.2903419285018349,RMDN1,CID44971,Hist2ST
CPNE3,0.3942233416008551,CPNE3,CID44971,Hist2ST
INTS8,0.4903946266138692,INTS8,CID44971,Hist2ST
TSPYL5,0.287160487947109,TSPYL5,CID44971,Hist2ST
EIF3E,0.5392100846357462,EIF3E,CID44971,Hist2ST
ENY2,0.5028444482165139,ENY2,CID44971,Hist2ST
TRPS1,0.31065678583162976,TRPS1,CID44971,Hist2ST
RAD21,0.5040528844578794,RAD21,CID44971,Hist2ST
ATAD2,0.27816172580075793,ATAD2,CID44971,Hist2ST
FBXO32,0.2726009224308711,FBXO32,CID44971,Hist2ST
TATDN1,0.26344778092830257,TATDN1,CID44971,Hist2ST
NSMCE2,0.17615356365849177,NSMCE2,CID44971,Hist2ST
ASAP1,0.2824214441955835,ASAP1,CID44971,Hist2ST
NDRG1,0.3294275316002949,NDRG1,CID44971,Hist2ST
PSCA,-0.029479121770797666,PSCA,CID44971,Hist2ST
GLI4,0.23040849970851693,GLI4,CID44971,Hist2ST
TOP1MT,0.28342215271921056,TOP1MT,CID44971,Hist2ST
EPPK1,0.20188233790796128,EPPK1,CID44971,Hist2ST
OPLAH,0.042627648369253104,OPLAH,CID44971,Hist2ST
SLC39A4,0.44581103800465693,SLC39A4,CID44971,Hist2ST
LRRC24,0.1040063903952669,LRRC24,CID44971,Hist2ST
VLDLR,0.08653541281302937,VLDLR,CID44971,Hist2ST
PLGRKT,0.3442165021509939,PLGRKT,CID44971,Hist2ST
NDUFB6,0.4871877907077627,NDUFB6,CID44971,Hist2ST
CCL19,0.36591016974702834,CCL19,CID44971,Hist2ST
CCL21,0.26874017074352646,CCL21,CID44971,Hist2ST
DCAF10,0.2335635603693427,DCAF10,CID44971,Hist2ST
GCNT1,0.3259707079639805,GCNT1,CID44971,Hist2ST
TLE1,0.41069742995385,TLE1,CID44971,Hist2ST
SPIN1,0.4156861816294528,SPIN1,CID44971,Hist2ST
ASPN,0.15567155663833257,ASPN,CID44971,Hist2ST
WNK2,0.2748115124467347,WNK2,CID44971,Hist2ST
FBP1,0.0843180605088689,FBP1,CID44971,Hist2ST
TGFBR1,0.221084824891132,TGFBR1,CID44971,Hist2ST
ERP44,0.3763894774899401,ERP44,CID44971,Hist2ST
TEX10,0.35675839279022153,TEX10,CID44971,Hist2ST
TNC,0.45968400748049226,TNC,CID44971,Hist2ST
PSMD5,0.2692626650869723,PSMD5,CID44971,Hist2ST
PHF19,0.22933141660734538,PHF19,CID44971,Hist2ST
STOM,0.4327579980780599,STOM,CID44971,Hist2ST
PRRX2,0.20521724245852935,PRRX2,CID44971,Hist2ST
NUP214,0.25254554641156435,NUP214,CID44971,Hist2ST
PTGDS,0.41213286069386135,PTGDS,CID44971,Hist2ST
OFD1,0.22829020077438786,OFD1,CID44971,Hist2ST
SMS,0.4737061894546839,SMS,CID44971,Hist2ST
CYBB,0.3809322545856597,CYBB,CID44971,Hist2ST
ITM2A,0.20851432072054515,ITM2A,CID44971,Hist2ST
SH3BGRL,0.46442042383440535,SH3BGRL,CID44971,Hist2ST
BEX3,0.45321313444431705,BEX3,CID44971,Hist2ST
PHF6,0.3097706645986454,PHF6,CID44971,Hist2ST
