,Pearson correlation,Gene,Slide,Method
NAA20,0.3324596059585121,NAA20,CID4465,Hist2ST
SAMHD1,0.3854324691067905,SAMHD1,CID4465,Hist2ST
SLPI,0.4068492040791167,SLPI,CID4465,Hist2ST
SLC2A10,0.08053988719099854,SLC2A10,CID4465,Hist2ST
SULF2,0.41841713456343427,SULF2,CID4465,Hist2ST
PREX1,0.2186309027008673,PREX1,CID4465,Hist2ST
ZNFX1,0.20946865684170085,ZNFX1,CID4465,Hist2ST
PFDN4,0.23001427256201995,PFDN4,CID4465,Hist2ST
BMP7,0.1782123125821165,BMP7,CID4465,Hist2ST
LAMA5,0.277664216629158,LAMA5,CID4465,Hist2ST
EEF1A2,0.010592948865813459,EEF1A2,CID4465,Hist2ST
HELZ2,0.12139445652526733,HELZ2,CID4465,Hist2ST
STMN3,0.18081886387775353,STMN3,CID4465,Hist2ST
CXADR,0.331857409563236,CXADR,CID4465,Hist2ST
ADAMTS1,0.14777421613329791,ADAMTS1,CID4465,Hist2ST
CCT8,0.3348744007160308,CCT8,CID4465,Hist2ST
MIS18A,0.16258753184587016,MIS18A,CID4465,Hist2ST
MX1,0.17524071344639158,MX1,CID4465,Hist2ST
TFF3,0.012299155783055989,TFF3,CID4465,Hist2ST
TRPM2,0.08642273918757166,TRPM2,CID4465,Hist2ST
SUMO3,0.40914117486628854,SUMO3,CID4465,Hist2ST
PTTG1IP,0.46941683073340984,PTTG1IP,CID4465,Hist2ST
FAM207A,0.21986158396111374,FAM207A,CID4465,Hist2ST
SPATC1L,0.12179142419596097,SPATC1L,CID4465,Hist2ST
TBX1,0.1273396116347639,TBX1,CID4465,Hist2ST
IGLC7,0.1538081856942274,IGLC7,CID4465,Hist2ST
MMP11,0.6069603617937607,MMP11,CID4465,Hist2ST
CHEK2,0.1906093262396584,CHEK2,CID4465,Hist2ST
XBP1,0.42189602646951535,XBP1,CID4465,Hist2ST
SEC14L2,0.17529646360369666,SEC14L2,CID4465,Hist2ST
APOL6,0.30545088901145645,APOL6,CID4465,Hist2ST
APOL3,0.18715579809378563,APOL3,CID4465,Hist2ST
APOL1,0.3540786752459118,APOL1,CID4465,Hist2ST
C1QTNF6,0.1275304392025079,C1QTNF6,CID4465,Hist2ST
ADSL,0.2989951852768799,ADSL,CID4465,Hist2ST
RBX1,0.4901158712932751,RBX1,CID4465,Hist2ST
LSM3,0.4256994224758951,LSM3,CID4465,Hist2ST
TOP2B,0.35623667499202355,TOP2B,CID4465,Hist2ST
EXOSC7,0.27418056021589177,EXOSC7,CID4465,Hist2ST
LTF,0.2319186756188055,LTF,CID4465,Hist2ST
GNL3,0.3367779851051161,GNL3,CID4465,Hist2ST
PDHB,0.3141203053472867,PDHB,CID4465,Hist2ST
THOC7,0.3130932749282262,THOC7,CID4465,Hist2ST
PSMD6,0.2600258211149152,PSMD6,CID4465,Hist2ST
COL8A1,0.29325155249250645,COL8A1,CID4465,Hist2ST
CMSS1,0.2158811766775144,CMSS1,CID4465,Hist2ST
NIT2,0.25048380782201884,NIT2,CID4465,Hist2ST
ATG3,0.27499357074615566,ATG3,CID4465,Hist2ST
COX17,0.48378128666166387,COX17,CID4465,Hist2ST
FSTL1,0.6455882221868218,FSTL1,CID4465,Hist2ST
DTX3L,0.2425908851540432,DTX3L,CID4465,Hist2ST
PARP14,0.312805019892559,PARP14,CID4465,Hist2ST
PDIA5,0.17226103969104256,PDIA5,CID4465,Hist2ST
CHCHD6,0.19264747340328597,CHCHD6,CID4465,Hist2ST
PLSCR1,0.26374538444005896,PLSCR1,CID4465,Hist2ST
HPS3,0.19993518168960303,HPS3,CID4465,Hist2ST
CP,0.3196157517661873,CP,CID4465,Hist2ST
PFN2,0.43517502782221185,PFN2,CID4465,Hist2ST
SIAH2,0.26334066322280436,SIAH2,CID4465,Hist2ST
RARRES1,0.38880034818317627,RARRES1,CID4465,Hist2ST
TRIM59,0.19539594458421958,TRIM59,CID4465,Hist2ST
SPTSSB,0.19141081890560036,SPTSSB,CID4465,Hist2ST
TNFSF10,0.3259330426835962,TNFSF10,CID4465,Hist2ST
ECT2,0.3383519712638916,ECT2,CID4465,Hist2ST
DNAJC19,0.2775543357460163,DNAJC19,CID4465,Hist2ST
MCCC1,0.17299020357464323,MCCC1,CID4465,Hist2ST
MAGEF1,0.25621515386860094,MAGEF1,CID4465,Hist2ST
RFC4,0.21182715139355923,RFC4,CID4465,Hist2ST
APOD,0.07156394840035832,APOD,CID4465,Hist2ST
QDPR,0.1715721196255866,QDPR,CID4465,Hist2ST
LAP3,0.4304583452014997,LAP3,CID4465,Hist2ST
UGDH,0.2606665617097225,UGDH,CID4465,Hist2ST
SMIM14,0.17841220858798093,SMIM14,CID4465,Hist2ST
JCHAIN,0.5958195062854338,JCHAIN,CID4465,Hist2ST
CXCL9,0.3490168549434482,CXCL9,CID4465,Hist2ST
CXCL10,0.365239231471594,CXCL10,CID4465,Hist2ST
CXCL13,0.2059465297743746,CXCL13,CID4465,Hist2ST
SPP1,0.5084448938097016,SPP1,CID4465,Hist2ST
PPP3CA,0.1903203312538605,PPP3CA,CID4465,Hist2ST
PPA2,0.3351005408701901,PPA2,CID4465,Hist2ST
NPNT,0.14079105641531733,NPNT,CID4465,Hist2ST
EXOSC9,0.18977421308565862,EXOSC9,CID4465,Hist2ST
NDUFC1,0.3925352818559775,NDUFC1,CID4465,Hist2ST
ELMOD2,0.20543393796410267,ELMOD2,CID4465,Hist2ST
TBC1D9,0.15999286401226526,TBC1D9,CID4465,Hist2ST
FBXW7,0.1643909567918893,FBXW7,CID4465,Hist2ST
PLEKHG4B,0.29804021489293075,PLEKHG4B,CID4465,Hist2ST
CMBL,0.008266049208567263,CMBL,CID4465,Hist2ST
ZNF622,0.281923324001179,ZNF622,CID4465,Hist2ST
DROSHA,0.35766266747809156,DROSHA,CID4465,Hist2ST
BRIX1,0.3570252118465449,BRIX1,CID4465,Hist2ST
DNAJC21,0.3010297568006263,DNAJC21,CID4465,Hist2ST
NUP155,0.3032935576797315,NUP155,CID4465,Hist2ST
IL6ST,0.33266349366264614,IL6ST,CID4465,Hist2ST
CCNB1,0.2916385867616058,CCNB1,CID4465,Hist2ST
NSA2,0.27491270491156533,NSA2,CID4465,Hist2ST
ZFYVE16,0.17512311435126066,ZFYVE16,CID4465,Hist2ST
CCNH,0.1335129752654975,CCNH,CID4465,Hist2ST
NR2F1,0.08395688967042862,NR2F1,CID4465,Hist2ST
HSD17B4,0.24472625085914804,HSD17B4,CID4465,Hist2ST
LMNB1,0.29589749545676847,LMNB1,CID4465,Hist2ST
GDF9,-0.01912825013122368,GDF9,CID4465,Hist2ST
CXCL14,0.18388987730878562,CXCL14,CID4465,Hist2ST
CXXC5,0.3261173230519462,CXXC5,CID4465,Hist2ST
PTTG1,0.3607782518351331,PTTG1,CID4465,Hist2ST
STC2,0.03811783657522956,STC2,CID4465,Hist2ST
FGFR4,0.08168191874080093,FGFR4,CID4465,Hist2ST
SCGB3A1,0.3070464731612979,SCGB3A1,CID4465,Hist2ST
PSMG4,0.2901266117918524,PSMG4,CID4465,Hist2ST
ECI2,0.1261342037062733,ECI2,CID4465,Hist2ST
MCUR1,0.3194603837355796,MCUR1,CID4465,Hist2ST
HIST1H2BD,0.09430443989112432,HIST1H2BD,CID4465,Hist2ST
HLA-F,0.4014029200952917,HLA-F,CID4465,Hist2ST
ZNRD1,0.25734843619964715,ZNRD1,CID4465,Hist2ST
HSPA1A,0.4326147491830138,HSPA1A,CID4465,Hist2ST
HLA-DRB5,0.3514354025681053,HLA-DRB5,CID4465,Hist2ST
HLA-DQA1,0.49305058775976396,HLA-DQA1,CID4465,Hist2ST
TAP1,0.4691858161403245,TAP1,CID4465,Hist2ST
PSMB9,0.5054155349553396,PSMB9,CID4465,Hist2ST
HLA-DPA1,0.7166552791343641,HLA-DPA1,CID4465,Hist2ST
VPS52,0.23390990027197148,VPS52,CID4465,Hist2ST
MDFI,0.12998913188273856,MDFI,CID4465,Hist2ST
PTK7,0.48701259136753466,PTK7,CID4465,Hist2ST
TFAP2B,0.23619365054185898,TFAP2B,CID4465,Hist2ST
COL12A1,0.5563925590175662,COL12A1,CID4465,Hist2ST
MYO6,0.39713934258624206,MYO6,CID4465,Hist2ST
SYNCRIP,0.47634820571215,SYNCRIP,CID4465,Hist2ST
RARS2,0.24043927439215698,RARS2,CID4465,Hist2ST
CD24,0.7415637800164528,CD24,CID4465,Hist2ST
GTF3C6,0.3536126848903757,GTF3C6,CID4465,Hist2ST
HDAC2,0.4940662598217035,HDAC2,CID4465,Hist2ST
COL10A1,0.32890738074764453,COL10A1,CID4465,Hist2ST
MAN1A1,0.26480225520587963,MAN1A1,CID4465,Hist2ST
HSF2,0.24371859480187205,HSF2,CID4465,Hist2ST
SERINC1,0.3045771239525838,SERINC1,CID4465,Hist2ST
SMPDL3A,0.2799182226917245,SMPDL3A,CID4465,Hist2ST
HDDC2,0.3669772622951644,HDDC2,CID4465,Hist2ST
CENPW,0.537708531445332,CENPW,CID4465,Hist2ST
PTPRK,0.3436939366745468,PTPRK,CID4465,Hist2ST
MED23,0.19213427833502628,MED23,CID4465,Hist2ST
ENPP1,0.17373871819496292,ENPP1,CID4465,Hist2ST
STX7,0.246072813014527,STX7,CID4465,Hist2ST
SLC18B1,0.21784262758105358,SLC18B1,CID4465,Hist2ST
MAP7,0.22720183333385194,MAP7,CID4465,Hist2ST
ARFGEF3,0.15075742852066548,ARFGEF3,CID4465,Hist2ST
HEBP2,0.47146614221369426,HEBP2,CID4465,Hist2ST
REPS1,0.28705105257060975,REPS1,CID4465,Hist2ST
HECA,0.29482617903850544,HECA,CID4465,Hist2ST
CITED2,0.2860057360718526,CITED2,CID4465,Hist2ST
VTA1,0.2858796185083033,VTA1,CID4465,Hist2ST
ADGRG6,0.2007339296342339,ADGRG6,CID4465,Hist2ST
HIVEP2,0.18264457387450314,HIVEP2,CID4465,Hist2ST
AIG1,0.266550045417125,AIG1,CID4465,Hist2ST
PEX3,0.12647407710328626,PEX3,CID4465,Hist2ST
FUCA2,0.2584990259436087,FUCA2,CID4465,Hist2ST
LTV1,0.2952693911484569,LTV1,CID4465,Hist2ST
SF3B5,0.4535888366535338,SF3B5,CID4465,Hist2ST
SASH1,0.13575849525649833,SASH1,CID4465,Hist2ST
MTHFD1L,0.2840149797538743,MTHFD1L,CID4465,Hist2ST
FNDC1,0.37578022762856195,FNDC1,CID4465,Hist2ST
PDCD2,0.3060474279602525,PDCD2,CID4465,Hist2ST
LFNG,0.18128514984353086,LFNG,CID4465,Hist2ST
GLCCI1,0.1259687558203787,GLCCI1,CID4465,Hist2ST
PHF14,0.2654903582258479,PHF14,CID4465,Hist2ST
TSPAN13,0.4006388240484165,TSPAN13,CID4465,Hist2ST
AGR2,0.11604699019227817,AGR2,CID4465,Hist2ST
GPNMB,0.6831955335865848,GPNMB,CID4465,Hist2ST
TRIL,0.18252801789745043,TRIL,CID4465,Hist2ST
SFRP4,0.46380209774305453,SFRP4,CID4465,Hist2ST
H2AFV,0.5061626392191705,H2AFV,CID4465,Hist2ST
UPP1,0.22475967374580033,UPP1,CID4465,Hist2ST
BAZ1B,0.31539634685918244,BAZ1B,CID4465,Hist2ST
CD36,0.23518607612943315,CD36,CID4465,Hist2ST
SEMA3C,0.29982107166708627,SEMA3C,CID4465,Hist2ST
COL1A2,0.7996394697479832,COL1A2,CID4465,Hist2ST
TRIP6,0.2740084754373207,TRIP6,CID4465,Hist2ST
ACHE,0.07802063976703554,ACHE,CID4465,Hist2ST
SERPINE1,0.1707471655186275,SERPINE1,CID4465,Hist2ST
NUP205,0.30849543143976665,NUP205,CID4465,Hist2ST
PARP12,0.2807850033833728,PARP12,CID4465,Hist2ST
SSBP1,0.3347822067234748,SSBP1,CID4465,Hist2ST
TRBC2,0.32496456390435546,TRBC2,CID4465,Hist2ST
PIP,0.15126353504697992,PIP,CID4465,Hist2ST
CNTNAP2,-0.04150138686492325,CNTNAP2,CID4465,Hist2ST
EZH2,0.31144695971766806,EZH2,CID4465,Hist2ST
NUB1,0.27849133194676984,NUB1,CID4465,Hist2ST
PCM1,0.2666601842162057,PCM1,CID4465,Hist2ST
KIF13B,0.18829414822042448,KIF13B,CID4465,Hist2ST
ERLIN2,0.29243683188234515,ERLIN2,CID4465,Hist2ST
BRF2,0.17427383045808628,BRF2,CID4465,Hist2ST
ADGRA2,0.13108957596739482,ADGRA2,CID4465,Hist2ST
RAB11FIP1,0.11946093326569207,RAB11FIP1,CID4465,Hist2ST
EIF4EBP1,0.43377035789212537,EIF4EBP1,CID4465,Hist2ST
ASH2L,0.20095431391012564,ASH2L,CID4465,Hist2ST
LSM1,0.32991734724831295,LSM1,CID4465,Hist2ST
PLPP5,0.27223390180070073,PLPP5,CID4465,Hist2ST
DDHD2,0.18409103690253625,DDHD2,CID4465,Hist2ST
FGFR1,0.27368588508643177,FGFR1,CID4465,Hist2ST
TM2D2,0.2320654408371977,TM2D2,CID4465,Hist2ST
HOOK3,0.22917065262316477,HOOK3,CID4465,Hist2ST
CEBPD,0.4184707553828143,CEBPD,CID4465,Hist2ST
ATP6V1H,0.27506136441050505,ATP6V1H,CID4465,Hist2ST
GGH,0.3927971639468085,GGH,CID4465,Hist2ST
RDH10,0.385695926392269,RDH10,CID4465,Hist2ST
E2F5,0.2886524139890328,E2F5,CID4465,Hist2ST
WWP1,0.12085855836760206,WWP1,CID4465,Hist2ST
RMDN1,0.2163040858626872,RMDN1,CID4465,Hist2ST
CPNE3,0.34289211411625226,CPNE3,CID4465,Hist2ST
INTS8,0.2963681969042146,INTS8,CID4465,Hist2ST
TSPYL5,0.2270463519592693,TSPYL5,CID4465,Hist2ST
EIF3E,0.36524443415664176,EIF3E,CID4465,Hist2ST
ENY2,0.41164736446469125,ENY2,CID4465,Hist2ST
TRPS1,0.3194376447678571,TRPS1,CID4465,Hist2ST
RAD21,0.378857330429402,RAD21,CID4465,Hist2ST
ATAD2,0.30245654729997906,ATAD2,CID4465,Hist2ST
FBXO32,0.28428979812641386,FBXO32,CID4465,Hist2ST
TATDN1,0.22157596287476017,TATDN1,CID4465,Hist2ST
NSMCE2,0.1877656936202901,NSMCE2,CID4465,Hist2ST
ASAP1,0.23421282969915988,ASAP1,CID4465,Hist2ST
NDRG1,0.35077230138942855,NDRG1,CID4465,Hist2ST
PSCA,0.09761677406687669,PSCA,CID4465,Hist2ST
GLI4,0.11370029825408344,GLI4,CID4465,Hist2ST
TOP1MT,0.1637984049505168,TOP1MT,CID4465,Hist2ST
EPPK1,0.19866935637187916,EPPK1,CID4465,Hist2ST
OPLAH,0.15116811937689772,OPLAH,CID4465,Hist2ST
SLC39A4,0.2606518700063938,SLC39A4,CID4465,Hist2ST
LRRC24,0.05115044084723859,LRRC24,CID4465,Hist2ST
VLDLR,0.18409309099253263,VLDLR,CID4465,Hist2ST
PLGRKT,0.2606113969662742,PLGRKT,CID4465,Hist2ST
NDUFB6,0.411450334454296,NDUFB6,CID4465,Hist2ST
CCL19,0.2637134171480101,CCL19,CID4465,Hist2ST
CCL21,0.07427897955815532,CCL21,CID4465,Hist2ST
DCAF10,0.1948683832232905,DCAF10,CID4465,Hist2ST
GCNT1,0.1921188513379106,GCNT1,CID4465,Hist2ST
TLE1,0.27386763973107403,TLE1,CID4465,Hist2ST
SPIN1,0.29610249271688743,SPIN1,CID4465,Hist2ST
ASPN,0.27792063908060244,ASPN,CID4465,Hist2ST
WNK2,0.3132745978510414,WNK2,CID4465,Hist2ST
FBP1,0.14052974342840174,FBP1,CID4465,Hist2ST
TGFBR1,0.1874025289272785,TGFBR1,CID4465,Hist2ST
ERP44,0.2738332423266541,ERP44,CID4465,Hist2ST
TEX10,0.12379155058236956,TEX10,CID4465,Hist2ST
TNC,0.36745639897917975,TNC,CID4465,Hist2ST
PSMD5,0.16985890182882818,PSMD5,CID4465,Hist2ST
PHF19,0.18476620805062352,PHF19,CID4465,Hist2ST
STOM,0.4652922726971505,STOM,CID4465,Hist2ST
PRRX2,0.13504859218311577,PRRX2,CID4465,Hist2ST
NUP214,0.2278222954548702,NUP214,CID4465,Hist2ST
PTGDS,0.3553337728882371,PTGDS,CID4465,Hist2ST
OFD1,0.219902016984506,OFD1,CID4465,Hist2ST
SMS,0.443031630553051,SMS,CID4465,Hist2ST
CYBB,0.22587235908252595,CYBB,CID4465,Hist2ST
ITM2A,0.22267238081170196,ITM2A,CID4465,Hist2ST
SH3BGRL,0.479508905192554,SH3BGRL,CID4465,Hist2ST
BEX3,0.4011444704011483,BEX3,CID4465,Hist2ST
PHF6,0.3014106207222885,PHF6,CID4465,Hist2ST
