,Pearson correlation,Gene,Slide,Method
NAA20,0.3984357100073362,NAA20,CID4290,Hist2ST
SAMHD1,0.16779480922152773,SAMHD1,CID4290,Hist2ST
SLPI,0.29641990136527124,SLPI,CID4290,Hist2ST
SLC2A10,0.46715685402865453,SLC2A10,CID4290,Hist2ST
SULF2,0.409566203877134,SULF2,CID4290,Hist2ST
PREX1,0.15630521060943542,PREX1,CID4290,Hist2ST
ZNFX1,0.22459045601570035,ZNFX1,CID4290,Hist2ST
PFDN4,0.3104210157498883,PFDN4,CID4290,Hist2ST
BMP7,0.22917332738024818,BMP7,CID4290,Hist2ST
LAMA5,0.350664594539877,LAMA5,CID4290,Hist2ST
EEF1A2,0.22414441168929872,EEF1A2,CID4290,Hist2ST
HELZ2,0.13184672157080324,HELZ2,CID4290,Hist2ST
STMN3,0.25884869792519877,STMN3,CID4290,Hist2ST
CXADR,0.1966426728200517,CXADR,CID4290,Hist2ST
ADAMTS1,0.1093005515183889,ADAMTS1,CID4290,Hist2ST
CCT8,0.41525703146904436,CCT8,CID4290,Hist2ST
MIS18A,0.12493593305178487,MIS18A,CID4290,Hist2ST
MX1,0.10386248907112182,MX1,CID4290,Hist2ST
TFF3,0.5974232554811928,TFF3,CID4290,Hist2ST
TRPM2,0.21590790147576328,TRPM2,CID4290,Hist2ST
SUMO3,0.4436072908425439,SUMO3,CID4290,Hist2ST
PTTG1IP,0.4679023249498577,PTTG1IP,CID4290,Hist2ST
FAM207A,0.24145026210797124,FAM207A,CID4290,Hist2ST
SPATC1L,0.1985762886962666,SPATC1L,CID4290,Hist2ST
TBX1,0.20623846020368158,TBX1,CID4290,Hist2ST
IGLC7,-0.008150696956347219,IGLC7,CID4290,Hist2ST
MMP11,0.5878911339437717,MMP11,CID4290,Hist2ST
CHEK2,0.016392407789829432,CHEK2,CID4290,Hist2ST
XBP1,0.7113704450595626,XBP1,CID4290,Hist2ST
SEC14L2,0.18581410101550236,SEC14L2,CID4290,Hist2ST
APOL6,0.1495283046607459,APOL6,CID4290,Hist2ST
APOL3,0.08627807544876999,APOL3,CID4290,Hist2ST
APOL1,0.15858328085810694,APOL1,CID4290,Hist2ST
C1QTNF6,0.2261669047826136,C1QTNF6,CID4290,Hist2ST
ADSL,0.21756726588731884,ADSL,CID4290,Hist2ST
RBX1,0.43088824364316636,RBX1,CID4290,Hist2ST
LSM3,0.4268639942002934,LSM3,CID4290,Hist2ST
TOP2B,0.33938612846895616,TOP2B,CID4290,Hist2ST
EXOSC7,0.23382198247876487,EXOSC7,CID4290,Hist2ST
LTF,0.632363682351275,LTF,CID4290,Hist2ST
GNL3,0.29926057749434076,GNL3,CID4290,Hist2ST
PDHB,0.3639975196319635,PDHB,CID4290,Hist2ST
THOC7,0.3469946301507371,THOC7,CID4290,Hist2ST
PSMD6,0.32566057975202467,PSMD6,CID4290,Hist2ST
COL8A1,0.35523766025142933,COL8A1,CID4290,Hist2ST
CMSS1,0.1990031779453928,CMSS1,CID4290,Hist2ST
NIT2,0.3603355362287346,NIT2,CID4290,Hist2ST
ATG3,0.251711530182413,ATG3,CID4290,Hist2ST
COX17,0.5110934042930773,COX17,CID4290,Hist2ST
FSTL1,0.3386882445696478,FSTL1,CID4290,Hist2ST
DTX3L,0.20743371299941624,DTX3L,CID4290,Hist2ST
PARP14,0.184387562958361,PARP14,CID4290,Hist2ST
PDIA5,0.17351726506265278,PDIA5,CID4290,Hist2ST
CHCHD6,0.20781136541364292,CHCHD6,CID4290,Hist2ST
PLSCR1,0.18045564878414114,PLSCR1,CID4290,Hist2ST
HPS3,0.23073573576456705,HPS3,CID4290,Hist2ST
CP,0.2904938676702821,CP,CID4290,Hist2ST
PFN2,0.25089340799078075,PFN2,CID4290,Hist2ST
SIAH2,0.17603638602332497,SIAH2,CID4290,Hist2ST
RARRES1,0.08267557097977447,RARRES1,CID4290,Hist2ST
TRIM59,0.13094098059557166,TRIM59,CID4290,Hist2ST
SPTSSB,0.33436514784769966,SPTSSB,CID4290,Hist2ST
TNFSF10,0.468596042432254,TNFSF10,CID4290,Hist2ST
ECT2,0.1762680046379649,ECT2,CID4290,Hist2ST
DNAJC19,0.41567171663539576,DNAJC19,CID4290,Hist2ST
MCCC1,0.1707224226310505,MCCC1,CID4290,Hist2ST
MAGEF1,0.3361203365859508,MAGEF1,CID4290,Hist2ST
RFC4,0.14923895300181217,RFC4,CID4290,Hist2ST
APOD,0.6496501164034733,APOD,CID4290,Hist2ST
QDPR,0.14694568121788945,QDPR,CID4290,Hist2ST
LAP3,0.2273198119929584,LAP3,CID4290,Hist2ST
UGDH,0.2934774055707507,UGDH,CID4290,Hist2ST
SMIM14,0.47557244940538007,SMIM14,CID4290,Hist2ST
JCHAIN,0.04424446167625488,JCHAIN,CID4290,Hist2ST
CXCL9,0.05049929437223287,CXCL9,CID4290,Hist2ST
CXCL10,0.07998263949855619,CXCL10,CID4290,Hist2ST
CXCL13,0.05033173008059199,CXCL13,CID4290,Hist2ST
SPP1,0.4490701862147671,SPP1,CID4290,Hist2ST
PPP3CA,0.1640535336465302,PPP3CA,CID4290,Hist2ST
PPA2,0.46358831891678026,PPA2,CID4290,Hist2ST
NPNT,0.21382225379681005,NPNT,CID4290,Hist2ST
EXOSC9,0.16532333852502812,EXOSC9,CID4290,Hist2ST
NDUFC1,0.569210306525333,NDUFC1,CID4290,Hist2ST
ELMOD2,0.2642716443108684,ELMOD2,CID4290,Hist2ST
TBC1D9,0.4063065050944036,TBC1D9,CID4290,Hist2ST
FBXW7,0.1424658357475504,FBXW7,CID4290,Hist2ST
PLEKHG4B,0.00213150644381115,PLEKHG4B,CID4290,Hist2ST
CMBL,0.3274357841826594,CMBL,CID4290,Hist2ST
ZNF622,0.21826940939828932,ZNF622,CID4290,Hist2ST
DROSHA,0.1887993777028447,DROSHA,CID4290,Hist2ST
BRIX1,0.20461666984726132,BRIX1,CID4290,Hist2ST
DNAJC21,0.23664441308068535,DNAJC21,CID4290,Hist2ST
NUP155,0.195243668392216,NUP155,CID4290,Hist2ST
IL6ST,0.4045625767606514,IL6ST,CID4290,Hist2ST
CCNB1,0.14196286209370393,CCNB1,CID4290,Hist2ST
NSA2,0.43540692056210845,NSA2,CID4290,Hist2ST
ZFYVE16,0.17553498282197183,ZFYVE16,CID4290,Hist2ST
CCNH,0.19831502978779209,CCNH,CID4290,Hist2ST
NR2F1,0.0249146359710389,NR2F1,CID4290,Hist2ST
HSD17B4,0.39944884398019453,HSD17B4,CID4290,Hist2ST
LMNB1,0.032797867049371494,LMNB1,CID4290,Hist2ST
GDF9,-0.01197024862156992,GDF9,CID4290,Hist2ST
CXCL14,0.21884845349274043,CXCL14,CID4290,Hist2ST
CXXC5,0.4114640354933676,CXXC5,CID4290,Hist2ST
PTTG1,0.10932866032927319,PTTG1,CID4290,Hist2ST
STC2,0.0656805666603258,STC2,CID4290,Hist2ST
FGFR4,0.4104944927166733,FGFR4,CID4290,Hist2ST
SCGB3A1,0.3209270281165756,SCGB3A1,CID4290,Hist2ST
PSMG4,0.24869735937356935,PSMG4,CID4290,Hist2ST
ECI2,0.35930404676111427,ECI2,CID4290,Hist2ST
MCUR1,0.2952237403589449,MCUR1,CID4290,Hist2ST
HIST1H2BD,0.3164533399413747,HIST1H2BD,CID4290,Hist2ST
HLA-F,0.19393421113295747,HLA-F,CID4290,Hist2ST
ZNRD1,0.24909480322253727,ZNRD1,CID4290,Hist2ST
HSPA1A,0.5989045177328823,HSPA1A,CID4290,Hist2ST
HLA-DRB5,0.33053110086862064,HLA-DRB5,CID4290,Hist2ST
HLA-DQA1,0.268738942672177,HLA-DQA1,CID4290,Hist2ST
TAP1,0.19534756612699128,TAP1,CID4290,Hist2ST
PSMB9,0.21753180671306702,PSMB9,CID4290,Hist2ST
HLA-DPA1,0.4421616748750255,HLA-DPA1,CID4290,Hist2ST
VPS52,0.20574918843430162,VPS52,CID4290,Hist2ST
MDFI,0.23286705530159277,MDFI,CID4290,Hist2ST
PTK7,0.25516484611112533,PTK7,CID4290,Hist2ST
TFAP2B,0.501427312193764,TFAP2B,CID4290,Hist2ST
COL12A1,0.5546519207956045,COL12A1,CID4290,Hist2ST
MYO6,0.4661489023920723,MYO6,CID4290,Hist2ST
SYNCRIP,0.34357658516759293,SYNCRIP,CID4290,Hist2ST
RARS2,0.20687256427186507,RARS2,CID4290,Hist2ST
CD24,0.818216752682149,CD24,CID4290,Hist2ST
GTF3C6,0.34797533118904284,GTF3C6,CID4290,Hist2ST
HDAC2,0.2753147943939549,HDAC2,CID4290,Hist2ST
COL10A1,0.4703734223707103,COL10A1,CID4290,Hist2ST
MAN1A1,0.25495853425681136,MAN1A1,CID4290,Hist2ST
HSF2,0.11052900474547869,HSF2,CID4290,Hist2ST
SERINC1,0.40714820919025063,SERINC1,CID4290,Hist2ST
SMPDL3A,0.11904649826029921,SMPDL3A,CID4290,Hist2ST
HDDC2,0.3277477174811003,HDDC2,CID4290,Hist2ST
CENPW,0.05019475981807843,CENPW,CID4290,Hist2ST
PTPRK,0.1681445608845276,PTPRK,CID4290,Hist2ST
MED23,0.20955461623396826,MED23,CID4290,Hist2ST
ENPP1,0.24746040594439206,ENPP1,CID4290,Hist2ST
STX7,0.20879590297585635,STX7,CID4290,Hist2ST
SLC18B1,0.09641539279427946,SLC18B1,CID4290,Hist2ST
MAP7,0.22359896066537435,MAP7,CID4290,Hist2ST
ARFGEF3,0.3109747440890061,ARFGEF3,CID4290,Hist2ST
HEBP2,0.4675636673787671,HEBP2,CID4290,Hist2ST
REPS1,0.18348636141921557,REPS1,CID4290,Hist2ST
HECA,0.15486402787017126,HECA,CID4290,Hist2ST
CITED2,0.27518230360844625,CITED2,CID4290,Hist2ST
VTA1,0.232177708587119,VTA1,CID4290,Hist2ST
ADGRG6,0.0307310772405048,ADGRG6,CID4290,Hist2ST
HIVEP2,0.11532245917739002,HIVEP2,CID4290,Hist2ST
AIG1,0.285174174566953,AIG1,CID4290,Hist2ST
PEX3,0.18386318839384913,PEX3,CID4290,Hist2ST
FUCA2,0.26618355128097354,FUCA2,CID4290,Hist2ST
LTV1,0.18668699792915064,LTV1,CID4290,Hist2ST
SF3B5,0.4250279397290893,SF3B5,CID4290,Hist2ST
SASH1,0.26277545438954125,SASH1,CID4290,Hist2ST
MTHFD1L,0.08016630445991178,MTHFD1L,CID4290,Hist2ST
FNDC1,0.2849812641581628,FNDC1,CID4290,Hist2ST
PDCD2,0.30878354834483196,PDCD2,CID4290,Hist2ST
LFNG,0.4669135578842479,LFNG,CID4290,Hist2ST
GLCCI1,0.13996900274581264,GLCCI1,CID4290,Hist2ST
PHF14,0.20449872410838382,PHF14,CID4290,Hist2ST
TSPAN13,0.547548706092151,TSPAN13,CID4290,Hist2ST
AGR2,0.7161303157452565,AGR2,CID4290,Hist2ST
GPNMB,0.2977482733685808,GPNMB,CID4290,Hist2ST
TRIL,0.3090749624144117,TRIL,CID4290,Hist2ST
SFRP4,0.16470001770474957,SFRP4,CID4290,Hist2ST
H2AFV,0.45098639803444057,H2AFV,CID4290,Hist2ST
UPP1,0.12007033201847973,UPP1,CID4290,Hist2ST
BAZ1B,0.2459334707218134,BAZ1B,CID4290,Hist2ST
CD36,0.07673686754211102,CD36,CID4290,Hist2ST
SEMA3C,0.3692348635952594,SEMA3C,CID4290,Hist2ST
COL1A2,0.7898623601804565,COL1A2,CID4290,Hist2ST
TRIP6,0.452137457585619,TRIP6,CID4290,Hist2ST
ACHE,-0.052215320782727066,ACHE,CID4290,Hist2ST
SERPINE1,0.19134936664701294,SERPINE1,CID4290,Hist2ST
NUP205,0.15946805755355012,NUP205,CID4290,Hist2ST
PARP12,0.18987556654231336,PARP12,CID4290,Hist2ST
SSBP1,0.4289552534920392,SSBP1,CID4290,Hist2ST
TRBC2,0.15291739016377875,TRBC2,CID4290,Hist2ST
PIP,0.7777785766879164,PIP,CID4290,Hist2ST
CNTNAP2,0.06221338612627109,CNTNAP2,CID4290,Hist2ST
EZH2,0.053988091157465515,EZH2,CID4290,Hist2ST
NUB1,0.2665896586653914,NUB1,CID4290,Hist2ST
PCM1,0.27886579507135,PCM1,CID4290,Hist2ST
KIF13B,0.3190275630900107,KIF13B,CID4290,Hist2ST
ERLIN2,0.32192455817389914,ERLIN2,CID4290,Hist2ST
BRF2,0.13765922674907316,BRF2,CID4290,Hist2ST
ADGRA2,0.08431273101994115,ADGRA2,CID4290,Hist2ST
RAB11FIP1,0.311997745486601,RAB11FIP1,CID4290,Hist2ST
EIF4EBP1,0.3627284615748347,EIF4EBP1,CID4290,Hist2ST
ASH2L,0.22220520782557793,ASH2L,CID4290,Hist2ST
LSM1,0.3129747063329623,LSM1,CID4290,Hist2ST
PLPP5,0.2931753267587997,PLPP5,CID4290,Hist2ST
DDHD2,0.19690757732266048,DDHD2,CID4290,Hist2ST
FGFR1,0.20369934202849188,FGFR1,CID4290,Hist2ST
TM2D2,0.2771132955479811,TM2D2,CID4290,Hist2ST
HOOK3,0.20305124531012173,HOOK3,CID4290,Hist2ST
CEBPD,0.25899072590289,CEBPD,CID4290,Hist2ST
ATP6V1H,0.2982761296963226,ATP6V1H,CID4290,Hist2ST
GGH,0.09244328537560155,GGH,CID4290,Hist2ST
RDH10,0.062382662106254025,RDH10,CID4290,Hist2ST
E2F5,0.045047664328842295,E2F5,CID4290,Hist2ST
WWP1,0.3820007739710244,WWP1,CID4290,Hist2ST
RMDN1,0.2263699712388684,RMDN1,CID4290,Hist2ST
CPNE3,0.38201411305183036,CPNE3,CID4290,Hist2ST
INTS8,0.25389445441584735,INTS8,CID4290,Hist2ST
TSPYL5,0.03799536741310555,TSPYL5,CID4290,Hist2ST
EIF3E,0.3703599152377148,EIF3E,CID4290,Hist2ST
ENY2,0.43828715006007435,ENY2,CID4290,Hist2ST
TRPS1,0.5075132352867392,TRPS1,CID4290,Hist2ST
RAD21,0.35925482250536833,RAD21,CID4290,Hist2ST
ATAD2,0.038505469804477686,ATAD2,CID4290,Hist2ST
FBXO32,0.19606797332595965,FBXO32,CID4290,Hist2ST
TATDN1,0.25016628311496775,TATDN1,CID4290,Hist2ST
NSMCE2,0.19545123718384996,NSMCE2,CID4290,Hist2ST
ASAP1,0.1889972690591906,ASAP1,CID4290,Hist2ST
NDRG1,0.25166665504383384,NDRG1,CID4290,Hist2ST
PSCA,0.3503412040834047,PSCA,CID4290,Hist2ST
GLI4,0.28852398841445226,GLI4,CID4290,Hist2ST
TOP1MT,0.17733224247691204,TOP1MT,CID4290,Hist2ST
EPPK1,0.14788020703375745,EPPK1,CID4290,Hist2ST
OPLAH,0.22953449732451192,OPLAH,CID4290,Hist2ST
SLC39A4,0.3659882564723195,SLC39A4,CID4290,Hist2ST
LRRC24,0.040723709408379834,LRRC24,CID4290,Hist2ST
VLDLR,0.027811732789565044,VLDLR,CID4290,Hist2ST
PLGRKT,0.2692641320148153,PLGRKT,CID4290,Hist2ST
NDUFB6,0.3975354302373609,NDUFB6,CID4290,Hist2ST
CCL19,0.17253489489933393,CCL19,CID4290,Hist2ST
CCL21,0.10521509319581993,CCL21,CID4290,Hist2ST
DCAF10,0.16210880455094603,DCAF10,CID4290,Hist2ST
GCNT1,0.16789856334802286,GCNT1,CID4290,Hist2ST
TLE1,0.2707785228621565,TLE1,CID4290,Hist2ST
SPIN1,0.25457770138159197,SPIN1,CID4290,Hist2ST
ASPN,0.37512337459781847,ASPN,CID4290,Hist2ST
WNK2,0.13825185533298856,WNK2,CID4290,Hist2ST
FBP1,0.3265988667283292,FBP1,CID4290,Hist2ST
TGFBR1,0.3438596204543331,TGFBR1,CID4290,Hist2ST
ERP44,0.2599180646679641,ERP44,CID4290,Hist2ST
TEX10,0.12433353179740775,TEX10,CID4290,Hist2ST
TNC,0.26285032237047246,TNC,CID4290,Hist2ST
PSMD5,0.25378989866152524,PSMD5,CID4290,Hist2ST
PHF19,0.06872785535233307,PHF19,CID4290,Hist2ST
STOM,0.4140315473819002,STOM,CID4290,Hist2ST
PRRX2,0.16877480312519186,PRRX2,CID4290,Hist2ST
NUP214,0.1665447367436566,NUP214,CID4290,Hist2ST
PTGDS,0.11377466896919695,PTGDS,CID4290,Hist2ST
OFD1,0.18098538463324004,OFD1,CID4290,Hist2ST
SMS,0.38351701131986343,SMS,CID4290,Hist2ST
CYBB,0.18269113195865752,CYBB,CID4290,Hist2ST
ITM2A,0.04695398828834763,ITM2A,CID4290,Hist2ST
SH3BGRL,0.5065708735884518,SH3BGRL,CID4290,Hist2ST
BEX3,0.2253216045918216,BEX3,CID4290,Hist2ST
PHF6,0.2169175509468731,PHF6,CID4290,Hist2ST
