,Pearson correlation,Gene,Slide,Method
CHEK2,0.07571598146571223,CHEK2,block1,Hist2ST
XBP1,0.11664730531144353,XBP1,block1,Hist2ST
SEC14L2,0.08308230255225797,SEC14L2,block1,Hist2ST
APOL6,0.14886865291667223,APOL6,block1,Hist2ST
APOL3,0.16075866624106339,APOL3,block1,Hist2ST
APOL1,0.10142288255045108,APOL1,block1,Hist2ST
C1QTNF6,0.0384298616642349,C1QTNF6,block1,Hist2ST
ADSL,0.13637974311521744,ADSL,block1,Hist2ST
RBX1,0.1977338968271678,RBX1,block1,Hist2ST
LSM3,0.19133310609174928,LSM3,block1,Hist2ST
TOP2B,0.15311372221356395,TOP2B,block1,Hist2ST
EXOSC7,0.17917968017664326,EXOSC7,block1,Hist2ST
LTF,0.05757802728970684,LTF,block1,Hist2ST
GNL3,0.21089794034887166,GNL3,block1,Hist2ST
PDHB,0.18410274181550312,PDHB,block1,Hist2ST
THOC7,0.1968174390863987,THOC7,block1,Hist2ST
PSMD6,0.17251630221695982,PSMD6,block1,Hist2ST
COL8A1,0.11623191512026093,COL8A1,block1,Hist2ST
CMSS1,0.14804107870451272,CMSS1,block1,Hist2ST
NIT2,0.19041109181545918,NIT2,block1,Hist2ST
ATG3,0.16847371397118202,ATG3,block1,Hist2ST
COX17,0.23984151217652364,COX17,block1,Hist2ST
FSTL1,0.2080672825763535,FSTL1,block1,Hist2ST
DTX3L,0.19835910039966792,DTX3L,block1,Hist2ST
PARP14,0.1292315945958235,PARP14,block1,Hist2ST
PDIA5,0.06693193084364385,PDIA5,block1,Hist2ST
CHCHD6,0.14552165989893434,CHCHD6,block1,Hist2ST
PLSCR1,0.11441451170866451,PLSCR1,block1,Hist2ST
HPS3,0.08654724398973977,HPS3,block1,Hist2ST
CP,0.019400905877942916,CP,block1,Hist2ST
PFN2,0.19272569001821815,PFN2,block1,Hist2ST
SIAH2,0.19476095928789014,SIAH2,block1,Hist2ST
RARRES1,0.11575404394851309,RARRES1,block1,Hist2ST
TRIM59,0.07208121062852198,TRIM59,block1,Hist2ST
SPTSSB,0.11384088759667434,SPTSSB,block1,Hist2ST
TNFSF10,0.1899230945669725,TNFSF10,block1,Hist2ST
ECT2,0.18743908082585245,ECT2,block1,Hist2ST
DNAJC19,0.23739539126915277,DNAJC19,block1,Hist2ST
MCCC1,0.1781349434136404,MCCC1,block1,Hist2ST
MAGEF1,0.20746715477083458,MAGEF1,block1,Hist2ST
RFC4,0.1812605335539427,RFC4,block1,Hist2ST
APOD,0.10570827966225062,APOD,block1,Hist2ST
QDPR,0.15410716635670837,QDPR,block1,Hist2ST
LAP3,0.14434177595462794,LAP3,block1,Hist2ST
UGDH,0.25023532513872015,UGDH,block1,Hist2ST
SMIM14,0.22909593638937611,SMIM14,block1,Hist2ST
JCHAIN,0.17837746434504048,JCHAIN,block1,Hist2ST
CXCL9,0.1680822430676709,CXCL9,block1,Hist2ST
CXCL10,0.10708973458396269,CXCL10,block1,Hist2ST
CXCL13,0.10379386689296267,CXCL13,block1,Hist2ST
SPP1,0.03460322858117851,SPP1,block1,Hist2ST
PPP3CA,0.08977313721882724,PPP3CA,block1,Hist2ST
PPA2,0.20591054855331747,PPA2,block1,Hist2ST
NPNT,0.24785456453725466,NPNT,block1,Hist2ST
EXOSC9,0.13638918694428848,EXOSC9,block1,Hist2ST
NDUFC1,0.21653022811611639,NDUFC1,block1,Hist2ST
ELMOD2,0.1797909225758238,ELMOD2,block1,Hist2ST
TBC1D9,0.18935181034115767,TBC1D9,block1,Hist2ST
FBXW7,0.062289970128936285,FBXW7,block1,Hist2ST
PLEKHG4B,0.044272458119513705,PLEKHG4B,block1,Hist2ST
CMBL,0.22378295919068447,CMBL,block1,Hist2ST
ZNF622,0.15248903813085926,ZNF622,block1,Hist2ST
DROSHA,0.17585150380591102,DROSHA,block1,Hist2ST
BRIX1,0.19778246021543222,BRIX1,block1,Hist2ST
DNAJC21,0.14674082035072183,DNAJC21,block1,Hist2ST
NUP155,0.17578944844236513,NUP155,block1,Hist2ST
IL6ST,0.19318677231207523,IL6ST,block1,Hist2ST
CCNB1,0.1957690862652701,CCNB1,block1,Hist2ST
NSA2,0.1782282502750878,NSA2,block1,Hist2ST
ZFYVE16,0.17045725684556245,ZFYVE16,block1,Hist2ST
CCNH,0.12355958421212537,CCNH,block1,Hist2ST
NR2F1,0.12283648138724378,NR2F1,block1,Hist2ST
HSD17B4,0.19944909376069964,HSD17B4,block1,Hist2ST
LMNB1,0.2038490607466746,LMNB1,block1,Hist2ST
GDF9,0.04538750806791465,GDF9,block1,Hist2ST
CXCL14,-0.022735332391950993,CXCL14,block1,Hist2ST
CXXC5,0.23638640007567513,CXXC5,block1,Hist2ST
PTTG1,0.17240327442406395,PTTG1,block1,Hist2ST
STC2,0.20942341816744062,STC2,block1,Hist2ST
FGFR4,0.07802106974624008,FGFR4,block1,Hist2ST
SCGB3A1,0.026439347955798442,SCGB3A1,block1,Hist2ST
PSMG4,0.19746081691326875,PSMG4,block1,Hist2ST
ECI2,0.1518158348463481,ECI2,block1,Hist2ST
MCUR1,0.2045738491679625,MCUR1,block1,Hist2ST
HIST1H2BD,0.24670947462804946,HIST1H2BD,block1,Hist2ST
HLA-F,0.1414943251850362,HLA-F,block1,Hist2ST
ZNRD1,0.1294259310112385,ZNRD1,block1,Hist2ST
HSPA1A,0.13170637525160744,HSPA1A,block1,Hist2ST
HLA-DRB5,0.17100428632408307,HLA-DRB5,block1,Hist2ST
HLA-DQA1,0.19109623283626687,HLA-DQA1,block1,Hist2ST
TAP1,0.13076173407915126,TAP1,block1,Hist2ST
PSMB9,0.1410395452960593,PSMB9,block1,Hist2ST
HLA-DPA1,0.21469081508924806,HLA-DPA1,block1,Hist2ST
VPS52,0.18289664999034413,VPS52,block1,Hist2ST
MDFI,-0.013587242795037376,MDFI,block1,Hist2ST
PTK7,0.11809419735956127,PTK7,block1,Hist2ST
TFAP2B,0.012897244151741566,TFAP2B,block1,Hist2ST
COL12A1,0.14893805914756486,COL12A1,block1,Hist2ST
MYO6,0.23839987831993348,MYO6,block1,Hist2ST
SYNCRIP,0.1601096671342039,SYNCRIP,block1,Hist2ST
RARS2,0.10523310244002804,RARS2,block1,Hist2ST
CD24,0.0455679531615769,CD24,block1,Hist2ST
GTF3C6,0.2086601136239204,GTF3C6,block1,Hist2ST
HDAC2,0.18090606706497822,HDAC2,block1,Hist2ST
COL10A1,0.1159205254709802,COL10A1,block1,Hist2ST
MAN1A1,0.10708729411810787,MAN1A1,block1,Hist2ST
HSF2,0.06851698687017903,HSF2,block1,Hist2ST
SERINC1,0.16118381675619864,SERINC1,block1,Hist2ST
SMPDL3A,0.07553119479809725,SMPDL3A,block1,Hist2ST
HDDC2,0.18852462776602805,HDDC2,block1,Hist2ST
CENPW,0.1372702892908724,CENPW,block1,Hist2ST
PTPRK,0.14527560597975023,PTPRK,block1,Hist2ST
MED23,0.15924119268374995,MED23,block1,Hist2ST
ENPP1,0.14107554232744754,ENPP1,block1,Hist2ST
STX7,0.12917725099967145,STX7,block1,Hist2ST
SLC18B1,0.061936605866024376,SLC18B1,block1,Hist2ST
MAP7,0.17388900072543173,MAP7,block1,Hist2ST
ARFGEF3,0.21897113994218728,ARFGEF3,block1,Hist2ST
HEBP2,0.18539448323760954,HEBP2,block1,Hist2ST
REPS1,0.1579893478912326,REPS1,block1,Hist2ST
HECA,0.12513632979105418,HECA,block1,Hist2ST
CITED2,0.1858509488036609,CITED2,block1,Hist2ST
VTA1,0.19882791082346468,VTA1,block1,Hist2ST
ADGRG6,0.004423236282384919,ADGRG6,block1,Hist2ST
HIVEP2,0.05556791718287131,HIVEP2,block1,Hist2ST
AIG1,0.1528137916805793,AIG1,block1,Hist2ST
PEX3,0.10885817215433828,PEX3,block1,Hist2ST
FUCA2,0.155671765567541,FUCA2,block1,Hist2ST
LTV1,0.07140088357140306,LTV1,block1,Hist2ST
SF3B5,0.147493311407797,SF3B5,block1,Hist2ST
SASH1,0.08951271939715791,SASH1,block1,Hist2ST
MTHFD1L,0.0342127764266631,MTHFD1L,block1,Hist2ST
FNDC1,0.08371587960079503,FNDC1,block1,Hist2ST
PDCD2,0.17522790315579997,PDCD2,block1,Hist2ST
LFNG,0.1450400513812385,LFNG,block1,Hist2ST
GLCCI1,0.14589847941061485,GLCCI1,block1,Hist2ST
PHF14,0.12368752747762032,PHF14,block1,Hist2ST
TSPAN13,0.2828084186571672,TSPAN13,block1,Hist2ST
AGR2,0.20448003977196283,AGR2,block1,Hist2ST
GPNMB,0.13291759897367436,GPNMB,block1,Hist2ST
TRIL,0.03885517946730235,TRIL,block1,Hist2ST
SFRP4,0.25430011109473094,SFRP4,block1,Hist2ST
H2AFV,0.23067873184164905,H2AFV,block1,Hist2ST
UPP1,0.07473459871834397,UPP1,block1,Hist2ST
BAZ1B,0.11906196001774436,BAZ1B,block1,Hist2ST
CD36,0.05527581646365328,CD36,block1,Hist2ST
SEMA3C,0.1607444644774278,SEMA3C,block1,Hist2ST
COL1A2,0.35482319863601164,COL1A2,block1,Hist2ST
TRIP6,0.0629400001944587,TRIP6,block1,Hist2ST
ACHE,0.044518560478701556,ACHE,block1,Hist2ST
SERPINE1,0.09170975741544957,SERPINE1,block1,Hist2ST
NUP205,0.12515696172937696,NUP205,block1,Hist2ST
PARP12,0.10923141478144631,PARP12,block1,Hist2ST
SSBP1,0.19322909423971546,SSBP1,block1,Hist2ST
TRBC2,0.2194551776123966,TRBC2,block1,Hist2ST
PIP,0.25039925369842575,PIP,block1,Hist2ST
CNTNAP2,0.08102210333377752,CNTNAP2,block1,Hist2ST
EZH2,0.16805282436896637,EZH2,block1,Hist2ST
NUB1,0.1549811884626194,NUB1,block1,Hist2ST
PCM1,0.13390118713429627,PCM1,block1,Hist2ST
KIF13B,0.14351958999666192,KIF13B,block1,Hist2ST
ERLIN2,0.20665957456168085,ERLIN2,block1,Hist2ST
BRF2,0.19392719565226654,BRF2,block1,Hist2ST
ADGRA2,0.09934057249046165,ADGRA2,block1,Hist2ST
RAB11FIP1,0.16514180398014114,RAB11FIP1,block1,Hist2ST
EIF4EBP1,0.09603294926287557,EIF4EBP1,block1,Hist2ST
ASH2L,0.19334824183400806,ASH2L,block1,Hist2ST
LSM1,0.2215419786212314,LSM1,block1,Hist2ST
PLPP5,0.20450052869990437,PLPP5,block1,Hist2ST
DDHD2,0.19265453542517733,DDHD2,block1,Hist2ST
FGFR1,0.18086366360953138,FGFR1,block1,Hist2ST
TM2D2,0.18277247379077785,TM2D2,block1,Hist2ST
HOOK3,0.059883184445796454,HOOK3,block1,Hist2ST
CEBPD,0.17132511721094282,CEBPD,block1,Hist2ST
ATP6V1H,0.18709723564039288,ATP6V1H,block1,Hist2ST
GGH,0.1744735273290035,GGH,block1,Hist2ST
RDH10,0.09734572402557301,RDH10,block1,Hist2ST
E2F5,0.1398467448440526,E2F5,block1,Hist2ST
WWP1,0.2173239017715645,WWP1,block1,Hist2ST
RMDN1,0.19591752341388755,RMDN1,block1,Hist2ST
CPNE3,0.1990482995173719,CPNE3,block1,Hist2ST
INTS8,0.2358547017648466,INTS8,block1,Hist2ST
TSPYL5,0.18898212581123797,TSPYL5,block1,Hist2ST
EIF3E,0.15565857964805818,EIF3E,block1,Hist2ST
ENY2,0.1835931902911283,ENY2,block1,Hist2ST
TRPS1,0.15324079526098502,TRPS1,block1,Hist2ST
RAD21,0.17378285957138698,RAD21,block1,Hist2ST
ATAD2,0.25675881222611824,ATAD2,block1,Hist2ST
FBXO32,0.19665412066876736,FBXO32,block1,Hist2ST
TATDN1,0.20854440515390502,TATDN1,block1,Hist2ST
NSMCE2,0.19863508198754193,NSMCE2,block1,Hist2ST
ASAP1,0.08162575309329174,ASAP1,block1,Hist2ST
NDRG1,0.1586193820304191,NDRG1,block1,Hist2ST
PSCA,0.10617726918859122,PSCA,block1,Hist2ST
GLI4,0.19336949316000282,GLI4,block1,Hist2ST
TOP1MT,0.15030811960157,TOP1MT,block1,Hist2ST
EPPK1,0.20470380510336753,EPPK1,block1,Hist2ST
OPLAH,0.1366918236432117,OPLAH,block1,Hist2ST
SLC39A4,0.1543339947583454,SLC39A4,block1,Hist2ST
LRRC24,0.05523311538723755,LRRC24,block1,Hist2ST
VLDLR,-0.03415456577490054,VLDLR,block1,Hist2ST
PLGRKT,0.16930487960628435,PLGRKT,block1,Hist2ST
NDUFB6,0.2375872780607173,NDUFB6,block1,Hist2ST
CCL19,0.20060368777460771,CCL19,block1,Hist2ST
CCL21,0.11147675724796821,CCL21,block1,Hist2ST
DCAF10,0.1755129142068826,DCAF10,block1,Hist2ST
GCNT1,0.09531399134624946,GCNT1,block1,Hist2ST
TLE1,0.10199244844889974,TLE1,block1,Hist2ST
SPIN1,0.17047798757778254,SPIN1,block1,Hist2ST
ASPN,0.05647368686683785,ASPN,block1,Hist2ST
WNK2,0.11445242647650071,WNK2,block1,Hist2ST
FBP1,0.1819587009853601,FBP1,block1,Hist2ST
TGFBR1,0.0889465215847912,TGFBR1,block1,Hist2ST
ERP44,0.1169260687556964,ERP44,block1,Hist2ST
TEX10,0.10492293651764384,TEX10,block1,Hist2ST
TNC,0.07818159673501934,TNC,block1,Hist2ST
PSMD5,0.15180069421493456,PSMD5,block1,Hist2ST
PHF19,0.06706640574826124,PHF19,block1,Hist2ST
STOM,0.13684567749115203,STOM,block1,Hist2ST
PRRX2,0.07162651752329342,PRRX2,block1,Hist2ST
NUP214,0.11780993256727267,NUP214,block1,Hist2ST
PTGDS,0.19604828123141466,PTGDS,block1,Hist2ST
OFD1,0.11868750709953377,OFD1,block1,Hist2ST
SMS,0.21799731894078508,SMS,block1,Hist2ST
CYBB,0.09869185676809589,CYBB,block1,Hist2ST
ITM2A,0.10240499402440151,ITM2A,block1,Hist2ST
SH3BGRL,0.2296169421904699,SH3BGRL,block1,Hist2ST
BEX3,0.19210590296435529,BEX3,block1,Hist2ST
PHF6,0.1368076249265666,PHF6,block1,Hist2ST
