,Pearson correlation,Gene,Slide,Method
GPCPD1,0.0910684921487401,GPCPD1,FFPE,Hist2ST
NAA20,0.19348144921963967,NAA20,FFPE,Hist2ST
SAMHD1,0.13357538775180164,SAMHD1,FFPE,Hist2ST
SLPI,0.23577785855246375,SLPI,FFPE,Hist2ST
SLC2A10,0.058376507995351136,SLC2A10,FFPE,Hist2ST
SULF2,-0.0030991196544938302,SULF2,FFPE,Hist2ST
PREX1,0.1563272023715879,PREX1,FFPE,Hist2ST
ZNFX1,0.11958904099663029,ZNFX1,FFPE,Hist2ST
PFDN4,-0.016967687296581064,PFDN4,FFPE,Hist2ST
BMP7,-0.00029231398091536547,BMP7,FFPE,Hist2ST
LAMA5,0.16214492490665275,LAMA5,FFPE,Hist2ST
EEF1A2,-0.004014216792669962,EEF1A2,FFPE,Hist2ST
HELZ2,0.08625591930621211,HELZ2,FFPE,Hist2ST
STMN3,0.0360526213142379,STMN3,FFPE,Hist2ST
CXADR,0.17380278045938885,CXADR,FFPE,Hist2ST
ADAMTS1,0.14479424861935647,ADAMTS1,FFPE,Hist2ST
CCT8,0.15061047989990015,CCT8,FFPE,Hist2ST
MIS18A,0.04140351731998593,MIS18A,FFPE,Hist2ST
MX1,0.12236847781718868,MX1,FFPE,Hist2ST
TFF3,0.012952377478409778,TFF3,FFPE,Hist2ST
TRPM2,0.1153999975001183,TRPM2,FFPE,Hist2ST
SUMO3,0.15275310338227205,SUMO3,FFPE,Hist2ST
PTTG1IP,0.14882497356433083,PTTG1IP,FFPE,Hist2ST
FAM207A,0.11506101226037217,FAM207A,FFPE,Hist2ST
SPATC1L,0.055330117917096334,SPATC1L,FFPE,Hist2ST
TBX1,0.18656540296828758,TBX1,FFPE,Hist2ST
IGLC7,-0.028336865051842682,IGLC7,FFPE,Hist2ST
MMP11,0.022279393068728937,MMP11,FFPE,Hist2ST
CHEK2,0.12166185222614743,CHEK2,FFPE,Hist2ST
XBP1,0.21274004018115633,XBP1,FFPE,Hist2ST
SEC14L2,0.041059146614058066,SEC14L2,FFPE,Hist2ST
APOL6,0.13268047785104228,APOL6,FFPE,Hist2ST
APOL3,0.13733007828376867,APOL3,FFPE,Hist2ST
APOL1,0.10215432638665879,APOL1,FFPE,Hist2ST
C1QTNF6,0.038894770208269515,C1QTNF6,FFPE,Hist2ST
ADSL,0.09682031011812114,ADSL,FFPE,Hist2ST
RBX1,0.209820848416748,RBX1,FFPE,Hist2ST
LSM3,0.027381390067649412,LSM3,FFPE,Hist2ST
TOP2B,0.15202713531114542,TOP2B,FFPE,Hist2ST
EXOSC7,0.09591950142006732,EXOSC7,FFPE,Hist2ST
LTF,0.2082109175046661,LTF,FFPE,Hist2ST
GNL3,0.12441685500322383,GNL3,FFPE,Hist2ST
PDHB,0.0447126141921226,PDHB,FFPE,Hist2ST
THOC7,0.09768566779965472,THOC7,FFPE,Hist2ST
PSMD6,0.10031425331983924,PSMD6,FFPE,Hist2ST
COL8A1,0.036150857931581196,COL8A1,FFPE,Hist2ST
CMSS1,0.031921913467722676,CMSS1,FFPE,Hist2ST
NIT2,0.15494364691093135,NIT2,FFPE,Hist2ST
ATG3,0.07661659757175406,ATG3,FFPE,Hist2ST
COX17,0.1320625232582229,COX17,FFPE,Hist2ST
FSTL1,0.05715235404494206,FSTL1,FFPE,Hist2ST
DTX3L,0.06690734788337714,DTX3L,FFPE,Hist2ST
PARP14,0.09635209931773382,PARP14,FFPE,Hist2ST
PDIA5,0.08820592471591183,PDIA5,FFPE,Hist2ST
CHCHD6,0.07172611216534971,CHCHD6,FFPE,Hist2ST
PLSCR1,0.1155765523731057,PLSCR1,FFPE,Hist2ST
HPS3,0.060933606009749584,HPS3,FFPE,Hist2ST
CP,0.21458769571886263,CP,FFPE,Hist2ST
PFN2,0.18262252722977676,PFN2,FFPE,Hist2ST
SIAH2,0.05991664915670871,SIAH2,FFPE,Hist2ST
RARRES1,0.044608255620448144,RARRES1,FFPE,Hist2ST
TRIM59,0.10256788584658229,TRIM59,FFPE,Hist2ST
SPTSSB,0.08969167165375762,SPTSSB,FFPE,Hist2ST
TNFSF10,0.21035825950147405,TNFSF10,FFPE,Hist2ST
ECT2,0.11900566401847067,ECT2,FFPE,Hist2ST
DNAJC19,0.12368899904819211,DNAJC19,FFPE,Hist2ST
MCCC1,0.04980856287485144,MCCC1,FFPE,Hist2ST
MAGEF1,0.1459434800253957,MAGEF1,FFPE,Hist2ST
RFC4,0.05473373579429869,RFC4,FFPE,Hist2ST
APOD,0.11561471501643383,APOD,FFPE,Hist2ST
QDPR,0.05656682580835337,QDPR,FFPE,Hist2ST
LAP3,0.09904736310199345,LAP3,FFPE,Hist2ST
UGDH,0.08219738072901554,UGDH,FFPE,Hist2ST
SMIM14,0.11593675201257789,SMIM14,FFPE,Hist2ST
JCHAIN,0.09906526215750391,JCHAIN,FFPE,Hist2ST
CXCL9,0.15189281969980262,CXCL9,FFPE,Hist2ST
CXCL10,0.10460905340520499,CXCL10,FFPE,Hist2ST
CXCL13,0.14793744494897365,CXCL13,FFPE,Hist2ST
SPP1,0.052907685416104994,SPP1,FFPE,Hist2ST
PPP3CA,0.05633956805154231,PPP3CA,FFPE,Hist2ST
PPA2,0.11078168196251686,PPA2,FFPE,Hist2ST
NPNT,0.23137156597267144,NPNT,FFPE,Hist2ST
EXOSC9,0.05221600195581748,EXOSC9,FFPE,Hist2ST
NDUFC1,0.11558171935152628,NDUFC1,FFPE,Hist2ST
ELMOD2,0.08550112046218579,ELMOD2,FFPE,Hist2ST
TBC1D9,0.13350811998889378,TBC1D9,FFPE,Hist2ST
FBXW7,0.08652832476225514,FBXW7,FFPE,Hist2ST
PLEKHG4B,0.01991465363250117,PLEKHG4B,FFPE,Hist2ST
CMBL,0.10712592680839993,CMBL,FFPE,Hist2ST
ZNF622,0.06656145974747613,ZNF622,FFPE,Hist2ST
DROSHA,0.10322146526980681,DROSHA,FFPE,Hist2ST
BRIX1,0.08876400491866829,BRIX1,FFPE,Hist2ST
DNAJC21,0.10471008784939304,DNAJC21,FFPE,Hist2ST
NUP155,0.027775909987205166,NUP155,FFPE,Hist2ST
IL6ST,0.004991754560583588,IL6ST,FFPE,Hist2ST
CCNB1,0.10072632164719697,CCNB1,FFPE,Hist2ST
NSA2,0.060099355740815874,NSA2,FFPE,Hist2ST
ZFYVE16,0.08525627290946626,ZFYVE16,FFPE,Hist2ST
CCNH,0.07290994351816824,CCNH,FFPE,Hist2ST
NR2F1,0.052625478326993484,NR2F1,FFPE,Hist2ST
HSD17B4,0.10574676837780962,HSD17B4,FFPE,Hist2ST
LMNB1,0.07080876350643685,LMNB1,FFPE,Hist2ST
GDF9,0.020238127608473887,GDF9,FFPE,Hist2ST
CXCL14,0.1592216420340084,CXCL14,FFPE,Hist2ST
CXXC5,-0.010540616303344253,CXXC5,FFPE,Hist2ST
PTTG1,0.10434343552038561,PTTG1,FFPE,Hist2ST
STC2,0.052209049544481634,STC2,FFPE,Hist2ST
FGFR4,0.013802890898029491,FGFR4,FFPE,Hist2ST
SCGB3A1,0.03258766750692083,SCGB3A1,FFPE,Hist2ST
PSMG4,0.07232313832341236,PSMG4,FFPE,Hist2ST
ECI2,0.04989648692157957,ECI2,FFPE,Hist2ST
MCUR1,0.0718677409420193,MCUR1,FFPE,Hist2ST
HIST1H2BD,0.163667725857078,HIST1H2BD,FFPE,Hist2ST
HLA-F,0.15861276645073769,HLA-F,FFPE,Hist2ST
ZNRD1,0.05864398392432475,ZNRD1,FFPE,Hist2ST
HSPA1A,0.10338070286191367,HSPA1A,FFPE,Hist2ST
HLA-DRB5,,HLA-DRB5,FFPE,Hist2ST
HLA-DQA1,0.04195789131909612,HLA-DQA1,FFPE,Hist2ST
TAP1,0.18222189681784107,TAP1,FFPE,Hist2ST
PSMB9,0.16763842314923041,PSMB9,FFPE,Hist2ST
HLA-DPA1,0.10729070762377936,HLA-DPA1,FFPE,Hist2ST
VPS52,0.09981392462816784,VPS52,FFPE,Hist2ST
MDFI,0.08503995879445524,MDFI,FFPE,Hist2ST
PTK7,0.08467275655511586,PTK7,FFPE,Hist2ST
TFAP2B,0.23272739181156468,TFAP2B,FFPE,Hist2ST
COL12A1,-0.011169375874203366,COL12A1,FFPE,Hist2ST
MYO6,0.155061193623458,MYO6,FFPE,Hist2ST
SYNCRIP,0.023447315722285273,SYNCRIP,FFPE,Hist2ST
RARS2,0.04322649859772067,RARS2,FFPE,Hist2ST
CD24,0.1864084516369916,CD24,FFPE,Hist2ST
GTF3C6,0.1706775558433907,GTF3C6,FFPE,Hist2ST
HDAC2,0.14128057200719837,HDAC2,FFPE,Hist2ST
COL10A1,0.06774996767711547,COL10A1,FFPE,Hist2ST
MAN1A1,0.059902628912529086,MAN1A1,FFPE,Hist2ST
HSF2,0.06113339838288813,HSF2,FFPE,Hist2ST
SERINC1,0.06537402296889268,SERINC1,FFPE,Hist2ST
SMPDL3A,0.014140013836318884,SMPDL3A,FFPE,Hist2ST
HDDC2,0.08258113140985221,HDDC2,FFPE,Hist2ST
CENPW,0.032231759419740554,CENPW,FFPE,Hist2ST
PTPRK,0.11766909946259968,PTPRK,FFPE,Hist2ST
MED23,0.10365612683412902,MED23,FFPE,Hist2ST
ENPP1,0.050348842581503545,ENPP1,FFPE,Hist2ST
STX7,0.1335063357831992,STX7,FFPE,Hist2ST
SLC18B1,0.011264043654043182,SLC18B1,FFPE,Hist2ST
MAP7,0.1670260067394021,MAP7,FFPE,Hist2ST
ARFGEF3,0.19903709159664854,ARFGEF3,FFPE,Hist2ST
HEBP2,0.1512060181145093,HEBP2,FFPE,Hist2ST
REPS1,0.09093135033388527,REPS1,FFPE,Hist2ST
HECA,0.10446402329037578,HECA,FFPE,Hist2ST
CITED2,0.07354621283077291,CITED2,FFPE,Hist2ST
VTA1,0.090649799475034,VTA1,FFPE,Hist2ST
ADGRG6,0.06542199480388086,ADGRG6,FFPE,Hist2ST
HIVEP2,0.05958295728272096,HIVEP2,FFPE,Hist2ST
AIG1,0.10152074203874999,AIG1,FFPE,Hist2ST
PEX3,0.00813666974126884,PEX3,FFPE,Hist2ST
FUCA2,0.03993586119351628,FUCA2,FFPE,Hist2ST
LTV1,0.11833155174920441,LTV1,FFPE,Hist2ST
SF3B5,0.09940562712162627,SF3B5,FFPE,Hist2ST
SASH1,0.04460095058985999,SASH1,FFPE,Hist2ST
MTHFD1L,0.035123540073841636,MTHFD1L,FFPE,Hist2ST
FNDC1,0.0359972842612799,FNDC1,FFPE,Hist2ST
PDCD2,0.08131433644468085,PDCD2,FFPE,Hist2ST
LFNG,0.007715757044267113,LFNG,FFPE,Hist2ST
GLCCI1,0.0799696081467077,GLCCI1,FFPE,Hist2ST
PHF14,0.03918476712430089,PHF14,FFPE,Hist2ST
TSPAN13,0.14263522665007333,TSPAN13,FFPE,Hist2ST
AGR2,0.03971079226421751,AGR2,FFPE,Hist2ST
GPNMB,0.008154822536649597,GPNMB,FFPE,Hist2ST
TRIL,0.06258395496227437,TRIL,FFPE,Hist2ST
SFRP4,0.1702006416800218,SFRP4,FFPE,Hist2ST
H2AFV,0.10721283106102941,H2AFV,FFPE,Hist2ST
UPP1,0.017289660468623083,UPP1,FFPE,Hist2ST
BAZ1B,0.11682953271739718,BAZ1B,FFPE,Hist2ST
CD36,-0.06939430568200593,CD36,FFPE,Hist2ST
SEMA3C,0.04678742079143264,SEMA3C,FFPE,Hist2ST
COL1A2,0.08202450492011856,COL1A2,FFPE,Hist2ST
TRIP6,0.1399095834527028,TRIP6,FFPE,Hist2ST
ACHE,0.08301509761288309,ACHE,FFPE,Hist2ST
SERPINE1,0.11371507636740184,SERPINE1,FFPE,Hist2ST
NUP205,0.15282295892770362,NUP205,FFPE,Hist2ST
PARP12,0.16860817951899557,PARP12,FFPE,Hist2ST
SSBP1,0.1366122592795686,SSBP1,FFPE,Hist2ST
TRBC2,0.27176750304787484,TRBC2,FFPE,Hist2ST
PIP,0.0013339078052038498,PIP,FFPE,Hist2ST
CNTNAP2,0.12196855143863207,CNTNAP2,FFPE,Hist2ST
EZH2,0.06829849668645378,EZH2,FFPE,Hist2ST
NUB1,0.14681954820009327,NUB1,FFPE,Hist2ST
PCM1,0.11036844708805714,PCM1,FFPE,Hist2ST
KIF13B,-0.008270693204851985,KIF13B,FFPE,Hist2ST
ERLIN2,0.10085672570100933,ERLIN2,FFPE,Hist2ST
BRF2,0.02485448398564264,BRF2,FFPE,Hist2ST
ADGRA2,0.03247124900805164,ADGRA2,FFPE,Hist2ST
RAB11FIP1,0.1282190917021872,RAB11FIP1,FFPE,Hist2ST
EIF4EBP1,0.1932693078043214,EIF4EBP1,FFPE,Hist2ST
ASH2L,0.07531758001613462,ASH2L,FFPE,Hist2ST
LSM1,0.12502424759362246,LSM1,FFPE,Hist2ST
PLPP5,0.15380204420541763,PLPP5,FFPE,Hist2ST
DDHD2,0.05971519214260441,DDHD2,FFPE,Hist2ST
FGFR1,0.06630105687989667,FGFR1,FFPE,Hist2ST
TM2D2,0.08013536884325453,TM2D2,FFPE,Hist2ST
HOOK3,0.11977656229168625,HOOK3,FFPE,Hist2ST
CEBPD,0.08313392810110716,CEBPD,FFPE,Hist2ST
ATP6V1H,0.12970399051651937,ATP6V1H,FFPE,Hist2ST
GGH,0.1838131628479142,GGH,FFPE,Hist2ST
RDH10,0.1944661706465275,RDH10,FFPE,Hist2ST
E2F5,0.14663288762445287,E2F5,FFPE,Hist2ST
WWP1,0.14787987458508586,WWP1,FFPE,Hist2ST
RMDN1,0.09947497887849141,RMDN1,FFPE,Hist2ST
CPNE3,0.17227569424547043,CPNE3,FFPE,Hist2ST
INTS8,0.17356058925215065,INTS8,FFPE,Hist2ST
TSPYL5,-0.042832194070293365,TSPYL5,FFPE,Hist2ST
EIF3E,0.1132946820389022,EIF3E,FFPE,Hist2ST
ENY2,0.1578329160121355,ENY2,FFPE,Hist2ST
TRPS1,0.2102933879069728,TRPS1,FFPE,Hist2ST
RAD21,0.15645519980599068,RAD21,FFPE,Hist2ST
ATAD2,0.05443647829495551,ATAD2,FFPE,Hist2ST
FBXO32,0.1619692479222233,FBXO32,FFPE,Hist2ST
TATDN1,0.1135549263316116,TATDN1,FFPE,Hist2ST
NSMCE2,0.11036309059065724,NSMCE2,FFPE,Hist2ST
ASAP1,0.08762640281960017,ASAP1,FFPE,Hist2ST
NDRG1,0.11644555001610403,NDRG1,FFPE,Hist2ST
PSCA,0.09075690591271407,PSCA,FFPE,Hist2ST
GLI4,0.1292042276382812,GLI4,FFPE,Hist2ST
TOP1MT,0.10249266667403355,TOP1MT,FFPE,Hist2ST
EPPK1,0.16587217634617593,EPPK1,FFPE,Hist2ST
OPLAH,0.17789434519582328,OPLAH,FFPE,Hist2ST
SLC39A4,-0.0030921116622318013,SLC39A4,FFPE,Hist2ST
LRRC24,0.002202613893470816,LRRC24,FFPE,Hist2ST
VLDLR,0.07197804680956284,VLDLR,FFPE,Hist2ST
PLGRKT,0.102060192910987,PLGRKT,FFPE,Hist2ST
NDUFB6,0.12246564379851566,NDUFB6,FFPE,Hist2ST
CCL19,0.2768558140898737,CCL19,FFPE,Hist2ST
CCL21,0.13464104437426588,CCL21,FFPE,Hist2ST
DCAF10,0.09667284695633929,DCAF10,FFPE,Hist2ST
GCNT1,0.011491444810015605,GCNT1,FFPE,Hist2ST
TLE1,0.07213337142338408,TLE1,FFPE,Hist2ST
SPIN1,0.1126136730537111,SPIN1,FFPE,Hist2ST
ASPN,0.02091158445596206,ASPN,FFPE,Hist2ST
WNK2,0.02685609793658745,WNK2,FFPE,Hist2ST
FBP1,0.08540466671030826,FBP1,FFPE,Hist2ST
TGFBR1,0.028534554257867786,TGFBR1,FFPE,Hist2ST
ERP44,0.136680407685263,ERP44,FFPE,Hist2ST
TEX10,0.025751262996235775,TEX10,FFPE,Hist2ST
TNC,0.10424293555851825,TNC,FFPE,Hist2ST
PSMD5,0.16176442419811216,PSMD5,FFPE,Hist2ST
PHF19,0.12464119709950015,PHF19,FFPE,Hist2ST
STOM,0.1070062515938645,STOM,FFPE,Hist2ST
PRRX2,0.014242058346713554,PRRX2,FFPE,Hist2ST
NUP214,0.0297448456114853,NUP214,FFPE,Hist2ST
PTGDS,0.22712365040388569,PTGDS,FFPE,Hist2ST
OFD1,0.06901091662378753,OFD1,FFPE,Hist2ST
SMS,0.14304035656346045,SMS,FFPE,Hist2ST
CYBB,0.1021577884623338,CYBB,FFPE,Hist2ST
ITM2A,0.17251578093012926,ITM2A,FFPE,Hist2ST
SH3BGRL,0.09402036523774249,SH3BGRL,FFPE,Hist2ST
BEX3,-0.03635857235122008,BEX3,FFPE,Hist2ST
PHF6,0.12870038656312016,PHF6,FFPE,Hist2ST
