,Pearson correlation,Gene,Slide,Method
STMN3,0.0323704618902751,STMN3,FFPE,HisToGene
CXADR,0.11697948887055842,CXADR,FFPE,HisToGene
ADAMTS1,-0.09486809810151436,ADAMTS1,FFPE,HisToGene
CCT8,0.2617209910300303,CCT8,FFPE,HisToGene
MIS18A,0.0646264073319047,MIS18A,FFPE,HisToGene
MX1,0.02980864123363726,MX1,FFPE,HisToGene
TFF3,0.17372312923732722,TFF3,FFPE,HisToGene
TRPM2,-0.07246091362706929,TRPM2,FFPE,HisToGene
SUMO3,0.04894038384406295,SUMO3,FFPE,HisToGene
PTTG1IP,0.1893603538543439,PTTG1IP,FFPE,HisToGene
FAM207A,0.20045445629565015,FAM207A,FFPE,HisToGene
SPATC1L,0.10583863793395551,SPATC1L,FFPE,HisToGene
TBX1,0.25519572594669826,TBX1,FFPE,HisToGene
IGLC7,0.03816503814824511,IGLC7,FFPE,HisToGene
MMP11,0.12436929465038214,MMP11,FFPE,HisToGene
CHEK2,0.1798093060473396,CHEK2,FFPE,HisToGene
XBP1,0.1951959008817284,XBP1,FFPE,HisToGene
SEC14L2,0.06335302635168243,SEC14L2,FFPE,HisToGene
APOL6,0.23104543200159827,APOL6,FFPE,HisToGene
APOL3,0.23463136554658032,APOL3,FFPE,HisToGene
APOL1,0.19943661354123302,APOL1,FFPE,HisToGene
C1QTNF6,0.0973167961937447,C1QTNF6,FFPE,HisToGene
ADSL,0.20850353299278038,ADSL,FFPE,HisToGene
RBX1,0.3028372599579297,RBX1,FFPE,HisToGene
LSM3,0.07654577234668794,LSM3,FFPE,HisToGene
TOP2B,0.25056389635723597,TOP2B,FFPE,HisToGene
EXOSC7,0.19569866800789487,EXOSC7,FFPE,HisToGene
LTF,-0.13309836144310735,LTF,FFPE,HisToGene
GNL3,0.22096375383115013,GNL3,FFPE,HisToGene
PDHB,0.1750972310953644,PDHB,FFPE,HisToGene
THOC7,0.2199101459821115,THOC7,FFPE,HisToGene
PSMD6,0.19488201655753376,PSMD6,FFPE,HisToGene
COL8A1,0.02086827798424981,COL8A1,FFPE,HisToGene
CMSS1,0.10889364823010567,CMSS1,FFPE,HisToGene
NIT2,0.26213181623776516,NIT2,FFPE,HisToGene
ATG3,0.16380754569846748,ATG3,FFPE,HisToGene
COX17,0.24110936728430082,COX17,FFPE,HisToGene
FSTL1,0.09565591348896597,FSTL1,FFPE,HisToGene
DTX3L,0.22409920423770396,DTX3L,FFPE,HisToGene
PARP14,0.23075640822379234,PARP14,FFPE,HisToGene
PDIA5,0.061805073168795036,PDIA5,FFPE,HisToGene
CHCHD6,0.1393118074304767,CHCHD6,FFPE,HisToGene
PLSCR1,0.1553382717297638,PLSCR1,FFPE,HisToGene
HPS3,0.14994835386378783,HPS3,FFPE,HisToGene
CP,-0.20793741444944383,CP,FFPE,HisToGene
PFN2,0.28024694789826915,PFN2,FFPE,HisToGene
SIAH2,0.15021077961144497,SIAH2,FFPE,HisToGene
RARRES1,-0.12839801812739227,RARRES1,FFPE,HisToGene
TRIM59,0.16933907293699457,TRIM59,FFPE,HisToGene
SPTSSB,0.21601783315007753,SPTSSB,FFPE,HisToGene
TNFSF10,0.3086329556218514,TNFSF10,FFPE,HisToGene
ECT2,0.2025245508681535,ECT2,FFPE,HisToGene
DNAJC19,0.22436944063873246,DNAJC19,FFPE,HisToGene
MCCC1,0.21488555013964789,MCCC1,FFPE,HisToGene
MAGEF1,0.26313529123730484,MAGEF1,FFPE,HisToGene
RFC4,0.17941054781160493,RFC4,FFPE,HisToGene
APOD,-0.25004140866471253,APOD,FFPE,HisToGene
QDPR,0.09685388544317103,QDPR,FFPE,HisToGene
LAP3,0.1551672508207336,LAP3,FFPE,HisToGene
UGDH,0.15024761623533367,UGDH,FFPE,HisToGene
SMIM14,0.2600988627914898,SMIM14,FFPE,HisToGene
JCHAIN,0.17230875211421426,JCHAIN,FFPE,HisToGene
CXCL9,0.23471569293219907,CXCL9,FFPE,HisToGene
CXCL10,0.2581689493241162,CXCL10,FFPE,HisToGene
CXCL13,0.14664734589670805,CXCL13,FFPE,HisToGene
SPP1,0.1211397389698585,SPP1,FFPE,HisToGene
PPP3CA,0.1329541319673065,PPP3CA,FFPE,HisToGene
PPA2,0.22015841540948208,PPA2,FFPE,HisToGene
NPNT,0.352390701570074,NPNT,FFPE,HisToGene
EXOSC9,0.15040199680740782,EXOSC9,FFPE,HisToGene
NDUFC1,0.2489741159587027,NDUFC1,FFPE,HisToGene
ELMOD2,0.19502647010819227,ELMOD2,FFPE,HisToGene
TBC1D9,0.2852174978576273,TBC1D9,FFPE,HisToGene
FBXW7,0.022122845681565768,FBXW7,FFPE,HisToGene
PLEKHG4B,0.08818320981906366,PLEKHG4B,FFPE,HisToGene
CMBL,0.2177424386055109,CMBL,FFPE,HisToGene
ZNF622,0.1456389594010692,ZNF622,FFPE,HisToGene
DROSHA,0.23997467816375032,DROSHA,FFPE,HisToGene
BRIX1,0.21734665698236094,BRIX1,FFPE,HisToGene
DNAJC21,0.2109985883139156,DNAJC21,FFPE,HisToGene
NUP155,0.15642524388150494,NUP155,FFPE,HisToGene
IL6ST,0.10876697629369797,IL6ST,FFPE,HisToGene
CCNB1,0.198837973293414,CCNB1,FFPE,HisToGene
NSA2,0.1993632591494548,NSA2,FFPE,HisToGene
ZFYVE16,0.18026088014930428,ZFYVE16,FFPE,HisToGene
CCNH,0.1660909571168294,CCNH,FFPE,HisToGene
NR2F1,0.13487908733401152,NR2F1,FFPE,HisToGene
HSD17B4,0.1786651243140629,HSD17B4,FFPE,HisToGene
LMNB1,0.20070295089976706,LMNB1,FFPE,HisToGene
GDF9,0.012602351016561859,GDF9,FFPE,HisToGene
CXCL14,0.1559413464919034,CXCL14,FFPE,HisToGene
CXXC5,0.035253699241573344,CXXC5,FFPE,HisToGene
PTTG1,0.16518812235109026,PTTG1,FFPE,HisToGene
STC2,0.11873164682210868,STC2,FFPE,HisToGene
FGFR4,0.09792446182008246,FGFR4,FFPE,HisToGene
SCGB3A1,0.011136773483356677,SCGB3A1,FFPE,HisToGene
PSMG4,0.15287085351619248,PSMG4,FFPE,HisToGene
ECI2,0.08848775246210995,ECI2,FFPE,HisToGene
MCUR1,0.19681992241185514,MCUR1,FFPE,HisToGene
HIST1H2BD,0.333729023217101,HIST1H2BD,FFPE,HisToGene
HLA-F,0.1194834287115624,HLA-F,FFPE,HisToGene
ZNRD1,0.141921227002658,ZNRD1,FFPE,HisToGene
HSPA1A,0.155151113603673,HSPA1A,FFPE,HisToGene
HLA-DRB5,,HLA-DRB5,FFPE,HisToGene
HLA-DQA1,0.042067924640754206,HLA-DQA1,FFPE,HisToGene
TAP1,0.2533741548793496,TAP1,FFPE,HisToGene
PSMB9,0.22731104051375106,PSMB9,FFPE,HisToGene
HLA-DPA1,0.12622910624351988,HLA-DPA1,FFPE,HisToGene
VPS52,0.1801557056513203,VPS52,FFPE,HisToGene
MDFI,-0.1564127090905182,MDFI,FFPE,HisToGene
PTK7,-0.043931943982330086,PTK7,FFPE,HisToGene
TFAP2B,-0.25867073879443,TFAP2B,FFPE,HisToGene
COL12A1,0.054140193038498305,COL12A1,FFPE,HisToGene
MYO6,0.2920613628407774,MYO6,FFPE,HisToGene
SYNCRIP,0.08757078012325747,SYNCRIP,FFPE,HisToGene
RARS2,0.15457276950651058,RARS2,FFPE,HisToGene
CD24,0.2766399676260377,CD24,FFPE,HisToGene
GTF3C6,0.11055007864052362,GTF3C6,FFPE,HisToGene
HDAC2,0.2710906177757631,HDAC2,FFPE,HisToGene
COL10A1,-0.03287740513744035,COL10A1,FFPE,HisToGene
MAN1A1,0.02563031740875176,MAN1A1,FFPE,HisToGene
HSF2,0.07654125197575228,HSF2,FFPE,HisToGene
SERINC1,0.2122107647627934,SERINC1,FFPE,HisToGene
SMPDL3A,0.10775550214358617,SMPDL3A,FFPE,HisToGene
HDDC2,0.23608004771171878,HDDC2,FFPE,HisToGene
CENPW,0.08567165385085711,CENPW,FFPE,HisToGene
PTPRK,0.1750558387159844,PTPRK,FFPE,HisToGene
MED23,0.22198172896765062,MED23,FFPE,HisToGene
ENPP1,0.09806371360728253,ENPP1,FFPE,HisToGene
STX7,0.006885332839114292,STX7,FFPE,HisToGene
SLC18B1,0.060707546141468026,SLC18B1,FFPE,HisToGene
MAP7,0.2438895601714042,MAP7,FFPE,HisToGene
ARFGEF3,0.29599192360583815,ARFGEF3,FFPE,HisToGene
HEBP2,0.24285312163942932,HEBP2,FFPE,HisToGene
REPS1,0.17097405149219266,REPS1,FFPE,HisToGene
HECA,-0.05444054922716134,HECA,FFPE,HisToGene
CITED2,0.20925116308151112,CITED2,FFPE,HisToGene
VTA1,0.19261978034333654,VTA1,FFPE,HisToGene
ADGRG6,0.109664156246717,ADGRG6,FFPE,HisToGene
HIVEP2,0.04717752267415632,HIVEP2,FFPE,HisToGene
AIG1,0.1965208164471561,AIG1,FFPE,HisToGene
PEX3,0.11276416542692907,PEX3,FFPE,HisToGene
FUCA2,0.10863914069110356,FUCA2,FFPE,HisToGene
LTV1,0.17859657913945035,LTV1,FFPE,HisToGene
SF3B5,0.16344501074828613,SF3B5,FFPE,HisToGene
SASH1,0.17009187742182896,SASH1,FFPE,HisToGene
MTHFD1L,0.14714478567056918,MTHFD1L,FFPE,HisToGene
FNDC1,0.08386389115046239,FNDC1,FFPE,HisToGene
PDCD2,0.16441375637410338,PDCD2,FFPE,HisToGene
LFNG,0.1360707036248956,LFNG,FFPE,HisToGene
GLCCI1,0.1451202392977061,GLCCI1,FFPE,HisToGene
PHF14,0.15157401094354744,PHF14,FFPE,HisToGene
TSPAN13,0.3304501559158626,TSPAN13,FFPE,HisToGene
AGR2,0.08540985607636853,AGR2,FFPE,HisToGene
GPNMB,0.08350545710685435,GPNMB,FFPE,HisToGene
TRIL,0.14935383224311463,TRIL,FFPE,HisToGene
SFRP4,0.22282521829721594,SFRP4,FFPE,HisToGene
H2AFV,0.22795014853800283,H2AFV,FFPE,HisToGene
UPP1,0.09366765082559896,UPP1,FFPE,HisToGene
BAZ1B,0.01048775015085838,BAZ1B,FFPE,HisToGene
CD36,0.14891092473625606,CD36,FFPE,HisToGene
SEMA3C,0.011292463996536661,SEMA3C,FFPE,HisToGene
COL1A2,0.36456199639144093,COL1A2,FFPE,HisToGene
TRIP6,0.24495503680560016,TRIP6,FFPE,HisToGene
ACHE,0.07446392163410945,ACHE,FFPE,HisToGene
SERPINE1,0.03201659064024867,SERPINE1,FFPE,HisToGene
NUP205,-0.01600829541754066,NUP205,FFPE,HisToGene
PARP12,0.26082701114580326,PARP12,FFPE,HisToGene
SSBP1,0.20364947176956655,SSBP1,FFPE,HisToGene
TRBC2,0.19208332781101087,TRBC2,FFPE,HisToGene
PIP,-0.15408946965236778,PIP,FFPE,HisToGene
CNTNAP2,0.20810009870325225,CNTNAP2,FFPE,HisToGene
EZH2,0.19908817390996483,EZH2,FFPE,HisToGene
NUB1,0.2615889584709362,NUB1,FFPE,HisToGene
PCM1,0.006783256933402583,PCM1,FFPE,HisToGene
KIF13B,0.09374733064957981,KIF13B,FFPE,HisToGene
ERLIN2,0.1605606314943687,ERLIN2,FFPE,HisToGene
BRF2,0.125715208928055,BRF2,FFPE,HisToGene
ADGRA2,0.036409202765561886,ADGRA2,FFPE,HisToGene
RAB11FIP1,0.2205993771440863,RAB11FIP1,FFPE,HisToGene
EIF4EBP1,0.31124161230012976,EIF4EBP1,FFPE,HisToGene
ASH2L,0.20981742112588964,ASH2L,FFPE,HisToGene
LSM1,0.2540046275096275,LSM1,FFPE,HisToGene
PLPP5,0.22561812876442164,PLPP5,FFPE,HisToGene
DDHD2,0.19253968425476506,DDHD2,FFPE,HisToGene
FGFR1,0.17603024815002713,FGFR1,FFPE,HisToGene
TM2D2,0.15152420576757253,TM2D2,FFPE,HisToGene
HOOK3,0.04407299587237095,HOOK3,FFPE,HisToGene
CEBPD,0.14990668657101036,CEBPD,FFPE,HisToGene
ATP6V1H,0.2708615753290053,ATP6V1H,FFPE,HisToGene
GGH,0.2540917255245903,GGH,FFPE,HisToGene
RDH10,-0.16256170839252634,RDH10,FFPE,HisToGene
E2F5,0.2221590420066865,E2F5,FFPE,HisToGene
WWP1,0.23276951327067255,WWP1,FFPE,HisToGene
RMDN1,0.20192449248500757,RMDN1,FFPE,HisToGene
CPNE3,0.27667672108752944,CPNE3,FFPE,HisToGene
INTS8,0.30245055936221577,INTS8,FFPE,HisToGene
TSPYL5,0.01853834870099507,TSPYL5,FFPE,HisToGene
EIF3E,0.21171205814260757,EIF3E,FFPE,HisToGene
ENY2,0.26292221795998694,ENY2,FFPE,HisToGene
TRPS1,0.3259051240005852,TRPS1,FFPE,HisToGene
RAD21,0.2560834876723418,RAD21,FFPE,HisToGene
ATAD2,0.15306404988431935,ATAD2,FFPE,HisToGene
FBXO32,0.20936728283614187,FBXO32,FFPE,HisToGene
TATDN1,0.2342359692925493,TATDN1,FFPE,HisToGene
NSMCE2,0.14487167882561025,NSMCE2,FFPE,HisToGene
ASAP1,0.1423246416076584,ASAP1,FFPE,HisToGene
NDRG1,0.3335104683506996,NDRG1,FFPE,HisToGene
PSCA,0.1510767577167883,PSCA,FFPE,HisToGene
GLI4,0.19478416851374838,GLI4,FFPE,HisToGene
TOP1MT,0.21877844654288733,TOP1MT,FFPE,HisToGene
EPPK1,0.18416982497532178,EPPK1,FFPE,HisToGene
OPLAH,0.29151716639627817,OPLAH,FFPE,HisToGene
SLC39A4,0.01799073699676499,SLC39A4,FFPE,HisToGene
LRRC24,0.07865608421605297,LRRC24,FFPE,HisToGene
VLDLR,-0.03588335508336108,VLDLR,FFPE,HisToGene
PLGRKT,0.17923219578213279,PLGRKT,FFPE,HisToGene
NDUFB6,0.21059610966940334,NDUFB6,FFPE,HisToGene
CCL19,0.19144223202645236,CCL19,FFPE,HisToGene
CCL21,0.1419337504736231,CCL21,FFPE,HisToGene
DCAF10,0.1639297001544809,DCAF10,FFPE,HisToGene
GCNT1,0.06679332098350849,GCNT1,FFPE,HisToGene
TLE1,0.1542086509379449,TLE1,FFPE,HisToGene
SPIN1,0.19513767847530375,SPIN1,FFPE,HisToGene
ASPN,0.007519084373708338,ASPN,FFPE,HisToGene
WNK2,0.024960454403303176,WNK2,FFPE,HisToGene
FBP1,0.2056975729464076,FBP1,FFPE,HisToGene
TGFBR1,0.12463070253176813,TGFBR1,FFPE,HisToGene
ERP44,0.1851607627201012,ERP44,FFPE,HisToGene
TEX10,0.12626384968786558,TEX10,FFPE,HisToGene
TNC,-0.13087009020041862,TNC,FFPE,HisToGene
PSMD5,0.26984079029894037,PSMD5,FFPE,HisToGene
PHF19,0.1982310240381773,PHF19,FFPE,HisToGene
STOM,0.24645196883981843,STOM,FFPE,HisToGene
PRRX2,0.030441805743562502,PRRX2,FFPE,HisToGene
NUP214,0.16652773306805452,NUP214,FFPE,HisToGene
PTGDS,0.16814813007480162,PTGDS,FFPE,HisToGene
OFD1,0.13638982363299315,OFD1,FFPE,HisToGene
SMS,0.25722551555522194,SMS,FFPE,HisToGene
CYBB,0.13222205146646115,CYBB,FFPE,HisToGene
ITM2A,0.04279209270794606,ITM2A,FFPE,HisToGene
SH3BGRL,0.0028536572267498722,SH3BGRL,FFPE,HisToGene
BEX3,0.02014531480362624,BEX3,FFPE,HisToGene
PHF6,0.24528808691338466,PHF6,FFPE,HisToGene
