,Pearson correlation,Gene,Slide,Method
PDHB,0.34725909443524355,PDHB,block1,HisToGene
THOC7,0.3100036934116133,THOC7,block1,HisToGene
PSMD6,0.3247907521631614,PSMD6,block1,HisToGene
COL8A1,0.03623900020102532,COL8A1,block1,HisToGene
CMSS1,0.25534616995404114,CMSS1,block1,HisToGene
NIT2,0.3724477781629745,NIT2,block1,HisToGene
ATG3,0.28117419012499706,ATG3,block1,HisToGene
COX17,0.43665739775941764,COX17,block1,HisToGene
FSTL1,0.10194728885192443,FSTL1,block1,HisToGene
DTX3L,0.36434544420122,DTX3L,block1,HisToGene
PARP14,0.272888545579668,PARP14,block1,HisToGene
PDIA5,-0.0854097923212033,PDIA5,block1,HisToGene
CHCHD6,0.24168473120082454,CHCHD6,block1,HisToGene
PLSCR1,-0.21719189146148102,PLSCR1,block1,HisToGene
HPS3,0.2599583340271903,HPS3,block1,HisToGene
CP,0.00848816338966788,CP,block1,HisToGene
PFN2,0.31891032528915286,PFN2,block1,HisToGene
SIAH2,0.34308405347956,SIAH2,block1,HisToGene
RARRES1,0.05216985925484408,RARRES1,block1,HisToGene
TRIM59,0.11766492991274996,TRIM59,block1,HisToGene
SPTSSB,0.16313735548537103,SPTSSB,block1,HisToGene
TNFSF10,0.30021940810284803,TNFSF10,block1,HisToGene
ECT2,0.31257266403427497,ECT2,block1,HisToGene
DNAJC19,0.41566097234506905,DNAJC19,block1,HisToGene
MCCC1,0.1620551479212112,MCCC1,block1,HisToGene
MAGEF1,0.36516192225248173,MAGEF1,block1,HisToGene
RFC4,0.2869824843073961,RFC4,block1,HisToGene
APOD,0.17201838696252264,APOD,block1,HisToGene
QDPR,0.3405508935260633,QDPR,block1,HisToGene
LAP3,0.025799970262085307,LAP3,block1,HisToGene
UGDH,0.31406365841241013,UGDH,block1,HisToGene
SMIM14,0.3706053266490542,SMIM14,block1,HisToGene
JCHAIN,0.15168545729433316,JCHAIN,block1,HisToGene
CXCL9,0.20032143057386617,CXCL9,block1,HisToGene
CXCL10,0.22166673802021436,CXCL10,block1,HisToGene
CXCL13,0.06753530682013381,CXCL13,block1,HisToGene
SPP1,-0.08614542750572299,SPP1,block1,HisToGene
PPP3CA,0.18813226434268102,PPP3CA,block1,HisToGene
PPA2,0.31055101638040244,PPA2,block1,HisToGene
NPNT,0.3709198628968191,NPNT,block1,HisToGene
EXOSC9,0.24409766523553286,EXOSC9,block1,HisToGene
NDUFC1,0.4237009350045466,NDUFC1,block1,HisToGene
ELMOD2,0.25854640513836846,ELMOD2,block1,HisToGene
TBC1D9,0.30753145503677815,TBC1D9,block1,HisToGene
FBXW7,-0.03340498016411269,FBXW7,block1,HisToGene
PLEKHG4B,0.14081457422998805,PLEKHG4B,block1,HisToGene
CMBL,0.34886372307364183,CMBL,block1,HisToGene
ZNF622,0.30006559249468806,ZNF622,block1,HisToGene
DROSHA,0.2558154432037063,DROSHA,block1,HisToGene
BRIX1,0.32846495176512724,BRIX1,block1,HisToGene
DNAJC21,0.28630184886745724,DNAJC21,block1,HisToGene
NUP155,0.2679122457963602,NUP155,block1,HisToGene
IL6ST,0.29714748008509606,IL6ST,block1,HisToGene
CCNB1,0.34285569855213716,CCNB1,block1,HisToGene
NSA2,0.29753075028346293,NSA2,block1,HisToGene
ZFYVE16,0.22060835619841024,ZFYVE16,block1,HisToGene
CCNH,0.2322187533003165,CCNH,block1,HisToGene
NR2F1,0.1259017304031514,NR2F1,block1,HisToGene
HSD17B4,0.3632491785689507,HSD17B4,block1,HisToGene
LMNB1,0.3019335499680192,LMNB1,block1,HisToGene
GDF9,0.07301358148228025,GDF9,block1,HisToGene
CXCL14,0.17203881149237193,CXCL14,block1,HisToGene
CXXC5,0.37362574083680317,CXXC5,block1,HisToGene
PTTG1,0.32758179896240236,PTTG1,block1,HisToGene
STC2,0.2874335634461959,STC2,block1,HisToGene
FGFR4,0.2519718672025393,FGFR4,block1,HisToGene
SCGB3A1,0.012235909056008238,SCGB3A1,block1,HisToGene
PSMG4,0.32261354302429823,PSMG4,block1,HisToGene
ECI2,0.31698929178035445,ECI2,block1,HisToGene
MCUR1,0.32413701000642064,MCUR1,block1,HisToGene
HIST1H2BD,0.34626284203778523,HIST1H2BD,block1,HisToGene
HLA-F,0.09144175348499728,HLA-F,block1,HisToGene
ZNRD1,0.2673026462329888,ZNRD1,block1,HisToGene
HSPA1A,0.3580630108132681,HSPA1A,block1,HisToGene
HLA-DRB5,-0.04057461935485712,HLA-DRB5,block1,HisToGene
HLA-DQA1,0.11508177243867189,HLA-DQA1,block1,HisToGene
TAP1,0.26930359031389883,TAP1,block1,HisToGene
PSMB9,0.27347910236551604,PSMB9,block1,HisToGene
HLA-DPA1,0.011306707984633574,HLA-DPA1,block1,HisToGene
VPS52,0.3151583165938282,VPS52,block1,HisToGene
MDFI,0.03347621006085591,MDFI,block1,HisToGene
PTK7,-0.03465171985554137,PTK7,block1,HisToGene
TFAP2B,-0.0036029234779959987,TFAP2B,block1,HisToGene
COL12A1,0.065470642257949,COL12A1,block1,HisToGene
MYO6,0.36072526066195687,MYO6,block1,HisToGene
SYNCRIP,0.2718477485893857,SYNCRIP,block1,HisToGene
RARS2,0.14226739716429518,RARS2,block1,HisToGene
CD24,0.2907656027420172,CD24,block1,HisToGene
GTF3C6,0.09354767494960864,GTF3C6,block1,HisToGene
HDAC2,0.2953565951621309,HDAC2,block1,HisToGene
COL10A1,0.0025550458614873096,COL10A1,block1,HisToGene
MAN1A1,0.026076597731536772,MAN1A1,block1,HisToGene
HSF2,0.05967877139890373,HSF2,block1,HisToGene
SERINC1,0.3012934020518416,SERINC1,block1,HisToGene
SMPDL3A,0.11173875685575206,SMPDL3A,block1,HisToGene
HDDC2,0.31869917257424873,HDDC2,block1,HisToGene
CENPW,0.2437160624475795,CENPW,block1,HisToGene
PTPRK,0.2051164006202954,PTPRK,block1,HisToGene
MED23,0.24942916774816892,MED23,block1,HisToGene
ENPP1,0.2180063575765602,ENPP1,block1,HisToGene
STX7,-0.11556380642868702,STX7,block1,HisToGene
SLC18B1,0.08046519846336232,SLC18B1,block1,HisToGene
MAP7,0.28250944774288433,MAP7,block1,HisToGene
ARFGEF3,0.2944288592111812,ARFGEF3,block1,HisToGene
HEBP2,0.3509607700545241,HEBP2,block1,HisToGene
REPS1,0.15035743522251585,REPS1,block1,HisToGene
HECA,-0.1334478258572405,HECA,block1,HisToGene
CITED2,0.2650502057719988,CITED2,block1,HisToGene
VTA1,0.2780529486835896,VTA1,block1,HisToGene
ADGRG6,0.08111936306301967,ADGRG6,block1,HisToGene
HIVEP2,0.027431912172279468,HIVEP2,block1,HisToGene
AIG1,0.29325309178795433,AIG1,block1,HisToGene
PEX3,0.17552687285604937,PEX3,block1,HisToGene
FUCA2,0.30400036916287965,FUCA2,block1,HisToGene
LTV1,0.15629891106797802,LTV1,block1,HisToGene
SF3B5,0.2990284655300149,SF3B5,block1,HisToGene
SASH1,0.2015655020811224,SASH1,block1,HisToGene
MTHFD1L,0.13277565950568923,MTHFD1L,block1,HisToGene
FNDC1,-0.0010864947008087458,FNDC1,block1,HisToGene
PDCD2,0.2891130744797046,PDCD2,block1,HisToGene
LFNG,0.16727530278003747,LFNG,block1,HisToGene
GLCCI1,0.20759552405882964,GLCCI1,block1,HisToGene
PHF14,0.19364130956971914,PHF14,block1,HisToGene
TSPAN13,0.4373398492985538,TSPAN13,block1,HisToGene
AGR2,0.3457309574405366,AGR2,block1,HisToGene
GPNMB,0.04939096138892095,GPNMB,block1,HisToGene
TRIL,0.15198125467112852,TRIL,block1,HisToGene
SFRP4,0.22110507489065218,SFRP4,block1,HisToGene
H2AFV,0.3832185075777323,H2AFV,block1,HisToGene
UPP1,0.02095928930100916,UPP1,block1,HisToGene
BAZ1B,0.08576499465125867,BAZ1B,block1,HisToGene
CD36,-0.0016295338350557306,CD36,block1,HisToGene
SEMA3C,0.27379020272014726,SEMA3C,block1,HisToGene
COL1A2,0.31440638950242156,COL1A2,block1,HisToGene
TRIP6,0.06242209535205964,TRIP6,block1,HisToGene
ACHE,-0.001802251578173015,ACHE,block1,HisToGene
SERPINE1,0.02269063044129259,SERPINE1,block1,HisToGene
NUP205,0.04523313424265705,NUP205,block1,HisToGene
PARP12,0.24946665585038036,PARP12,block1,HisToGene
SSBP1,0.33697648439099565,SSBP1,block1,HisToGene
TRBC2,0.12952720811277782,TRBC2,block1,HisToGene
PIP,0.1946180082554594,PIP,block1,HisToGene
CNTNAP2,0.18492360631331572,CNTNAP2,block1,HisToGene
EZH2,0.23453932437091787,EZH2,block1,HisToGene
NUB1,0.26810557483787484,NUB1,block1,HisToGene
PCM1,0.19657276309838329,PCM1,block1,HisToGene
KIF13B,0.21903687370693817,KIF13B,block1,HisToGene
ERLIN2,0.2927275909677643,ERLIN2,block1,HisToGene
BRF2,0.3181077902072272,BRF2,block1,HisToGene
ADGRA2,0.02996450430776587,ADGRA2,block1,HisToGene
RAB11FIP1,0.1762447908484693,RAB11FIP1,block1,HisToGene
EIF4EBP1,0.2187536911772376,EIF4EBP1,block1,HisToGene
ASH2L,0.27534416304829157,ASH2L,block1,HisToGene
LSM1,0.3526854592122125,LSM1,block1,HisToGene
PLPP5,0.3148890923204652,PLPP5,block1,HisToGene
DDHD2,0.3003861047828517,DDHD2,block1,HisToGene
FGFR1,0.3136267377933184,FGFR1,block1,HisToGene
TM2D2,0.26134144278153526,TM2D2,block1,HisToGene
HOOK3,-0.001060493895593447,HOOK3,block1,HisToGene
CEBPD,-0.15544464447708797,CEBPD,block1,HisToGene
ATP6V1H,0.3388364065619493,ATP6V1H,block1,HisToGene
GGH,0.30185236125992926,GGH,block1,HisToGene
RDH10,-0.14173450758138026,RDH10,block1,HisToGene
E2F5,0.25478398349622206,E2F5,block1,HisToGene
WWP1,0.33989443355537613,WWP1,block1,HisToGene
RMDN1,0.2750965389487832,RMDN1,block1,HisToGene
CPNE3,0.3247435617868347,CPNE3,block1,HisToGene
INTS8,0.35793788490437806,INTS8,block1,HisToGene
TSPYL5,0.2960934638528792,TSPYL5,block1,HisToGene
EIF3E,0.31305807892345,EIF3E,block1,HisToGene
ENY2,0.3959967823408772,ENY2,block1,HisToGene
TRPS1,0.3339070920507974,TRPS1,block1,HisToGene
RAD21,0.36578000373595776,RAD21,block1,HisToGene
ATAD2,0.3751241880497988,ATAD2,block1,HisToGene
FBXO32,0.30711815613846494,FBXO32,block1,HisToGene
TATDN1,0.3127515556269044,TATDN1,block1,HisToGene
NSMCE2,0.3753844329770205,NSMCE2,block1,HisToGene
ASAP1,0.28084717130761166,ASAP1,block1,HisToGene
NDRG1,0.23782853694400322,NDRG1,block1,HisToGene
PSCA,0.18117094401239123,PSCA,block1,HisToGene
GLI4,0.30043517821779586,GLI4,block1,HisToGene
TOP1MT,0.17378270568177817,TOP1MT,block1,HisToGene
EPPK1,0.0489472576863418,EPPK1,block1,HisToGene
OPLAH,0.2681436899491045,OPLAH,block1,HisToGene
SLC39A4,0.328490403636622,SLC39A4,block1,HisToGene
LRRC24,0.04594748653781836,LRRC24,block1,HisToGene
VLDLR,-0.029015157898302325,VLDLR,block1,HisToGene
PLGRKT,0.321361573922365,PLGRKT,block1,HisToGene
NDUFB6,0.39221367295662085,NDUFB6,block1,HisToGene
CCL19,0.2310616455843655,CCL19,block1,HisToGene
CCL21,0.2064475138674006,CCL21,block1,HisToGene
DCAF10,0.2978631047107326,DCAF10,block1,HisToGene
GCNT1,0.17243122471720623,GCNT1,block1,HisToGene
TLE1,0.26616159275334683,TLE1,block1,HisToGene
SPIN1,0.1069732237742435,SPIN1,block1,HisToGene
ASPN,0.04466157220724824,ASPN,block1,HisToGene
WNK2,0.0894372150256662,WNK2,block1,HisToGene
FBP1,0.3333165481253371,FBP1,block1,HisToGene
TGFBR1,0.21677098720290314,TGFBR1,block1,HisToGene
ERP44,0.06577834827528822,ERP44,block1,HisToGene
TEX10,0.20006352234681662,TEX10,block1,HisToGene
TNC,-0.023317249479664782,TNC,block1,HisToGene
PSMD5,0.24956226780912075,PSMD5,block1,HisToGene
PHF19,0.10594068237019871,PHF19,block1,HisToGene
STOM,0.24652089907424035,STOM,block1,HisToGene
PRRX2,0.1609053345071774,PRRX2,block1,HisToGene
NUP214,0.23919141926682427,NUP214,block1,HisToGene
PTGDS,0.07359418508018925,PTGDS,block1,HisToGene
OFD1,0.20100023484662513,OFD1,block1,HisToGene
SMS,0.3904160547791899,SMS,block1,HisToGene
CYBB,0.005276989299825582,CYBB,block1,HisToGene
ITM2A,0.05807392323699926,ITM2A,block1,HisToGene
SH3BGRL,0.12673857515838405,SH3BGRL,block1,HisToGene
BEX3,0.37210525495512303,BEX3,block1,HisToGene
PHF6,0.29083903112415527,PHF6,block1,HisToGene
