,Pearson correlation,Gene,Slide,Method
EEF1A2,0.12021568111791962,EEF1A2,CID4535,HisToGene
HELZ2,0.09937561592122489,HELZ2,CID4535,HisToGene
STMN3,0.032487124696754306,STMN3,CID4535,HisToGene
CXADR,0.0063010966779022785,CXADR,CID4535,HisToGene
ADAMTS1,0.04312125231446458,ADAMTS1,CID4535,HisToGene
CCT8,0.15134749664799968,CCT8,CID4535,HisToGene
MIS18A,0.02402696326084661,MIS18A,CID4535,HisToGene
MX1,-0.049463748341156535,MX1,CID4535,HisToGene
TFF3,0.010619523972725222,TFF3,CID4535,HisToGene
TRPM2,0.036270454535392564,TRPM2,CID4535,HisToGene
SUMO3,-0.05763458534279733,SUMO3,CID4535,HisToGene
PTTG1IP,0.0846456638611939,PTTG1IP,CID4535,HisToGene
FAM207A,0.0026210108609398017,FAM207A,CID4535,HisToGene
SPATC1L,0.005089619159396197,SPATC1L,CID4535,HisToGene
TBX1,0.13059307242473123,TBX1,CID4535,HisToGene
IGLC7,-0.08246612356007199,IGLC7,CID4535,HisToGene
MMP11,0.020239174097752822,MMP11,CID4535,HisToGene
CHEK2,0.06025291317119545,CHEK2,CID4535,HisToGene
XBP1,0.1397653669083309,XBP1,CID4535,HisToGene
SEC14L2,0.0009925375297011403,SEC14L2,CID4535,HisToGene
APOL6,0.10465265552929799,APOL6,CID4535,HisToGene
APOL3,0.08753632496365735,APOL3,CID4535,HisToGene
APOL1,0.03231943261887489,APOL1,CID4535,HisToGene
C1QTNF6,-0.03055696984961217,C1QTNF6,CID4535,HisToGene
ADSL,0.0831899809440941,ADSL,CID4535,HisToGene
RBX1,0.061547056299250495,RBX1,CID4535,HisToGene
LSM3,0.02136628453333499,LSM3,CID4535,HisToGene
TOP2B,0.061760907865907176,TOP2B,CID4535,HisToGene
EXOSC7,0.039857433558198006,EXOSC7,CID4535,HisToGene
LTF,-0.045745157421824306,LTF,CID4535,HisToGene
GNL3,0.10954918174584145,GNL3,CID4535,HisToGene
PDHB,0.013332600992261379,PDHB,CID4535,HisToGene
THOC7,0.07524910753052934,THOC7,CID4535,HisToGene
PSMD6,0.013042236009346066,PSMD6,CID4535,HisToGene
COL8A1,-0.026183087479525153,COL8A1,CID4535,HisToGene
CMSS1,0.08007383745699069,CMSS1,CID4535,HisToGene
NIT2,0.116371416946355,NIT2,CID4535,HisToGene
ATG3,0.06382288872718231,ATG3,CID4535,HisToGene
COX17,0.14966650302371895,COX17,CID4535,HisToGene
FSTL1,0.1680357443737928,FSTL1,CID4535,HisToGene
DTX3L,0.09874452909377537,DTX3L,CID4535,HisToGene
PARP14,0.07757178597913651,PARP14,CID4535,HisToGene
PDIA5,-0.0035222314231526516,PDIA5,CID4535,HisToGene
CHCHD6,0.04914529250761341,CHCHD6,CID4535,HisToGene
PLSCR1,0.02636349677454485,PLSCR1,CID4535,HisToGene
HPS3,0.05489405627399905,HPS3,CID4535,HisToGene
CP,-0.014020202914263225,CP,CID4535,HisToGene
PFN2,0.09630351237984673,PFN2,CID4535,HisToGene
SIAH2,0.127298499544414,SIAH2,CID4535,HisToGene
RARRES1,0.007032744429607238,RARRES1,CID4535,HisToGene
TRIM59,0.01959604899255579,TRIM59,CID4535,HisToGene
SPTSSB,0.13845475522311193,SPTSSB,CID4535,HisToGene
TNFSF10,0.1321883114736625,TNFSF10,CID4535,HisToGene
ECT2,0.08262565713095064,ECT2,CID4535,HisToGene
DNAJC19,0.09453339872735823,DNAJC19,CID4535,HisToGene
MCCC1,0.0926697541378985,MCCC1,CID4535,HisToGene
MAGEF1,0.11736765280753857,MAGEF1,CID4535,HisToGene
RFC4,0.09196699311322709,RFC4,CID4535,HisToGene
APOD,0.1376254727046265,APOD,CID4535,HisToGene
QDPR,0.0066583743501117815,QDPR,CID4535,HisToGene
LAP3,0.043566254646780316,LAP3,CID4535,HisToGene
UGDH,0.1348308072922948,UGDH,CID4535,HisToGene
SMIM14,0.15708569080344426,SMIM14,CID4535,HisToGene
JCHAIN,0.15973640029314476,JCHAIN,CID4535,HisToGene
CXCL9,0.07061442680655784,CXCL9,CID4535,HisToGene
CXCL10,0.03634665481490376,CXCL10,CID4535,HisToGene
CXCL13,0.03307103588580085,CXCL13,CID4535,HisToGene
SPP1,0.047977248297570434,SPP1,CID4535,HisToGene
PPP3CA,0.063344949073946,PPP3CA,CID4535,HisToGene
PPA2,0.03826270734624387,PPA2,CID4535,HisToGene
NPNT,0.08877053041966167,NPNT,CID4535,HisToGene
EXOSC9,0.07783411328758748,EXOSC9,CID4535,HisToGene
NDUFC1,0.11040231878377521,NDUFC1,CID4535,HisToGene
ELMOD2,0.0997696275374619,ELMOD2,CID4535,HisToGene
TBC1D9,0.16433045673948563,TBC1D9,CID4535,HisToGene
FBXW7,0.005042991017824173,FBXW7,CID4535,HisToGene
PLEKHG4B,0.043148358422746155,PLEKHG4B,CID4535,HisToGene
CMBL,0.15901820294026744,CMBL,CID4535,HisToGene
ZNF622,0.05019274488447177,ZNF622,CID4535,HisToGene
DROSHA,0.08823589290625297,DROSHA,CID4535,HisToGene
BRIX1,0.06039219911959305,BRIX1,CID4535,HisToGene
DNAJC21,0.039761467626330226,DNAJC21,CID4535,HisToGene
NUP155,0.08822341212524329,NUP155,CID4535,HisToGene
IL6ST,0.1506002475271565,IL6ST,CID4535,HisToGene
CCNB1,0.06786862408834653,CCNB1,CID4535,HisToGene
NSA2,0.021574345683963634,NSA2,CID4535,HisToGene
ZFYVE16,0.027618266660423798,ZFYVE16,CID4535,HisToGene
CCNH,0.014456917807649875,CCNH,CID4535,HisToGene
NR2F1,0.08188867490610961,NR2F1,CID4535,HisToGene
HSD17B4,0.09012793256896894,HSD17B4,CID4535,HisToGene
LMNB1,0.05630088138539156,LMNB1,CID4535,HisToGene
GDF9,0.0539813332305944,GDF9,CID4535,HisToGene
CXCL14,-0.11210916131107852,CXCL14,CID4535,HisToGene
CXXC5,0.1272237821779344,CXXC5,CID4535,HisToGene
PTTG1,0.045142107158276816,PTTG1,CID4535,HisToGene
STC2,0.19869411857937763,STC2,CID4535,HisToGene
FGFR4,0.016310851763050947,FGFR4,CID4535,HisToGene
SCGB3A1,0.07370058033501979,SCGB3A1,CID4535,HisToGene
PSMG4,0.12628796515579485,PSMG4,CID4535,HisToGene
ECI2,0.056447639351935065,ECI2,CID4535,HisToGene
MCUR1,0.041605634744315764,MCUR1,CID4535,HisToGene
HIST1H2BD,0.12392609347981082,HIST1H2BD,CID4535,HisToGene
HLA-F,0.029557102894730555,HLA-F,CID4535,HisToGene
ZNRD1,0.062063131072449325,ZNRD1,CID4535,HisToGene
HSPA1A,0.14705566578885415,HSPA1A,CID4535,HisToGene
HLA-DRB5,0.010157130102178608,HLA-DRB5,CID4535,HisToGene
HLA-DQA1,-0.022675361951107947,HLA-DQA1,CID4535,HisToGene
TAP1,0.08458204306393663,TAP1,CID4535,HisToGene
PSMB9,0.053503291943139124,PSMB9,CID4535,HisToGene
HLA-DPA1,0.0987474463179801,HLA-DPA1,CID4535,HisToGene
VPS52,0.12784505346698047,VPS52,CID4535,HisToGene
MDFI,-0.015816841223495384,MDFI,CID4535,HisToGene
PTK7,0.021989185971970075,PTK7,CID4535,HisToGene
TFAP2B,0.03656946404921997,TFAP2B,CID4535,HisToGene
COL12A1,-0.04418633665902398,COL12A1,CID4535,HisToGene
MYO6,0.11464881359305504,MYO6,CID4535,HisToGene
SYNCRIP,0.11581084003559358,SYNCRIP,CID4535,HisToGene
RARS2,0.055830009905152904,RARS2,CID4535,HisToGene
CD24,0.15533896184851018,CD24,CID4535,HisToGene
GTF3C6,-0.0016858692936124592,GTF3C6,CID4535,HisToGene
HDAC2,0.0504035815295827,HDAC2,CID4535,HisToGene
COL10A1,0.045718945139063674,COL10A1,CID4535,HisToGene
MAN1A1,-0.0126135888961265,MAN1A1,CID4535,HisToGene
HSF2,0.005987891904052394,HSF2,CID4535,HisToGene
SERINC1,0.0913074891918424,SERINC1,CID4535,HisToGene
SMPDL3A,-0.04826827942949739,SMPDL3A,CID4535,HisToGene
HDDC2,0.05487540470729837,HDDC2,CID4535,HisToGene
CENPW,0.02250428370925386,CENPW,CID4535,HisToGene
PTPRK,0.12889856432577396,PTPRK,CID4535,HisToGene
MED23,0.10749230733624202,MED23,CID4535,HisToGene
ENPP1,0.07561210423779856,ENPP1,CID4535,HisToGene
STX7,-0.05406277104764546,STX7,CID4535,HisToGene
SLC18B1,0.020519186600575508,SLC18B1,CID4535,HisToGene
MAP7,0.06687113231007102,MAP7,CID4535,HisToGene
ARFGEF3,0.13163867455997683,ARFGEF3,CID4535,HisToGene
HEBP2,0.1114106272512753,HEBP2,CID4535,HisToGene
REPS1,0.05595586712055111,REPS1,CID4535,HisToGene
HECA,-0.017162915662928994,HECA,CID4535,HisToGene
CITED2,0.025408451850102806,CITED2,CID4535,HisToGene
VTA1,0.08812423576190757,VTA1,CID4535,HisToGene
ADGRG6,-0.022317018537071787,ADGRG6,CID4535,HisToGene
HIVEP2,0.0006169660890392087,HIVEP2,CID4535,HisToGene
AIG1,0.07449870646246001,AIG1,CID4535,HisToGene
PEX3,0.03934435542956172,PEX3,CID4535,HisToGene
FUCA2,0.027347583739195644,FUCA2,CID4535,HisToGene
LTV1,0.03652196063311172,LTV1,CID4535,HisToGene
SF3B5,0.029533147383816273,SF3B5,CID4535,HisToGene
SASH1,0.03932274815904352,SASH1,CID4535,HisToGene
MTHFD1L,0.01682238700932422,MTHFD1L,CID4535,HisToGene
FNDC1,0.04956042545367418,FNDC1,CID4535,HisToGene
PDCD2,0.09212558597778125,PDCD2,CID4535,HisToGene
LFNG,0.13634571226483425,LFNG,CID4535,HisToGene
GLCCI1,0.07172614053288207,GLCCI1,CID4535,HisToGene
PHF14,0.04428799947986501,PHF14,CID4535,HisToGene
TSPAN13,0.16158025438826346,TSPAN13,CID4535,HisToGene
AGR2,0.12119479626685403,AGR2,CID4535,HisToGene
GPNMB,0.0393066237250462,GPNMB,CID4535,HisToGene
TRIL,0.002732789139972189,TRIL,CID4535,HisToGene
SFRP4,0.21974137110947434,SFRP4,CID4535,HisToGene
H2AFV,0.08248139939125447,H2AFV,CID4535,HisToGene
UPP1,0.04414961294081425,UPP1,CID4535,HisToGene
BAZ1B,-0.022967929420894307,BAZ1B,CID4535,HisToGene
CD36,0.05804958892094037,CD36,CID4535,HisToGene
SEMA3C,0.061852803162086856,SEMA3C,CID4535,HisToGene
COL1A2,0.16684376211001123,COL1A2,CID4535,HisToGene
TRIP6,0.0673636388746771,TRIP6,CID4535,HisToGene
ACHE,0.04781948988521687,ACHE,CID4535,HisToGene
SERPINE1,0.07292339503408968,SERPINE1,CID4535,HisToGene
NUP205,-0.04674553207531401,NUP205,CID4535,HisToGene
PARP12,0.10196900572779065,PARP12,CID4535,HisToGene
SSBP1,0.07888648648822574,SSBP1,CID4535,HisToGene
TRBC2,0.039364223455057294,TRBC2,CID4535,HisToGene
PIP,0.0598994518707014,PIP,CID4535,HisToGene
CNTNAP2,0.03349852639252983,CNTNAP2,CID4535,HisToGene
EZH2,0.06501269576753879,EZH2,CID4535,HisToGene
NUB1,0.07051517377523452,NUB1,CID4535,HisToGene
PCM1,0.020280027741453266,PCM1,CID4535,HisToGene
KIF13B,0.09841815366873599,KIF13B,CID4535,HisToGene
ERLIN2,0.17322555065609252,ERLIN2,CID4535,HisToGene
BRF2,0.12364000001318914,BRF2,CID4535,HisToGene
ADGRA2,0.09178093388072847,ADGRA2,CID4535,HisToGene
RAB11FIP1,0.1472883718260958,RAB11FIP1,CID4535,HisToGene
EIF4EBP1,0.06658790156301295,EIF4EBP1,CID4535,HisToGene
ASH2L,0.022773384677479035,ASH2L,CID4535,HisToGene
LSM1,0.06730277228965058,LSM1,CID4535,HisToGene
PLPP5,0.16267225657019446,PLPP5,CID4535,HisToGene
DDHD2,0.09675905052476415,DDHD2,CID4535,HisToGene
FGFR1,0.10568032855236814,FGFR1,CID4535,HisToGene
TM2D2,0.08431061223583457,TM2D2,CID4535,HisToGene
HOOK3,-0.032194528704512386,HOOK3,CID4535,HisToGene
CEBPD,-0.010365716432672499,CEBPD,CID4535,HisToGene
ATP6V1H,0.1292614025756557,ATP6V1H,CID4535,HisToGene
GGH,0.054695429732213405,GGH,CID4535,HisToGene
RDH10,-0.04724078673699222,RDH10,CID4535,HisToGene
E2F5,0.07144887454540097,E2F5,CID4535,HisToGene
WWP1,0.14525168036072164,WWP1,CID4535,HisToGene
RMDN1,0.07049128645978894,RMDN1,CID4535,HisToGene
CPNE3,0.12244193926083193,CPNE3,CID4535,HisToGene
INTS8,0.14204440021160725,INTS8,CID4535,HisToGene
TSPYL5,0.1220147592962375,TSPYL5,CID4535,HisToGene
EIF3E,0.10430662172947903,EIF3E,CID4535,HisToGene
ENY2,0.07738333010007079,ENY2,CID4535,HisToGene
TRPS1,0.13046578092095007,TRPS1,CID4535,HisToGene
RAD21,0.1082161117066484,RAD21,CID4535,HisToGene
ATAD2,0.09100478207214037,ATAD2,CID4535,HisToGene
FBXO32,0.04290382563898569,FBXO32,CID4535,HisToGene
TATDN1,0.07030324169341777,TATDN1,CID4535,HisToGene
NSMCE2,0.07269055747025775,NSMCE2,CID4535,HisToGene
ASAP1,0.03350415570999374,ASAP1,CID4535,HisToGene
NDRG1,0.13108891086141025,NDRG1,CID4535,HisToGene
PSCA,0.02299558385573975,PSCA,CID4535,HisToGene
GLI4,0.05143755052866295,GLI4,CID4535,HisToGene
TOP1MT,0.08978361380889521,TOP1MT,CID4535,HisToGene
EPPK1,-0.0293986562539734,EPPK1,CID4535,HisToGene
OPLAH,0.015994417471271276,OPLAH,CID4535,HisToGene
SLC39A4,0.004765699212469079,SLC39A4,CID4535,HisToGene
LRRC24,0.06521144397721436,LRRC24,CID4535,HisToGene
VLDLR,0.042451405850909896,VLDLR,CID4535,HisToGene
PLGRKT,0.06644225565671605,PLGRKT,CID4535,HisToGene
NDUFB6,0.08367425538783331,NDUFB6,CID4535,HisToGene
CCL19,-0.023390662305305326,CCL19,CID4535,HisToGene
CCL21,0.010230048648549558,CCL21,CID4535,HisToGene
DCAF10,0.058632556394689686,DCAF10,CID4535,HisToGene
GCNT1,0.05285636834427035,GCNT1,CID4535,HisToGene
TLE1,0.012378505722203973,TLE1,CID4535,HisToGene
SPIN1,0.07080181344430789,SPIN1,CID4535,HisToGene
ASPN,-0.016948720301703777,ASPN,CID4535,HisToGene
WNK2,-0.015309005667236227,WNK2,CID4535,HisToGene
FBP1,0.10802459750793238,FBP1,CID4535,HisToGene
TGFBR1,-0.0009385868695288637,TGFBR1,CID4535,HisToGene
ERP44,0.009507264533627926,ERP44,CID4535,HisToGene
TEX10,0.048743338092948896,TEX10,CID4535,HisToGene
TNC,0.015470729026530839,TNC,CID4535,HisToGene
PSMD5,0.016061098281197707,PSMD5,CID4535,HisToGene
PHF19,0.062218306627617216,PHF19,CID4535,HisToGene
STOM,0.057660377164337064,STOM,CID4535,HisToGene
PRRX2,-0.06365958543774436,PRRX2,CID4535,HisToGene
NUP214,0.041020639223782566,NUP214,CID4535,HisToGene
PTGDS,-0.02483515335836218,PTGDS,CID4535,HisToGene
OFD1,0.12064050443925435,OFD1,CID4535,HisToGene
SMS,0.09718346203792143,SMS,CID4535,HisToGene
CYBB,0.03383963804037743,CYBB,CID4535,HisToGene
ITM2A,0.1133080707457942,ITM2A,CID4535,HisToGene
SH3BGRL,-0.023056217859984057,SH3BGRL,CID4535,HisToGene
BEX3,0.05032298457773655,BEX3,CID4535,HisToGene
PHF6,0.04269703339084308,PHF6,CID4535,HisToGene
