,Pearson correlation,Gene,Slide,Method
EEF1A2,0.03529090789107321,EEF1A2,CID4290,HisToGene
HELZ2,0.003976518294426037,HELZ2,CID4290,HisToGene
STMN3,0.11401321487905501,STMN3,CID4290,HisToGene
CXADR,0.11398480125573626,CXADR,CID4290,HisToGene
ADAMTS1,-0.03396475909479773,ADAMTS1,CID4290,HisToGene
CCT8,0.1258006292822569,CCT8,CID4290,HisToGene
MIS18A,0.07038006372752238,MIS18A,CID4290,HisToGene
MX1,-0.06322387718053647,MX1,CID4290,HisToGene
TFF3,0.08057755621909056,TFF3,CID4290,HisToGene
TRPM2,-0.04373384467049261,TRPM2,CID4290,HisToGene
SUMO3,0.03674739950234319,SUMO3,CID4290,HisToGene
PTTG1IP,0.15364955953779635,PTTG1IP,CID4290,HisToGene
FAM207A,0.06459985028986075,FAM207A,CID4290,HisToGene
SPATC1L,0.031187724842149264,SPATC1L,CID4290,HisToGene
TBX1,0.08487072070617184,TBX1,CID4290,HisToGene
IGLC7,0.026920559346828677,IGLC7,CID4290,HisToGene
MMP11,0.1635420789421189,MMP11,CID4290,HisToGene
CHEK2,0.0544608161928635,CHEK2,CID4290,HisToGene
XBP1,0.08562609553427564,XBP1,CID4290,HisToGene
SEC14L2,0.07773236190709729,SEC14L2,CID4290,HisToGene
APOL6,0.034858784790100114,APOL6,CID4290,HisToGene
APOL3,0.009353868987289854,APOL3,CID4290,HisToGene
APOL1,0.02515576374698104,APOL1,CID4290,HisToGene
C1QTNF6,-0.06288855108603242,C1QTNF6,CID4290,HisToGene
ADSL,0.09879585099995043,ADSL,CID4290,HisToGene
RBX1,0.1103405588014749,RBX1,CID4290,HisToGene
LSM3,0.1679990895483878,LSM3,CID4290,HisToGene
TOP2B,0.11826001449162443,TOP2B,CID4290,HisToGene
EXOSC7,0.09848372188578132,EXOSC7,CID4290,HisToGene
LTF,-0.16070434524374566,LTF,CID4290,HisToGene
GNL3,0.11466481225841381,GNL3,CID4290,HisToGene
PDHB,0.1156947572717882,PDHB,CID4290,HisToGene
THOC7,0.13044766486225537,THOC7,CID4290,HisToGene
PSMD6,0.1393045976729484,PSMD6,CID4290,HisToGene
COL8A1,0.08806246960139726,COL8A1,CID4290,HisToGene
CMSS1,0.07129217177704539,CMSS1,CID4290,HisToGene
NIT2,0.08138887959663668,NIT2,CID4290,HisToGene
ATG3,0.11858809035725867,ATG3,CID4290,HisToGene
COX17,0.17299441692170275,COX17,CID4290,HisToGene
FSTL1,-0.06926089328454287,FSTL1,CID4290,HisToGene
DTX3L,0.041667597821156026,DTX3L,CID4290,HisToGene
PARP14,0.019724958613838994,PARP14,CID4290,HisToGene
PDIA5,-0.063035272897821,PDIA5,CID4290,HisToGene
CHCHD6,0.07650403337912147,CHCHD6,CID4290,HisToGene
PLSCR1,-0.09288581320990624,PLSCR1,CID4290,HisToGene
HPS3,0.13292148276862908,HPS3,CID4290,HisToGene
CP,-0.10567821243219089,CP,CID4290,HisToGene
PFN2,0.09287147591703679,PFN2,CID4290,HisToGene
SIAH2,0.07280391736657686,SIAH2,CID4290,HisToGene
RARRES1,-0.0357348660530011,RARRES1,CID4290,HisToGene
TRIM59,0.08463497445590112,TRIM59,CID4290,HisToGene
SPTSSB,0.11285107438854577,SPTSSB,CID4290,HisToGene
TNFSF10,-0.017141150510464852,TNFSF10,CID4290,HisToGene
ECT2,0.09962447498336179,ECT2,CID4290,HisToGene
DNAJC19,0.16084138800965725,DNAJC19,CID4290,HisToGene
MCCC1,0.023151612952910475,MCCC1,CID4290,HisToGene
MAGEF1,0.14578049083027084,MAGEF1,CID4290,HisToGene
RFC4,0.07019061722364707,RFC4,CID4290,HisToGene
APOD,-0.028629256294476556,APOD,CID4290,HisToGene
QDPR,0.01695554260915685,QDPR,CID4290,HisToGene
LAP3,-0.014159014365177938,LAP3,CID4290,HisToGene
UGDH,0.11774239414755282,UGDH,CID4290,HisToGene
SMIM14,0.15733053193444543,SMIM14,CID4290,HisToGene
JCHAIN,0.025725201613747098,JCHAIN,CID4290,HisToGene
CXCL9,0.0133658753215699,CXCL9,CID4290,HisToGene
CXCL10,0.054934122561655106,CXCL10,CID4290,HisToGene
CXCL13,-0.004227027022923469,CXCL13,CID4290,HisToGene
SPP1,0.03830075187492741,SPP1,CID4290,HisToGene
PPP3CA,0.03984681429190773,PPP3CA,CID4290,HisToGene
PPA2,0.1366677377912976,PPA2,CID4290,HisToGene
NPNT,0.07474817015441104,NPNT,CID4290,HisToGene
EXOSC9,0.10570629824419348,EXOSC9,CID4290,HisToGene
NDUFC1,0.17922842896672028,NDUFC1,CID4290,HisToGene
ELMOD2,0.15933002247120429,ELMOD2,CID4290,HisToGene
TBC1D9,0.11215043862315455,TBC1D9,CID4290,HisToGene
FBXW7,-0.03886499145234124,FBXW7,CID4290,HisToGene
PLEKHG4B,0.04802658189419874,PLEKHG4B,CID4290,HisToGene
CMBL,0.12204930017800503,CMBL,CID4290,HisToGene
ZNF622,0.10939720439515842,ZNF622,CID4290,HisToGene
DROSHA,0.0420590834118636,DROSHA,CID4290,HisToGene
BRIX1,0.1102004071343815,BRIX1,CID4290,HisToGene
DNAJC21,0.11954129858108259,DNAJC21,CID4290,HisToGene
NUP155,0.08983081257140166,NUP155,CID4290,HisToGene
IL6ST,0.11273772451469997,IL6ST,CID4290,HisToGene
CCNB1,0.02335248380466062,CCNB1,CID4290,HisToGene
NSA2,0.15841865948207848,NSA2,CID4290,HisToGene
ZFYVE16,0.04984556555214364,ZFYVE16,CID4290,HisToGene
CCNH,0.09352046450398821,CCNH,CID4290,HisToGene
NR2F1,0.013388228049644613,NR2F1,CID4290,HisToGene
HSD17B4,0.16192198222248522,HSD17B4,CID4290,HisToGene
LMNB1,0.021402587170992044,LMNB1,CID4290,HisToGene
GDF9,0.03785156625768309,GDF9,CID4290,HisToGene
CXCL14,-0.028912043708326084,CXCL14,CID4290,HisToGene
CXXC5,0.15279260947477866,CXXC5,CID4290,HisToGene
PTTG1,0.05978155128326783,PTTG1,CID4290,HisToGene
STC2,0.06636292035422169,STC2,CID4290,HisToGene
FGFR4,0.12623044446089274,FGFR4,CID4290,HisToGene
SCGB3A1,0.16787289907727349,SCGB3A1,CID4290,HisToGene
PSMG4,0.10754638045483536,PSMG4,CID4290,HisToGene
ECI2,0.1277911123746873,ECI2,CID4290,HisToGene
MCUR1,0.11396885402233585,MCUR1,CID4290,HisToGene
HIST1H2BD,0.0435069891052755,HIST1H2BD,CID4290,HisToGene
HLA-F,0.019638785514191716,HLA-F,CID4290,HisToGene
ZNRD1,0.09961532298077386,ZNRD1,CID4290,HisToGene
HSPA1A,0.13761037933070067,HSPA1A,CID4290,HisToGene
HLA-DRB5,0.11017156146233933,HLA-DRB5,CID4290,HisToGene
HLA-DQA1,0.0882947181133997,HLA-DQA1,CID4290,HisToGene
TAP1,0.03855331531648395,TAP1,CID4290,HisToGene
PSMB9,0.04198686860512027,PSMB9,CID4290,HisToGene
HLA-DPA1,-0.09871595251320113,HLA-DPA1,CID4290,HisToGene
VPS52,0.07795807811169625,VPS52,CID4290,HisToGene
MDFI,-0.027543994903487697,MDFI,CID4290,HisToGene
PTK7,0.035729010848219216,PTK7,CID4290,HisToGene
TFAP2B,-0.0644674597292825,TFAP2B,CID4290,HisToGene
COL12A1,0.019068940995173412,COL12A1,CID4290,HisToGene
MYO6,0.15451533715074697,MYO6,CID4290,HisToGene
SYNCRIP,0.14388841833104474,SYNCRIP,CID4290,HisToGene
RARS2,0.07415846549466873,RARS2,CID4290,HisToGene
CD24,0.04115682794987766,CD24,CID4290,HisToGene
GTF3C6,0.16184727719199807,GTF3C6,CID4290,HisToGene
HDAC2,0.1549123761554942,HDAC2,CID4290,HisToGene
COL10A1,-0.015283397953708835,COL10A1,CID4290,HisToGene
MAN1A1,0.0011485783996029212,MAN1A1,CID4290,HisToGene
HSF2,0.016759656901964702,HSF2,CID4290,HisToGene
SERINC1,0.20710991382532412,SERINC1,CID4290,HisToGene
SMPDL3A,0.004247864842241061,SMPDL3A,CID4290,HisToGene
HDDC2,0.15090338273986487,HDDC2,CID4290,HisToGene
CENPW,0.009754219100958547,CENPW,CID4290,HisToGene
PTPRK,0.11184503479760675,PTPRK,CID4290,HisToGene
MED23,0.10714473963899238,MED23,CID4290,HisToGene
ENPP1,0.10029049327262878,ENPP1,CID4290,HisToGene
STX7,-0.020965853231815417,STX7,CID4290,HisToGene
SLC18B1,0.021838632674268662,SLC18B1,CID4290,HisToGene
MAP7,0.12202126069378848,MAP7,CID4290,HisToGene
ARFGEF3,0.1430536174302251,ARFGEF3,CID4290,HisToGene
HEBP2,0.15206505824731414,HEBP2,CID4290,HisToGene
REPS1,0.07599849038837359,REPS1,CID4290,HisToGene
HECA,-0.039884685005859816,HECA,CID4290,HisToGene
CITED2,0.10653974391707191,CITED2,CID4290,HisToGene
VTA1,0.15015814877427475,VTA1,CID4290,HisToGene
ADGRG6,0.0344959382417527,ADGRG6,CID4290,HisToGene
HIVEP2,0.01960372850979816,HIVEP2,CID4290,HisToGene
AIG1,0.1403181514527854,AIG1,CID4290,HisToGene
PEX3,0.11709394961823962,PEX3,CID4290,HisToGene
FUCA2,0.06409492754295712,FUCA2,CID4290,HisToGene
LTV1,0.05609284843237798,LTV1,CID4290,HisToGene
SF3B5,0.12978380928824435,SF3B5,CID4290,HisToGene
SASH1,0.10324637607054632,SASH1,CID4290,HisToGene
MTHFD1L,0.02293297212395931,MTHFD1L,CID4290,HisToGene
FNDC1,0.0021545879370146693,FNDC1,CID4290,HisToGene
PDCD2,0.12639639270911937,PDCD2,CID4290,HisToGene
LFNG,0.16743603304692956,LFNG,CID4290,HisToGene
GLCCI1,0.05053476075941208,GLCCI1,CID4290,HisToGene
PHF14,0.09514781785764537,PHF14,CID4290,HisToGene
TSPAN13,0.21210410003904215,TSPAN13,CID4290,HisToGene
AGR2,0.10872424256746711,AGR2,CID4290,HisToGene
GPNMB,-0.008550138354868748,GPNMB,CID4290,HisToGene
TRIL,0.13377926059679265,TRIL,CID4290,HisToGene
SFRP4,0.00027121485798377017,SFRP4,CID4290,HisToGene
H2AFV,0.16194580119657612,H2AFV,CID4290,HisToGene
UPP1,-0.019354748116880306,UPP1,CID4290,HisToGene
BAZ1B,0.04907481576742322,BAZ1B,CID4290,HisToGene
CD36,0.0242750187953514,CD36,CID4290,HisToGene
SEMA3C,0.11322154885082066,SEMA3C,CID4290,HisToGene
COL1A2,0.025440599734176058,COL1A2,CID4290,HisToGene
TRIP6,-0.012619423378076509,TRIP6,CID4290,HisToGene
ACHE,-0.010780173231179439,ACHE,CID4290,HisToGene
SERPINE1,0.004198103077119427,SERPINE1,CID4290,HisToGene
NUP205,0.03875970031453347,NUP205,CID4290,HisToGene
PARP12,0.10177055711191314,PARP12,CID4290,HisToGene
SSBP1,0.169908473948774,SSBP1,CID4290,HisToGene
TRBC2,0.011380012730134009,TRBC2,CID4290,HisToGene
PIP,-0.005862786887971497,PIP,CID4290,HisToGene
CNTNAP2,0.00030142594893789947,CNTNAP2,CID4290,HisToGene
EZH2,0.056183823220221786,EZH2,CID4290,HisToGene
NUB1,0.11799867663641186,NUB1,CID4290,HisToGene
PCM1,0.0886638958730961,PCM1,CID4290,HisToGene
KIF13B,0.1514788140423711,KIF13B,CID4290,HisToGene
ERLIN2,0.10778264847489535,ERLIN2,CID4290,HisToGene
BRF2,0.02122171828756893,BRF2,CID4290,HisToGene
ADGRA2,-0.05904219452581112,ADGRA2,CID4290,HisToGene
RAB11FIP1,0.08666211574025129,RAB11FIP1,CID4290,HisToGene
EIF4EBP1,0.11530498403761498,EIF4EBP1,CID4290,HisToGene
ASH2L,0.1111572778745458,ASH2L,CID4290,HisToGene
LSM1,0.1480583679426439,LSM1,CID4290,HisToGene
PLPP5,0.14916768617002532,PLPP5,CID4290,HisToGene
DDHD2,0.08964992988888594,DDHD2,CID4290,HisToGene
FGFR1,0.039692288526073705,FGFR1,CID4290,HisToGene
TM2D2,0.10184198135914571,TM2D2,CID4290,HisToGene
HOOK3,-0.019549781392448153,HOOK3,CID4290,HisToGene
CEBPD,-0.14797980206847397,CEBPD,CID4290,HisToGene
ATP6V1H,0.09494336447178993,ATP6V1H,CID4290,HisToGene
GGH,0.07203371603496651,GGH,CID4290,HisToGene
RDH10,-0.014053283876117558,RDH10,CID4290,HisToGene
E2F5,0.07517548470497168,E2F5,CID4290,HisToGene
WWP1,0.1146923526036316,WWP1,CID4290,HisToGene
RMDN1,0.07203559243820491,RMDN1,CID4290,HisToGene
CPNE3,0.08664834756601014,CPNE3,CID4290,HisToGene
INTS8,0.09498858901171008,INTS8,CID4290,HisToGene
TSPYL5,0.030432301210852605,TSPYL5,CID4290,HisToGene
EIF3E,0.08144651599668053,EIF3E,CID4290,HisToGene
ENY2,0.11439340553441116,ENY2,CID4290,HisToGene
TRPS1,0.11076504714526297,TRPS1,CID4290,HisToGene
RAD21,0.1191183186310322,RAD21,CID4290,HisToGene
ATAD2,0.03221631729180949,ATAD2,CID4290,HisToGene
FBXO32,0.052530999955989546,FBXO32,CID4290,HisToGene
TATDN1,0.07623969647365861,TATDN1,CID4290,HisToGene
NSMCE2,0.025031900996776307,NSMCE2,CID4290,HisToGene
ASAP1,0.07450781867703593,ASAP1,CID4290,HisToGene
NDRG1,0.10002985141658148,NDRG1,CID4290,HisToGene
PSCA,0.1374595286850891,PSCA,CID4290,HisToGene
GLI4,0.08675769047694404,GLI4,CID4290,HisToGene
TOP1MT,0.019326844889881185,TOP1MT,CID4290,HisToGene
EPPK1,-0.02177005481712101,EPPK1,CID4290,HisToGene
OPLAH,0.07102343086554293,OPLAH,CID4290,HisToGene
SLC39A4,0.09873307403218615,SLC39A4,CID4290,HisToGene
LRRC24,0.019073901182212933,LRRC24,CID4290,HisToGene
VLDLR,0.006868510614127285,VLDLR,CID4290,HisToGene
PLGRKT,0.06944476263073035,PLGRKT,CID4290,HisToGene
NDUFB6,0.16194925596904816,NDUFB6,CID4290,HisToGene
CCL19,0.053793390117709915,CCL19,CID4290,HisToGene
CCL21,0.0490459844584959,CCL21,CID4290,HisToGene
DCAF10,0.055377265518849916,DCAF10,CID4290,HisToGene
GCNT1,0.0800558257837979,GCNT1,CID4290,HisToGene
TLE1,0.15769793256350617,TLE1,CID4290,HisToGene
SPIN1,0.057077815741977345,SPIN1,CID4290,HisToGene
ASPN,0.06715058069849916,ASPN,CID4290,HisToGene
WNK2,0.016799639200031462,WNK2,CID4290,HisToGene
FBP1,0.07136968425534973,FBP1,CID4290,HisToGene
TGFBR1,0.12597521169229225,TGFBR1,CID4290,HisToGene
ERP44,0.045971852523238266,ERP44,CID4290,HisToGene
TEX10,0.04354378082649739,TEX10,CID4290,HisToGene
TNC,0.005542497409669509,TNC,CID4290,HisToGene
PSMD5,0.12066253753758993,PSMD5,CID4290,HisToGene
PHF19,0.0073802817919775415,PHF19,CID4290,HisToGene
STOM,0.07758837292695542,STOM,CID4290,HisToGene
PRRX2,0.0788430081851798,PRRX2,CID4290,HisToGene
NUP214,0.05531349526213573,NUP214,CID4290,HisToGene
PTGDS,-0.07373466870706587,PTGDS,CID4290,HisToGene
OFD1,0.0927195506166493,OFD1,CID4290,HisToGene
SMS,0.12149316488585343,SMS,CID4290,HisToGene
CYBB,-0.06110189360411482,CYBB,CID4290,HisToGene
ITM2A,-0.035777529942982826,ITM2A,CID4290,HisToGene
SH3BGRL,0.08203027337634002,SH3BGRL,CID4290,HisToGene
BEX3,0.08838509378480076,BEX3,CID4290,HisToGene
PHF6,0.11574362884024371,PHF6,CID4290,HisToGene
