,Pearson correlation,Gene,Slide,Method
PDHB,0.2593585291119427,PDHB,block2,HisToGene
THOC7,0.2935844008440543,THOC7,block2,HisToGene
PSMD6,0.2738727609772148,PSMD6,block2,HisToGene
COL8A1,0.047394749233622795,COL8A1,block2,HisToGene
CMSS1,0.19864561544436363,CMSS1,block2,HisToGene
NIT2,0.2697685541396435,NIT2,block2,HisToGene
ATG3,0.18155027601849402,ATG3,block2,HisToGene
COX17,0.36822685745954903,COX17,block2,HisToGene
FSTL1,0.13193720607991616,FSTL1,block2,HisToGene
DTX3L,0.2317557254378336,DTX3L,block2,HisToGene
PARP14,0.15273782254394122,PARP14,block2,HisToGene
PDIA5,-0.049412727328713664,PDIA5,block2,HisToGene
CHCHD6,0.16826234832998285,CHCHD6,block2,HisToGene
PLSCR1,-0.1451897291165495,PLSCR1,block2,HisToGene
HPS3,0.1737837087891564,HPS3,block2,HisToGene
CP,0.013645883330834026,CP,block2,HisToGene
PFN2,0.2532748159331335,PFN2,block2,HisToGene
SIAH2,0.20099134993761017,SIAH2,block2,HisToGene
RARRES1,0.023511741261008277,RARRES1,block2,HisToGene
TRIM59,0.10940481161501973,TRIM59,block2,HisToGene
SPTSSB,0.06293060409069101,SPTSSB,block2,HisToGene
TNFSF10,0.08123346635227939,TNFSF10,block2,HisToGene
ECT2,0.2544821759569621,ECT2,block2,HisToGene
DNAJC19,0.25315908507360585,DNAJC19,block2,HisToGene
MCCC1,0.13215999920985808,MCCC1,block2,HisToGene
MAGEF1,0.29063343086322296,MAGEF1,block2,HisToGene
RFC4,0.2253404855501203,RFC4,block2,HisToGene
APOD,0.10925651664958475,APOD,block2,HisToGene
QDPR,0.24501944901524902,QDPR,block2,HisToGene
LAP3,0.06554411410615536,LAP3,block2,HisToGene
UGDH,0.25016533670952595,UGDH,block2,HisToGene
SMIM14,0.2789852285450647,SMIM14,block2,HisToGene
JCHAIN,0.16240476834780085,JCHAIN,block2,HisToGene
CXCL9,0.1117634008350593,CXCL9,block2,HisToGene
CXCL10,0.11350206040818371,CXCL10,block2,HisToGene
CXCL13,0.07734026744053922,CXCL13,block2,HisToGene
SPP1,-0.04630951407910404,SPP1,block2,HisToGene
PPP3CA,0.14812122899651448,PPP3CA,block2,HisToGene
PPA2,0.23526636544067092,PPA2,block2,HisToGene
NPNT,0.24145302276169409,NPNT,block2,HisToGene
EXOSC9,0.19315219138558246,EXOSC9,block2,HisToGene
NDUFC1,0.30726191608717646,NDUFC1,block2,HisToGene
ELMOD2,0.21460872655986155,ELMOD2,block2,HisToGene
TBC1D9,0.1493896350820833,TBC1D9,block2,HisToGene
FBXW7,-0.0417845288869413,FBXW7,block2,HisToGene
PLEKHG4B,0.09583548672474455,PLEKHG4B,block2,HisToGene
CMBL,0.2547257151851974,CMBL,block2,HisToGene
ZNF622,0.20039477654051385,ZNF622,block2,HisToGene
DROSHA,0.20091723982748166,DROSHA,block2,HisToGene
BRIX1,0.27029362570776233,BRIX1,block2,HisToGene
DNAJC21,0.211827750086401,DNAJC21,block2,HisToGene
NUP155,0.21633314321264846,NUP155,block2,HisToGene
IL6ST,0.14496502356392188,IL6ST,block2,HisToGene
CCNB1,0.25673523441701623,CCNB1,block2,HisToGene
NSA2,0.29368987373518685,NSA2,block2,HisToGene
ZFYVE16,0.13300431784217526,ZFYVE16,block2,HisToGene
CCNH,0.1798728576116658,CCNH,block2,HisToGene
NR2F1,0.11336492020341346,NR2F1,block2,HisToGene
HSD17B4,0.24194638062182852,HSD17B4,block2,HisToGene
LMNB1,0.2299678055924292,LMNB1,block2,HisToGene
GDF9,0.07115429437879582,GDF9,block2,HisToGene
CXCL14,0.10804690303656755,CXCL14,block2,HisToGene
CXXC5,0.2613670725048824,CXXC5,block2,HisToGene
PTTG1,0.2745363641313329,PTTG1,block2,HisToGene
STC2,0.2058254701190686,STC2,block2,HisToGene
FGFR4,0.10009503401878721,FGFR4,block2,HisToGene
SCGB3A1,-0.003922842956776435,SCGB3A1,block2,HisToGene
PSMG4,0.2431372437643018,PSMG4,block2,HisToGene
ECI2,0.20729579209597254,ECI2,block2,HisToGene
MCUR1,0.2671344222998796,MCUR1,block2,HisToGene
HIST1H2BD,0.2725260806464287,HIST1H2BD,block2,HisToGene
HLA-F,0.030649938838787458,HLA-F,block2,HisToGene
ZNRD1,0.19893226275394255,ZNRD1,block2,HisToGene
HSPA1A,0.2541854652749383,HSPA1A,block2,HisToGene
HLA-DRB5,-0.1035755374067185,HLA-DRB5,block2,HisToGene
HLA-DQA1,-0.012401474475058917,HLA-DQA1,block2,HisToGene
TAP1,0.07036466184307294,TAP1,block2,HisToGene
PSMB9,0.12801101804456516,PSMB9,block2,HisToGene
HLA-DPA1,0.0821414365893628,HLA-DPA1,block2,HisToGene
VPS52,0.22897319832524618,VPS52,block2,HisToGene
MDFI,0.04623758488483716,MDFI,block2,HisToGene
PTK7,0.051141272621843856,PTK7,block2,HisToGene
TFAP2B,0.026116794993887107,TFAP2B,block2,HisToGene
COL12A1,0.042572247420342,COL12A1,block2,HisToGene
MYO6,0.26675230377840203,MYO6,block2,HisToGene
SYNCRIP,0.2155496248784462,SYNCRIP,block2,HisToGene
RARS2,0.14903405118863464,RARS2,block2,HisToGene
CD24,0.20019689430142987,CD24,block2,HisToGene
GTF3C6,0.17328999146477136,GTF3C6,block2,HisToGene
HDAC2,0.23754901298218795,HDAC2,block2,HisToGene
COL10A1,0.06199485170357005,COL10A1,block2,HisToGene
MAN1A1,-0.004501783035000708,MAN1A1,block2,HisToGene
HSF2,0.09176142166457013,HSF2,block2,HisToGene
SERINC1,0.17957659597146935,SERINC1,block2,HisToGene
SMPDL3A,0.0667617386792104,SMPDL3A,block2,HisToGene
HDDC2,0.23330661204454833,HDDC2,block2,HisToGene
CENPW,0.209869117990474,CENPW,block2,HisToGene
PTPRK,0.14089206076476404,PTPRK,block2,HisToGene
MED23,0.17086667558067506,MED23,block2,HisToGene
ENPP1,0.16749840566612342,ENPP1,block2,HisToGene
STX7,-0.09424552407944121,STX7,block2,HisToGene
SLC18B1,0.044983903138694194,SLC18B1,block2,HisToGene
MAP7,0.19558556280116626,MAP7,block2,HisToGene
ARFGEF3,0.21105305803069865,ARFGEF3,block2,HisToGene
HEBP2,0.2984638465784581,HEBP2,block2,HisToGene
REPS1,0.12278506368895649,REPS1,block2,HisToGene
HECA,-0.09953869317263415,HECA,block2,HisToGene
CITED2,0.1860890803180505,CITED2,block2,HisToGene
VTA1,0.1971778343633384,VTA1,block2,HisToGene
ADGRG6,0.06211265455884857,ADGRG6,block2,HisToGene
HIVEP2,0.1038882198412938,HIVEP2,block2,HisToGene
AIG1,0.21317524931709816,AIG1,block2,HisToGene
PEX3,0.15514396211575227,PEX3,block2,HisToGene
FUCA2,0.20421641284376144,FUCA2,block2,HisToGene
LTV1,0.18810079166693838,LTV1,block2,HisToGene
SF3B5,0.20301936374580073,SF3B5,block2,HisToGene
SASH1,0.09103357186784214,SASH1,block2,HisToGene
MTHFD1L,0.13437238557977274,MTHFD1L,block2,HisToGene
FNDC1,0.005801120204457909,FNDC1,block2,HisToGene
PDCD2,0.2245919279879689,PDCD2,block2,HisToGene
LFNG,0.12313561989759286,LFNG,block2,HisToGene
GLCCI1,0.12058599220459815,GLCCI1,block2,HisToGene
PHF14,0.17012134167071888,PHF14,block2,HisToGene
TSPAN13,0.33426627708034223,TSPAN13,block2,HisToGene
AGR2,0.22434531693103377,AGR2,block2,HisToGene
GPNMB,0.11351440094583368,GPNMB,block2,HisToGene
TRIL,0.09369565232159649,TRIL,block2,HisToGene
SFRP4,0.1995396480754738,SFRP4,block2,HisToGene
H2AFV,0.2990407867023084,H2AFV,block2,HisToGene
UPP1,0.05259599317035,UPP1,block2,HisToGene
BAZ1B,0.10321017236325969,BAZ1B,block2,HisToGene
CD36,0.010056543977005375,CD36,block2,HisToGene
SEMA3C,0.1863259375291061,SEMA3C,block2,HisToGene
COL1A2,0.3064024268935218,COL1A2,block2,HisToGene
TRIP6,-0.030881507143188602,TRIP6,block2,HisToGene
ACHE,0.0016266497542221433,ACHE,block2,HisToGene
SERPINE1,0.07022932036648073,SERPINE1,block2,HisToGene
NUP205,0.10690989550207837,NUP205,block2,HisToGene
PARP12,0.17941220055363874,PARP12,block2,HisToGene
SSBP1,0.2428129865000504,SSBP1,block2,HisToGene
TRBC2,0.13987789412803278,TRBC2,block2,HisToGene
PIP,0.16037178531333776,PIP,block2,HisToGene
CNTNAP2,0.11350285726365673,CNTNAP2,block2,HisToGene
EZH2,0.20171434184119325,EZH2,block2,HisToGene
NUB1,0.17957991129334663,NUB1,block2,HisToGene
PCM1,0.14716653806738833,PCM1,block2,HisToGene
KIF13B,0.1374546954935233,KIF13B,block2,HisToGene
ERLIN2,0.1217204907958887,ERLIN2,block2,HisToGene
BRF2,0.18488434404761597,BRF2,block2,HisToGene
ADGRA2,0.08741106911329115,ADGRA2,block2,HisToGene
RAB11FIP1,0.05640763453231201,RAB11FIP1,block2,HisToGene
EIF4EBP1,0.14648699969100565,EIF4EBP1,block2,HisToGene
ASH2L,0.1763809654671585,ASH2L,block2,HisToGene
LSM1,0.2338557041634142,LSM1,block2,HisToGene
PLPP5,0.23779678098863932,PLPP5,block2,HisToGene
DDHD2,0.2197491459100782,DDHD2,block2,HisToGene
FGFR1,0.2211135858430034,FGFR1,block2,HisToGene
TM2D2,0.18117459054768406,TM2D2,block2,HisToGene
HOOK3,0.004995456254908422,HOOK3,block2,HisToGene
CEBPD,-0.1439221251410309,CEBPD,block2,HisToGene
ATP6V1H,0.2566059492453453,ATP6V1H,block2,HisToGene
GGH,0.22874329239407526,GGH,block2,HisToGene
RDH10,-0.08745180510072709,RDH10,block2,HisToGene
E2F5,0.17559592435450685,E2F5,block2,HisToGene
WWP1,0.20017123155908,WWP1,block2,HisToGene
RMDN1,0.23419682034527292,RMDN1,block2,HisToGene
CPNE3,0.24758821008974283,CPNE3,block2,HisToGene
INTS8,0.3042906142883581,INTS8,block2,HisToGene
TSPYL5,0.24280446980091183,TSPYL5,block2,HisToGene
EIF3E,0.23874397945364503,EIF3E,block2,HisToGene
ENY2,0.28943856890289127,ENY2,block2,HisToGene
TRPS1,0.19713026959124194,TRPS1,block2,HisToGene
RAD21,0.2950181903288695,RAD21,block2,HisToGene
ATAD2,0.2716035187460129,ATAD2,block2,HisToGene
FBXO32,0.20307268136798393,FBXO32,block2,HisToGene
TATDN1,0.22763690106033393,TATDN1,block2,HisToGene
NSMCE2,0.24935351076463466,NSMCE2,block2,HisToGene
ASAP1,0.16066506784976467,ASAP1,block2,HisToGene
NDRG1,0.1921335979713989,NDRG1,block2,HisToGene
PSCA,0.11466514216370041,PSCA,block2,HisToGene
GLI4,0.17447216259326262,GLI4,block2,HisToGene
TOP1MT,0.15740200491044345,TOP1MT,block2,HisToGene
EPPK1,0.008782217941296225,EPPK1,block2,HisToGene
OPLAH,0.13101357543526257,OPLAH,block2,HisToGene
SLC39A4,0.21310888509954445,SLC39A4,block2,HisToGene
LRRC24,0.03891271652977466,LRRC24,block2,HisToGene
VLDLR,-0.006088147551329815,VLDLR,block2,HisToGene
PLGRKT,0.22636862435124153,PLGRKT,block2,HisToGene
NDUFB6,0.2877161654838091,NDUFB6,block2,HisToGene
CCL19,0.14704196585833784,CCL19,block2,HisToGene
CCL21,0.23196571102303384,CCL21,block2,HisToGene
DCAF10,0.1582783870885305,DCAF10,block2,HisToGene
GCNT1,0.09635521740102398,GCNT1,block2,HisToGene
TLE1,0.1954445620779128,TLE1,block2,HisToGene
SPIN1,0.15387952865677101,SPIN1,block2,HisToGene
ASPN,0.0313813546100488,ASPN,block2,HisToGene
WNK2,0.12820927996282597,WNK2,block2,HisToGene
FBP1,0.2165905105695839,FBP1,block2,HisToGene
TGFBR1,0.17393979266131412,TGFBR1,block2,HisToGene
ERP44,0.09045711077326433,ERP44,block2,HisToGene
TEX10,0.16132949368908978,TEX10,block2,HisToGene
TNC,0.005709544609002762,TNC,block2,HisToGene
PSMD5,0.22023598597073513,PSMD5,block2,HisToGene
PHF19,0.05088699096977878,PHF19,block2,HisToGene
STOM,0.1670054105230541,STOM,block2,HisToGene
PRRX2,0.09421601001467683,PRRX2,block2,HisToGene
NUP214,0.16039139999354832,NUP214,block2,HisToGene
PTGDS,0.0446238244380319,PTGDS,block2,HisToGene
OFD1,0.199306141549258,OFD1,block2,HisToGene
SMS,0.2829667675341066,SMS,block2,HisToGene
CYBB,0.024706745818526266,CYBB,block2,HisToGene
ITM2A,0.08154475085927058,ITM2A,block2,HisToGene
SH3BGRL,0.10359283267609312,SH3BGRL,block2,HisToGene
BEX3,0.25284541024087503,BEX3,block2,HisToGene
PHF6,0.20504658865998662,PHF6,block2,HisToGene
